AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,12232.5,980.415,243.745,0,204.335,172.263,301.378,0,265.803,0,145.988,125.562,414.047,0,573.861,0,0,0,0,0,0,0,0,0,0,214.908,157.391,0
2,102.07,428.934,0,0,142.507,0,0,27.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,168.847,181.003,0,0,9.51335,16.6438,0,182.801,0,0,0,0,44.17,0,0,0,0,0,0,0,0,0,0,0,7.03307,0,0
4,166.205,207.154,126.156,319.086,298.628,147.243,71.9103,0,0,288.581,0,0,64.1565,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3207,0
5,198.677,61.0129,20.8936,293.563,311.519,233.641,88.3654,1049.95,124.506,450.95,0,0,25.2033,0,0,0,0,0,0,0,0,0,0,19.7017,70.8622,36.1772,65.5911,0
6,163.475,110.398,0,81.962,48.5397,1419.76,317.111,86.8328,44.8525,33.5032,6.29999,22.4453,118.733,3.62241,0,0,0,0,0,0,0,0,0,0,66.3274,0.576785,57.9648,0
7,234.597,336.42,0,170.247,166.534,857.015,364.405,304.448,357.668,172.042,67.9213,0,92.3614,39.0538,0,0,0,0,0,0,0,0,0,0,0,6.21842,45.0902,0
8,0,265.183,0,0,0,1654.98,36.0929,533.245,54.7085,119.226,0,14.6608,161.469,0,0,0,0,0,9.56763,0,0,0,0,0,0,0,207.7,63.0218
9,0,0,0,0,0,8.52997,14.9233,419.837,877.583,77.6119,29.0735,0,24.0147,0,169.785,0,54.5609,0,24.3683,0,0,0,168.764,0,89.213,13.2909,8.95667,0
10,0,0,34.2567,31.002,21.0982,14.1404,24.7388,205.044,373.588,1573.77,6.15529,0,60.2842,102.731,231.817,0,0,0,0,0,0,0,0,0,0,13.5425,169.726,7.58369
11,6.58694,7.4356,0,0,0,0,0,0,8.56105,0,520.81,94.4843,4.85382,0,0,0,0,0,0,0,0,0,0,21.3809,124.335,50.6419,0,0
12,107.03,0,0,0,0,0,0,0,0,0,70.0065,0,19.7455,0,0,0,0,0,0,0,0,0,0,0,0,0,103.427,0
13,0,39.5111,42.0359,1.71281,1.67546,92.7022,162.184,0,5.37465,0,9.00594,0,180.673,27.0584,0,0,7.79972,9.04434,0.531189,0,0,0,0,15.0154,85.979,42.214,35.68,8.67552
14,0,119.889,0,0,0,0,0,0,22.9542,0,10.3649,0,77.6943,444.337,110.319,39.2047,0,0,0,0,0,0,0,107.691,367.108,77.5952,26.3509,134.297
15,0,30.7983,0,0,0,16.2083,28.3566,0,0,0,0,0,0,0,45.668,66.0894,0,0,35.7421,0,96.9812,0,0,140.668,133.543,44.8687,0,83.5043
16,0,0,0,0,0,0,0,0,162.172,143.295,202.722,0,213.803,136.677,135.477,1095.94,0,101.648,0,0,0,0,0,0,750.719,21.7627,368.945,3468.09
17,0,0,49.1033,0,0,327.807,190.876,0,119.596,0,0,0,533.448,104.284,207.773,338.28,191.023,0,0,0,0,0,0,18.9124,667.345,51.3324,84.0931,188.807
18,0,185.461,464.457,0,0,0,0,0,90.9869,0,0,74.8656,0,52.2734,49.0386,112.176,0,702.943,0,116.563,0,0,0,40.7556,458.991,8.32334,0,1708.81
19,0,0,0,0,0,84.8008,0,0,168.409,46.3807,74.5151,75.1863,133.629,7.9124,261.637,129.301,0,0,1723.62,3.09553,14.3314,0,67.8652,0,49.1558,19.8145,297.127,0
20,0,0,0,0,0,97.2019,170.056,0,0,0,0,0,25.6737,0,0,0,0,112.449,93.9862,1222.47,0,0,100.995,9.97423,754.617,0,0,135.782
21,59.3837,0,0,0,0,0,0,0,0,0,26.2194,0,0,40.4788,0,0,0,0,235.093,35.3521,5069.72,20.5941,111.147,0,29.2025,6.44533,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,64.975,0,229.025,0,0,0,0,0,0,1420.34,0,0,45.1711,0,248.62,0
23,0,0,0,0,0,156.551,0,0,102.875,0,0,0,75.0315,0,0,0,0,0,154.72,0,0,323.47,16398.6,0,0,0,63.9561,0
24,0,203.72,24.3785,24.3785,0,302.484,101.003,0,413.17,287.533,24.1336,0,308.815,751.895,590.594,0,422.425,0,0,0,0,0,0,7818.06,6272.88,434.841,445.287,169.591
25,282.3,719.719,0,0,0,551.363,98.7673,0,850.407,382.563,611.154,63.0809,1241.29,1823.34,1220.98,355.194,2571.78,105.535,0,0,0,130.696,65.9305,4998.96,31533.6,1116.17,1167.16,524.944
26,0,8.52535,12.836,12.836,0,0,0,0,16.4936,0,39.0642,0,24.5246,67.1354,25.9258,6.2245,0,0,0,0,0,0,0,74.411,287.809,126.329,4.1837,21.3223
27,0,62.8365,328.517,13.3859,13.0939,54.1653,94.763,0,12.7806,94.371,39.5444,192.867,872.621,19.3979,0,11.5518,60.9559,70.6827,4.15131,0,0,0,0,12.4449,61.9031,50.8572,2199.1,67.8003
28,85.5442,0,0,0,34.5117,0,0,192.468,206.667,30.4656,223.602,0,721.69,241.742,1215.56,4401.6,91.8325,0,0,0,0,0,153.392,112.713,1829.37,45.8995,282.697,13646
