AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,0,0,0,0,0,181.801,0,0,396.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.558,0,0,0
4,0,0,141.074,0,47.4843,89.5392,156.651,45.6784,0,15.2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,122.198,0,36.5054,50.9737,41.2474,131.809,230.602,133.173,0,13.2464,0,0,0,0,92.8667,0,20.6316,0,0,0,0,0,0,0,0,0,0,0
6,0,14.5206,65.6719,5.91849,6.92396,0,0,0,0,1.52601,0,0,0,0,9.66946,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,156.549,0,63.8084,74.6485,0,0,0,0,16.4522,0,0,0,0,104.248,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,385.417,22.6235,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0446,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2815,0,0,0,0,0,0,0,0,0,0,0,8.80233,0,0
10,0,0,0,0,0,14.333,25.0758,49.2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5574,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,55.1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,220.192,0,0,0,0,0,0,0,39.235,0,0,40.2525,0,0,0,0,306.987,0,0,0,0,0,0,0,0,0,0,85.091
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,130.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,78.2884,0,0,0,65.4761,114.552,0,100.53,130.463,123.864,0,0,265.546,154.891,0,0,0,0,0,0,0,0,0,88.068,42.2823,0,0
25,0,0,0,0,0,0,0,0,769.33,77.4678,164.926,113.223,8.00395,68.5665,42.2464,0,987.814,0,0,0,0,0,0,84.5401,832.998,0,27.9578,0
26,0,0,0,0,0,0,0,0,8.76296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.153,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,175,0,0,70.2137,0,0,103.596,0,0,0,181.011,0,96.4923,0,0,0,0,0,0,0,0,0,0,0,67.208,0
