stop_code,lat,lon,TAZ_NUMBER
39368.000000,32.308880,34.881223,
39527.000000,32.300799,34.873797,
20689.000000,32.160348,34.834334,
27207.000000,32.162757,34.859613,
13159.000000,31.251825,34.788936,
15207.000000,31.612709,34.760838,
37040.000000,32.171620,34.923816,
20303.000000,32.138581,34.835513,
6254.000000,31.708655,34.980914,
36062.000000,31.961971,34.800463,
35700.000000,31.964455,34.774902,
36170.000000,32.009763,34.754511,
296.000000,31.703006,34.979806,
1270.000000,31.701981,34.992967,
5385.000000,31.752408,34.983384,
5338.000000,31.751688,34.985963,
5653.000000,31.742042,34.978278,
588.000000,31.708768,34.995580,
36301.000000,32.032499,34.763024,
20146.000000,32.171266,34.814327,
38470.000000,31.878878,34.813925,
56074.000000,32.633473,35.334590,3611.000000
39375.000000,32.283196,34.897286,
39493.000000,32.288623,34.938923,
5377.000000,31.749117,34.994323,
21305.000000,32.053694,34.793311,
581.000000,31.715319,34.989585,
14714.000000,31.616710,34.612439,
15142.000000,31.657807,34.558719,
35185.000000,31.905694,34.806199,
25514.000000,32.067539,34.771291,
60857.000000,31.781693,35.309613,
5342.000000,31.742697,34.989593,
58139.000000,32.781146,35.508415,3520.000000
57233.000000,32.795704,35.523247,3517.000000
56016.000000,32.670929,35.236378,2110.000000
51852.000000,32.716619,35.337191,2001.000000
5299.000000,31.724046,34.992670,
5297.000000,31.723449,34.990020,
5301.000000,31.723899,34.992570,
572.000000,31.740450,34.991023,
1592.000000,31.792326,35.209093,
21438.000000,32.059214,34.793780,
3220.000000,31.770998,35.182392,
41075.000000,32.798636,34.987890,1630.000000
42361.000000,32.794844,34.995715,1613.000000
47501.000000,32.807431,35.117218,907.000000
31097.000000,31.890302,34.813029,
32312.000000,31.865782,34.820362,
32973.000000,31.910949,34.803289,
55029.000000,32.619216,35.324438,3609.000000
55193.000000,32.601174,35.289854,3618.000000
42536.000000,32.858202,35.094590,601.000000
36599.000000,32.185694,34.854232,
31865.000000,31.932323,34.790249,
4190.000000,31.779177,35.196199,
28555.000000,32.122071,34.825528,
32221.000000,31.888449,34.733818,
41611.000000,32.844345,35.066421,510.000000
5927.000000,31.767106,35.185619,
2747.000000,31.762380,35.191845,
1010.000000,31.752891,35.222641,
52316.000000,32.786807,35.539727,3516.000000
3144.000000,31.748065,35.188169,
544.000000,31.758850,35.184690,
1012.000000,31.755371,35.203740,
372.000000,31.800984,35.216953,
43580.000000,32.750632,35.103310,1104.000000
50702.000000,32.908634,35.293715,327.000000
41035.000000,32.808355,34.974697,1605.000000
41025.000000,32.813219,34.958498,1514.000000
1828.000000,31.792796,35.137350,
6210.000000,31.757918,35.175948,
43134.000000,32.754292,35.070839,1105.000000
5544.000000,31.804440,35.100651,
60582.000000,31.641374,35.142532,
1117.000000,31.732511,35.203213,
2298.000000,31.744430,35.239330,
3334.000000,31.755408,35.169309,
33575.000000,32.066136,34.872926,
30615.000000,32.061600,34.881586,
20105.000000,32.136707,34.798164,
36044.000000,31.978041,34.785103,
1481.000000,31.758112,35.169431,
1954.000000,31.768326,35.197228,
42792.000000,32.776037,35.005900,1715.000000
41992.000000,32.794214,35.018089,1725.000000
41233.000000,32.796224,35.016269,1703.000000
60408.000000,31.836453,35.168795,
2809.000000,31.821645,35.239126,
36612.000000,32.184003,34.859252,
3121.000000,31.764244,35.225329,
43264.000000,32.767689,34.968439,2402.000000
1717.000000,31.803688,35.236640,
42746.000000,32.830821,34.985302,1502.000000
41759.000000,32.829263,34.974494,1505.000000
47537.000000,32.806018,35.056766,1209.000000
35724.000000,32.012581,34.805241,
1426.000000,31.801947,35.229492,
3608.000000,31.775861,35.195486,
34982.000000,31.986419,34.789584,
47452.000000,32.842613,35.088996,602.000000
31531.000000,31.871096,34.744669,
9801.000000,31.739309,35.195288,
1809.000000,31.837910,35.238882,
42205.000000,32.438879,34.889137,4016.000000
40202.000000,32.439003,34.922755,4015.000000
40786.000000,32.428584,34.916235,4013.000000
42559.000000,32.415714,34.951186,4004.000000
1492.000000,31.767360,35.184771,
1161.000000,31.807150,35.219812,
35234.000000,32.305679,34.869518,
1222.000000,31.773874,35.183138,
981.000000,31.775100,35.203070,
32718.000000,32.099268,34.955994,
30851.000000,32.341779,34.862198,
65405.000000,31.943722,35.228070,
2096.000000,31.790932,35.145030,
40366.000000,32.569798,34.954024,2503.000000
5341.000000,31.738001,34.992063,
25222.000000,32.035554,34.758256,
11415.000000,31.301844,34.618134,
22930.000000,32.060687,34.805644,
1848.000000,31.736920,35.195975,
5936.000000,31.761326,35.224748,
61174.000000,31.769439,35.291629,
33932.000000,32.024557,34.809707,
40192.000000,32.497594,34.922018,3912.000000
47117.000000,32.518836,34.946102,3906.000000
63617.000000,31.844613,35.240351,
32038.000000,31.914567,34.770944,
15372.000000,31.510243,34.593061,
43250.000000,32.812727,35.100539,903.000000
63111.000000,32.107438,34.999197,
33527.000000,32.085831,34.854237,
14930.000000,31.300857,34.625723,
15552.000000,31.253387,34.765468,
17900.000000,31.516631,34.586763,
10064.000000,31.524531,34.596279,
19735.000000,31.428819,34.584355,
31558.000000,31.868575,34.748070,
31854.000000,31.949262,34.804653,
6280.000000,31.818104,35.255270,
5774.000000,31.820158,35.228471,
28566.000000,32.043820,34.762307,
60666.000000,31.773059,35.299056,
63253.000000,32.101819,35.194992,
13021.000000,31.801645,34.760946,
30413.000000,32.272697,34.909907,
52145.000000,32.921990,35.304844,320.000000
47940.000000,32.824102,34.985203,1504.000000
39907.000000,32.196211,34.884360,
33233.000000,32.021066,34.776162,
19375.000000,31.806932,34.649931,
39186.000000,32.294485,34.851985,
15050.000000,31.775882,34.642481,
41218.000000,32.784251,35.024299,1714.000000
1004.000000,31.786213,35.188579,
2495.000000,31.786117,35.174072,
60937.000000,31.777392,35.312141,
51455.000000,33.169021,35.569940,3209.000000
47216.000000,32.822887,34.987551,1507.000000
34384.000000,32.019380,34.790337,
34451.000000,32.005183,34.786298,
614.000000,31.741533,34.992352,
41237.000000,32.792565,35.013720,1706.000000
53316.000000,33.220254,35.578830,3205.000000
19366.000000,31.802960,34.647725,
32779.000000,32.098998,34.876335,
30830.000000,32.312985,34.847759,
26775.000000,32.114415,34.833655,
52375.000000,32.737826,35.155681,2202.000000
36228.000000,32.027212,34.749999,
26564.000000,32.082558,34.842558,
20195.000000,32.125059,34.825068,
32060.000000,31.970255,34.780624,
38702.000000,31.968159,34.767743,
42766.000000,32.817745,35.069660,809.000000
41276.000000,32.799319,35.012675,1702.000000
41266.000000,32.795620,35.016764,1702.000000
40985.000000,32.787730,34.991575,1618.000000
26042.000000,32.060311,34.804092,
13189.000000,31.796940,34.647782,
5524.000000,31.800293,35.077409,
1817.000000,31.797389,35.225195,
1546.000000,31.779297,35.212342,
61152.000000,31.872953,35.260453,
39130.000000,32.296581,34.846977,
3648.000000,31.822173,35.254836,
2867.000000,31.819891,35.246987,
36419.000000,32.015986,34.800970,
41532.000000,32.789389,35.030298,1220.000000
5234.000000,31.715736,35.097217,
9878.000000,31.769219,35.177834,
31095.000000,31.886008,34.814638,
39291.000000,32.336476,34.865621,
38049.000000,31.951151,34.770731,
32923.000000,31.960943,34.823643,
26763.000000,32.165926,34.811235,
60268.000000,31.937430,35.037612,
60817.000000,31.934442,35.050766,
3300.000000,31.746651,35.213151,
1020.000000,31.755792,35.207565,
3352.000000,31.785084,35.218759,
12004.000000,31.736123,34.744955,
25812.000000,32.087957,34.775256,
26240.000000,32.078806,34.828823,
37876.000000,32.297128,34.843642,
63493.000000,31.878340,35.247825,
26024.000000,32.050985,34.805331,
5792.000000,31.814494,35.229824,
51012.000000,32.965639,35.488812,3315.000000
36360.000000,32.012081,34.797824,
60587.000000,31.780039,35.294884,
1545.000000,31.775313,35.212795,
20027.000000,32.045890,34.756904,
33129.000000,31.966558,34.799459,
32900.000000,32.080263,34.852172,
1484.000000,31.773178,35.215131,
2365.000000,31.807173,35.237591,
40252.000000,32.440952,34.931872,4011.000000
43143.000000,32.521140,34.918056,3910.000000
12022.000000,31.786632,34.665207,
26580.000000,32.090706,34.844065,
11571.000000,31.784433,34.654581,
60936.000000,31.778577,35.307298,
51275.000000,32.961167,35.507742,3317.000000
52560.000000,32.935687,35.076798,220.000000
63302.000000,32.164687,35.135829,
15035.000000,31.674087,34.581183,
32366.000000,32.101173,34.872646,
318.000000,31.820307,35.187729,
65363.000000,31.847827,35.278584,
63706.000000,31.826169,35.329215,
20193.000000,32.087197,34.786096,
33985.000000,31.881117,34.821157,
39749.000000,32.016078,34.778599,
32602.000000,32.109440,34.967144,
10702.000000,31.783178,34.649679,
35408.000000,32.082675,34.986822,
32505.000000,31.876659,34.748984,
21235.000000,32.106453,34.802653,
3073.000000,31.817831,35.249326,
1055.000000,31.769684,35.213463,
20381.000000,32.045856,34.754893,
35792.000000,31.846297,34.838447,
15534.000000,31.573779,34.759109,
35816.000000,32.005547,34.763012,
2547.000000,31.733326,35.190343,
60568.000000,31.861770,35.167455,
5668.000000,31.795637,35.211860,
2683.000000,31.746997,35.231370,
2339.000000,31.734600,35.181401,
20097.000000,32.055357,34.774059,
60181.000000,31.695154,35.102763,
19795.000000,29.551487,34.946137,
11042.000000,31.773386,34.634724,
11522.000000,31.771354,34.636477,
13452.000000,31.803549,34.663580,
53295.000000,32.914355,35.303039,323.000000
32883.000000,32.082138,34.862170,
20274.000000,32.089478,34.806095,
39505.000000,32.298015,34.849249,
39139.000000,32.302867,34.843196,
39128.000000,32.300631,34.844687,
32132.000000,31.871494,34.742185,
31510.000000,31.888472,34.737820,
20660.000000,32.073296,34.764793,
20134.000000,32.178544,34.829681,
10515.000000,31.071704,35.029769,
11621.000000,31.273006,34.781099,
35296.000000,32.097934,34.881957,
38507.000000,31.981765,34.772339,
20121.000000,32.071642,34.767849,
25587.000000,32.068500,34.777966,
60705.000000,31.857529,35.171971,
34330.000000,31.987599,34.788180,
38435.000000,31.979307,34.812650,
35614.000000,32.002782,34.752376,
33946.000000,31.854893,34.841512,
2948.000000,31.806536,35.233734,
33930.000000,32.025544,34.806706,
33439.000000,31.979433,34.836540,
1768.000000,31.796805,35.225499,
371.000000,31.802476,35.216100,
6131.000000,31.805483,35.234143,
2896.000000,31.780661,35.224859,
3819.000000,31.796083,35.214611,
967.000000,31.768489,35.169790,
12072.000000,31.661375,34.584537,
15507.000000,31.664102,34.624451,
13197.000000,31.799204,34.650165,
13240.000000,31.811912,34.646727,
32870.000000,31.983440,34.786461,
41525.000000,32.788221,35.028358,1223.000000
31474.000000,31.967876,34.780820,
25957.000000,32.106720,34.788583,
34061.000000,31.866792,34.728874,
32139.000000,31.876841,34.735954,
21503.000000,32.084227,34.808446,
14414.000000,30.988977,34.919541,
15703.000000,31.646546,34.556017,
11302.000000,31.662000,34.571401,
20467.000000,32.090955,34.791056,
38245.000000,32.088524,34.898788,
13329.000000,31.804625,34.654967,
43130.000000,32.448279,34.906841,4007.000000
31194.000000,32.064673,34.871321,
33195.000000,31.923514,34.854096,
20463.000000,32.103124,34.829945,
26807.000000,32.113359,34.842539,
13266.000000,31.785394,34.658647,
11060.000000,31.804043,34.661080,
31022.000000,31.961314,34.878897,
13728.000000,31.043521,34.723821,
10134.000000,31.010588,34.779926,
12286.000000,31.800091,34.664507,
12295.000000,31.790404,34.659870,
14473.000000,31.700049,34.647159,
33625.000000,31.944854,34.851525,
13058.000000,31.776871,34.638359,
13242.000000,31.813654,34.648128,
13194.000000,31.796890,34.648889,
38064.000000,31.864708,34.738686,
31539.000000,31.878417,34.726713,
26428.000000,32.109673,34.818831,
26275.000000,32.082250,34.814746,
19359.000000,31.783480,34.636324,
31105.000000,31.784358,34.694959,
32198.000000,31.788814,34.719097,
21264.000000,32.059304,34.790544,
13203.000000,31.804191,34.642714,
12345.000000,31.774479,34.646409,
13163.000000,31.788659,34.644691,
39141.000000,32.276979,34.854475,
39448.000000,32.329332,34.867008,
37943.000000,32.288176,34.863572,
32159.000000,31.818430,34.773170,
12010.000000,31.802020,34.650876,
11056.000000,31.797620,34.658701,
32299.000000,32.094181,34.849859,
5871.000000,31.726916,35.224027,
35085.000000,31.950211,34.896774,
36183.000000,32.009724,34.764827,
21700.000000,32.106530,34.794161,
38450.000000,32.095799,34.872483,
30066.000000,32.339100,34.852452,
33113.000000,32.023284,34.803120,
60278.000000,31.937852,35.045995,
40332.000000,32.415334,34.951508,4004.000000
60255.000000,31.934638,35.047961,
60293.000000,31.925329,35.046195,
37528.000000,32.001652,34.867585,
39917.000000,32.195985,34.878688,
60058.000000,31.700601,35.113020,
60127.000000,31.697263,35.118055,
60179.000000,31.694404,35.103175,
60200.000000,31.695870,35.105476,
31344.000000,32.031845,34.886064,
38248.000000,32.084500,34.890485,
57075.000000,32.767482,35.550315,3516.000000
30976.000000,31.948045,34.901363,
40171.000000,32.508081,34.919993,3911.000000
26383.000000,32.086633,34.826381,
32230.000000,32.097810,34.879256,
38261.000000,32.104088,34.894302,
61443.000000,31.693703,35.101034,
3508.000000,31.746944,34.998612,
40269.000000,32.522086,34.938185,3906.000000
35092.000000,31.933927,34.867979,
11806.000000,31.672188,34.576314,
11321.000000,31.669643,34.579134,
26315.000000,32.106109,34.804500,
26394.000000,32.083718,34.830713,
31592.000000,32.082426,34.898098,
38314.000000,32.081925,34.867615,
30173.000000,32.084630,34.968828,
60022.000000,31.928907,35.049759,
35315.000000,32.021301,34.862835,
31159.000000,32.063438,34.861389,
33158.000000,31.926527,34.859865,
35587.000000,32.052174,34.956266,
11294.000000,31.251642,34.791896,
10984.000000,31.246443,34.772659,
13480.000000,31.243007,34.790756,
10993.000000,31.244621,34.773738,
39377.000000,32.306077,34.882851,
21078.000000,32.088776,34.773552,
33486.000000,31.994127,34.861898,
15400.000000,31.441766,34.764365,
33459.000000,31.925439,34.850142,
19626.000000,29.555927,34.941525,
16109.000000,31.250274,35.218471,
13589.000000,31.246570,34.811003,
43064.000000,32.776509,35.040468,1816.000000
61212.000000,31.768123,35.252659,
16036.000000,31.062726,35.030439,
25280.000000,32.043928,34.776028,
21218.000000,32.054438,34.810845,
31462.000000,32.028700,34.896969,
31245.000000,31.902461,34.808411,
36140.000000,32.013817,34.747971,
31647.000000,32.014062,34.847567,
39110.000000,32.272698,34.856933,
20080.000000,32.095053,34.833440,
3606.000000,31.826291,35.238182,
25586.000000,32.068444,34.776696,
36472.000000,32.256516,34.893387,
19379.000000,31.241665,34.796479,
36197.000000,32.026523,34.741791,
1093.000000,31.803609,35.206858,
19398.000000,31.242282,34.750954,
40496.000000,32.463946,35.043304,3825.000000
39884.000000,32.182967,34.870675,
38655.000000,32.186747,34.947663,
10089.000000,31.606327,34.772813,
14803.000000,31.616285,34.771464,
20215.000000,32.162541,34.842454,
20434.000000,32.175715,34.816994,
14811.000000,31.603297,34.753785,
15180.000000,31.605284,34.759080,
1512.000000,31.760749,35.199961,
16149.000000,30.987703,34.933759,
15954.000000,31.693593,34.577324,
15140.000000,31.653489,34.561656,
58867.000000,32.613977,35.305653,3614.000000
15561.000000,31.247217,34.778838,
15260.000000,31.419502,34.588024,
32806.000000,32.257316,35.007544,
39330.000000,32.269779,34.888827,
30376.000000,32.355727,34.907208,
61171.000000,31.779512,35.299484,
14926.000000,31.301042,34.622582,
14856.000000,31.426852,34.587223,
2301.000000,31.745889,35.238948,
32167.000000,32.089133,34.896679,
34458.000000,32.011119,34.751466,
26185.000000,32.070669,34.817610,
21827.000000,32.107031,34.833789,
26751.000000,32.161004,34.810510,
26752.000000,32.164149,34.800187,
35485.000000,32.085990,34.860719,
14987.000000,31.655116,34.572525,
31211.000000,32.078656,34.884582,
52704.000000,32.946497,35.087740,201.000000
41504.000000,32.866236,35.095565,613.000000
57191.000000,32.795945,35.534536,3515.000000
58065.000000,32.768733,35.548683,3516.000000
57192.000000,32.794977,35.532633,3515.000000
56375.000000,32.787274,35.510503,3520.000000
20538.000000,32.032344,34.751220,
26821.000000,32.130887,34.846164,
20113.000000,32.061029,34.778487,
37053.000000,32.181829,34.868255,
18533.000000,31.235908,34.786329,
26296.000000,32.101156,34.800011,
20024.000000,32.080454,34.797667,
20220.000000,32.173827,34.836836,
37459.000000,32.195733,34.896954,
41832.000000,32.772296,35.035921,1806.000000
26902.000000,32.164415,34.842723,
25265.000000,32.044757,34.767557,
32616.000000,32.099276,34.941532,
32913.000000,32.079888,34.852255,
31427.000000,32.085965,34.854385,
18624.000000,31.221687,34.801528,
13436.000000,31.213483,34.812264,
12129.000000,31.661977,34.583808,
15258.000000,31.421067,34.584618,
11550.000000,31.419519,34.580304,
13053.000000,31.270635,34.786757,
11150.000000,31.264681,34.793710,
10056.000000,31.246145,34.783544,
5386.000000,31.752638,34.983108,
32206.000000,31.780344,34.692453,
38663.000000,32.080025,34.870331,
40262.000000,32.431123,34.936463,4005.000000
40575.000000,32.464540,34.993136,4002.000000
32253.000000,31.936025,34.799704,
61077.000000,31.769181,35.306860,
31232.000000,31.874171,34.745150,
60164.000000,31.690879,35.109602,
33559.000000,32.046688,34.949773,
41860.000000,32.473604,34.959018,3919.000000
40528.000000,32.475707,34.975603,3919.000000
60199.000000,31.705692,35.116001,
609.000000,31.731760,34.993684,
31003.000000,31.946661,34.898263,
30909.000000,31.942024,34.882664,
33418.000000,31.892688,34.918770,
36271.000000,31.927521,34.872764,
31352.000000,32.065703,34.855268,
31143.000000,32.037628,34.886502,
38836.000000,31.956392,34.898098,
30844.000000,32.056060,34.960087,
38127.000000,32.038159,34.891555,
38525.000000,32.052753,34.945153,
33060.000000,31.951490,34.900848,
34028.000000,31.951850,34.893599,
38112.000000,32.058785,34.879399,
602.000000,31.714694,34.994298,
60229.000000,31.930769,35.043667,
35566.000000,32.047922,34.952988,
33370.000000,31.994970,34.946109,
40336.000000,32.502343,34.918530,3912.000000
60306.000000,31.940350,35.040485,
40189.000000,32.497788,34.921161,3912.000000
46144.000000,32.451726,34.898129,4008.000000
35397.000000,32.069393,34.859462,
31129.000000,32.050421,34.864219,
30898.000000,32.054267,34.963384,
63291.000000,32.161090,35.141505,
32884.000000,32.073525,34.860945,
60550.000000,32.053562,35.238342,
2406.000000,31.774471,35.203619,
5353.000000,31.737256,34.996723,
58119.000000,32.796622,35.530435,3515.000000
16100.000000,31.267972,35.213133,
14281.000000,31.253786,35.217977,
27137.000000,32.156582,34.836839,
10603.000000,31.618906,34.763860,
16111.000000,31.249775,35.220421,
27203.000000,32.162137,34.855718,
37019.000000,32.177977,34.897175,
16027.000000,31.261770,35.211584,
10099.000000,31.613428,34.768775,
20345.000000,32.039451,34.755951,
39966.000000,32.173533,34.901697,
37150.000000,32.187060,34.938768,
18151.000000,31.606411,34.758543,
39302.000000,32.348002,34.861079,
35698.000000,31.977782,34.790220,
57248.000000,32.784388,35.524515,3519.000000
36007.000000,31.976000,34.769899,
30302.000000,32.268669,34.893805,
34754.000000,32.026047,34.746846,
33093.000000,31.900910,35.006316,
36124.000000,32.002069,34.842608,
46961.000000,32.692396,35.048686,2305.000000
46958.000000,32.688223,35.063083,2305.000000
57137.000000,32.776226,35.513869,3521.000000
55155.000000,32.681611,35.233113,2105.000000
55337.000000,32.672404,35.245305,2108.000000
52511.000000,32.677077,35.241174,2108.000000
55231.000000,32.679059,35.239338,2105.000000
58094.000000,32.774412,35.512632,3521.000000
57180.000000,32.786630,35.539303,3516.000000
57244.000000,32.785816,35.523248,3519.000000
52531.000000,32.681277,35.234174,2105.000000
674.000000,31.709513,34.990875,
51849.000000,32.681993,35.238506,2106.000000
63502.000000,31.650092,35.128760,
952.000000,31.761916,35.196751,
132.000000,31.793623,35.199983,
61328.000000,31.859513,35.157944,
40986.000000,32.788997,34.986546,1616.000000
41968.000000,32.790837,35.003400,1709.000000
43191.000000,32.812052,34.997116,1416.000000
41689.000000,32.791033,34.986574,1611.000000
41106.000000,32.820340,34.974334,1602.000000
25296.000000,32.051606,34.752929,
946.000000,31.767755,35.170501,
3238.000000,31.833240,35.241852,
874.000000,31.833242,35.227885,
3062.000000,31.817462,35.246910,
37792.000000,31.949222,34.801928,
35528.000000,31.980240,34.779925,
32172.000000,32.097726,34.864442,
36389.000000,32.032915,34.767739,
19516.000000,31.735410,34.739910,
14826.000000,31.729751,34.746406,
47668.000000,32.862644,35.100094,721.000000
42249.000000,32.838955,35.081754,603.000000
36019.000000,31.966090,34.780086,
25256.000000,32.038694,34.768795,
47474.000000,32.843342,35.070038,510.000000
59705.000000,32.904403,35.280329,332.000000
41048.000000,32.817993,34.963607,1513.000000
41099.000000,32.828944,34.963455,1510.000000
42280.000000,32.801253,34.998495,1418.000000
41786.000000,32.801906,34.983813,1630.000000
47490.000000,32.798759,35.018137,1311.000000
1220.000000,31.741666,34.981401,
605.000000,31.718236,34.990644,
63548.000000,31.940997,35.223028,
3234.000000,31.819509,35.247605,
63944.000000,31.667506,35.160849,
191.000000,31.781717,35.173116,
2266.000000,31.813941,35.206944,
3114.000000,31.806874,35.234922,
14734.000000,31.676360,34.586235,
1370.000000,31.791037,35.247036,
47462.000000,32.835757,35.084579,605.000000
3820.000000,31.794876,35.214799,
9965.000000,31.816866,35.252069,
5960.000000,31.841984,35.245121,
25958.000000,32.105056,34.790152,
31090.000000,31.868289,34.816628,
3664.000000,31.840466,35.240959,
1682.000000,31.763833,35.214244,
25454.000000,32.063377,34.778495,
32936.000000,31.984415,34.790012,
42624.000000,32.592688,34.946426,2422.000000
38818.000000,31.964756,34.771862,
3365.000000,31.795774,35.134815,
511.000000,31.744918,35.216479,
1240.000000,31.836588,35.237781,
43100.000000,32.785681,34.985923,1615.000000
41257.000000,32.798101,35.009336,1729.000000
42242.000000,32.785926,35.019063,1748.000000
41734.000000,32.822868,34.959365,1511.000000
41557.000000,32.801774,34.990438,1608.000000
39721.000000,31.985269,34.769308,
28663.000000,32.054906,34.774122,
41254.000000,32.803813,34.999049,1414.000000
41712.000000,32.837270,35.074202,609.000000
35519.000000,31.983241,34.782299,
35608.000000,31.972758,34.778467,
42012.000000,32.809663,35.117067,907.000000
42953.000000,32.826827,34.983728,1504.000000
42515.000000,32.831726,34.974277,1501.000000
41389.000000,32.835204,35.076509,607.000000
1299.000000,31.717476,34.980373,
2217.000000,31.809763,35.199353,
63569.000000,31.793783,35.302042,
33138.000000,31.935666,34.807397,
47480.000000,32.817907,35.077964,806.000000
41608.000000,32.833984,35.087661,707.000000
42860.000000,32.817850,35.076978,806.000000
3304.000000,31.750120,35.212684,
3359.000000,31.750560,35.207449,
1009.000000,31.755080,35.207125,
3046.000000,31.763332,35.214268,
366.000000,31.802616,35.219359,
40695.000000,32.442810,34.886238,4016.000000
42519.000000,32.426245,34.923245,4012.000000
43458.000000,32.443725,34.893444,4010.000000
40691.000000,32.438360,34.883835,4016.000000
42204.000000,32.436385,34.888139,4016.000000
41574.000000,32.813298,34.994313,1402.000000
42225.000000,32.776306,35.013809,1750.000000
40308.000000,32.427745,34.947432,4004.000000
40197.000000,32.436292,34.922659,4015.000000
40184.000000,32.435763,34.921744,4015.000000
42144.000000,32.844580,35.080626,603.000000
2811.000000,31.798046,35.214489,
5844.000000,31.794867,35.149022,
14988.000000,31.661035,34.569734,
5897.000000,31.773846,35.232895,
38156.000000,32.047935,34.842600,
40500.000000,32.465606,35.043800,3825.000000
43466.000000,32.443946,34.894357,4010.000000
32197.000000,32.098099,34.884966,
55129.000000,32.679985,35.234097,2105.000000
20086.000000,32.098488,34.843398,
2702.000000,31.749707,35.234575,
31031.000000,31.961905,34.899404,
522.000000,31.775198,35.227051,
159.000000,31.810164,35.218852,
14849.000000,31.424452,34.584197,
33797.000000,31.767269,34.782025,
6014.000000,31.804120,35.158410,
40053.000000,32.439788,34.905516,4010.000000
21190.000000,32.058525,34.803997,
33234.000000,32.022269,34.784557,
32904.000000,32.073151,34.851812,
34287.000000,31.888798,34.825144,
31563.000000,32.049703,34.863209,
39540.000000,32.295088,34.871835,
52287.000000,33.204747,35.569361,3207.000000
51432.000000,32.991201,35.561770,3215.000000
11069.000000,31.238714,34.778327,
14812.000000,31.603697,34.753556,
15084.000000,31.798020,34.641703,
32761.000000,31.993634,34.946077,
42442.000000,32.772655,35.005877,1625.000000
21080.000000,32.071565,34.797751,
41261.000000,32.794395,35.018374,1703.000000
56025.000000,32.674743,35.245326,2108.000000
39899.000000,32.191924,34.874179,
36166.000000,32.011597,34.752032,
26506.000000,32.074906,34.842492,
14336.000000,31.252951,34.814632,
26857.000000,32.133557,34.856266,
194.000000,31.788330,35.170991,
60871.000000,31.766798,35.300663,
47792.000000,32.840562,35.078424,603.000000
13089.000000,31.270814,34.791477,
13527.000000,31.245996,34.813434,
41443.000000,32.851802,35.067850,507.000000
31575.000000,32.035012,34.853771,
34511.000000,31.924538,34.808197,
2704.000000,31.749990,35.237223,
35098.000000,31.950612,34.885006,
10863.000000,31.060742,35.019583,
11360.000000,31.438241,34.578009,
15922.000000,31.412139,34.580841,
14592.000000,31.727686,34.739285,
40760.000000,32.439643,34.905295,4010.000000
15548.000000,31.251731,34.771007,
34991.000000,32.017430,34.788225,
47220.000000,32.827530,34.983637,1505.000000
41635.000000,32.851927,35.066630,509.000000
42567.000000,32.839922,35.078047,607.000000
40508.000000,32.804253,35.095325,904.000000
2299.000000,31.749185,35.237115,
60797.000000,31.501771,35.105748,
63150.000000,32.170559,35.013508,
39922.000000,32.192576,34.871885,
906.000000,31.821795,35.190116,
2970.000000,31.822829,35.245055,
13096.000000,31.780511,34.651910,
13383.000000,31.837768,34.685199,
60135.000000,31.701302,35.119232,
13079.000000,31.782014,34.640599,
4181.000000,31.766660,35.202645,
31430.000000,32.004211,34.826325,
36287.000000,32.028985,34.762845,
33394.000000,32.007669,34.790876,
41439.000000,32.842937,35.067319,510.000000
63551.000000,31.937379,35.222947,
60616.000000,31.898769,35.225350,
42016.000000,32.807383,34.986857,1606.000000
32922.000000,31.957110,34.822792,
35140.000000,31.968371,34.772481,
55401.000000,32.629604,35.326367,3612.000000
63699.000000,31.858649,35.168479,
3660.000000,31.815560,35.248566,
31320.000000,32.092186,34.969894,
63545.000000,31.944603,35.219982,
5279.000000,31.737319,34.978570,
612.000000,31.738439,34.992052,
517.000000,31.762068,35.225207,
37735.000000,31.871477,34.820257,
39558.000000,31.996307,34.828531,
38174.000000,32.001501,34.822410,
36257.000000,32.024358,34.754512,
3162.000000,31.807767,35.219879,
43184.000000,32.818553,34.993652,1306.000000
40537.000000,32.465473,35.046793,3825.000000
5391.000000,31.756224,34.987672,
3444.000000,31.808218,35.156291,
39017.000000,31.939656,34.832104,
3318.000000,31.750326,35.218119,
60859.000000,31.777502,35.305333,
60922.000000,31.880569,35.240766,
28612.000000,32.050296,34.779518,
63506.000000,31.879147,35.238102,
15508.000000,31.663850,34.625817,
15531.000000,31.630974,34.746129,
979.000000,31.771048,35.180974,
33723.000000,32.007085,34.807492,
21734.000000,32.115503,34.807243,
58004.000000,32.958654,35.498640,3313.000000
5980.000000,31.780884,35.188650,
42763.000000,32.825694,35.070163,807.000000
3557.000000,31.743353,34.996499,
147.000000,31.823292,35.192492,
12025.000000,31.789907,34.655028,
19980.000000,31.314870,34.622987,
2389.000000,31.812809,35.193702,
2701.000000,31.745998,35.236039,
37136.000000,32.065048,34.838934,
6075.000000,31.731213,35.182462,
1820.000000,31.767423,35.211576,
43436.000000,32.483875,34.948561,3921.000000
60223.000000,31.932209,35.041947,
38353.000000,31.916344,35.009267,
34168.000000,31.886024,35.010085,
13983.000000,31.260958,34.805447,
38187.000000,32.100910,34.918996,
20061.000000,32.083104,34.828338,
39818.000000,32.177881,34.920374,
39794.000000,32.167612,34.917442,
924.000000,31.756613,35.164557,
65161.000000,31.935143,35.041823,
36346.000000,32.005054,34.797389,
38277.000000,32.092459,34.893599,
20648.000000,32.097138,34.829591,
40298.000000,32.522716,34.945190,3904.000000
