o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
208,215,LowerCity,Shefaram,31.2,0.25,34.32,70.31,,73.22,79.04,68.22,0.53,0.19,0.13,0.05,0.44,0.14,70.1,0.58,0.21,directLRT→bus,derived_feeder
208,216,LowerCity,Hamovil,0.0,0.1,49.86,88.71,,92.72,98.54,87.72,0.51,0.05,0.05,0.0,0.43,0.04,89.6,0.56,0.06,directLRT→bus,derived_feeder
208,217,LowerCity,Nazareth,197.93,5.64,60.88,69.71,,82.68,88.5,77.68,0.38,2.72,2.16,0.56,0.3,2.04,79.56,0.43,3.15,directLRT→bus,derived_feeder
208,101,LowerCity,TsurShalom,0.0,2.17,25.24,46.7,46.7,53.89,57.97,48.89,0.47,1.01,1.01,0.0,0.41,0.88,50.77,0.51,1.11,directLRT→brt,derived_feeder
208,102,LowerCity,Kiryon,0.0,3.1,24.37,42.58,42.58,50.84,56.66,45.84,0.45,1.4,1.4,0.0,0.37,1.14,47.72,0.5,1.54,directLRT→brt,derived_feeder
208,103,LowerCity,KiryatBialik Center,0.0,3.48,22.18,41.56,41.56,49.82,55.64,44.82,0.45,1.57,1.57,0.0,0.37,1.28,46.7,0.5,1.73,directLRT→brt,derived_feeder
208,104,LowerCity,KiryatHaim,54.56,4.17,18.63,35.89,35.89,46.15,50.44,41.15,0.42,2.24,1.76,0.48,0.36,1.83,43.03,0.47,2.58,directLRT→brt,derived_feeder
208,301,LowerCity,SavyoneyYam,0.0,0.23,22.94,63.76,,79.57,81.98,74.57,0.34,0.08,0.08,0.0,0.31,0.07,78.32,0.36,0.08,directLRT→brt,derived_feeder
208,302,LowerCity,KiryatYam A,0.0,0.34,21.2,62.39,,73.83,76.24,68.83,0.4,0.14,0.14,0.0,0.37,0.13,72.58,0.42,0.14,directLRT→brt,derived_feeder
208,303,LowerCity,KiryatYam B+C,0.0,2.17,19.32,38.3,,67.37,69.78,62.37,0.19,0.41,0.41,0.0,0.17,0.37,66.12,0.2,0.44,directLRT→brt,derived_feeder
208,304,LowerCity,KiryatHaim West,0.0,1.88,18.3,39.52,,64.94,67.35,59.94,0.23,0.43,0.43,0.0,0.2,0.38,63.69,0.24,0.45,directLRT→brt,derived_feeder
209,201,Namal-Giborim,TiratCarmel,111.41,21.49,30.73,53.13,,74.23,94.64,69.23,0.28,6.76,5.92,0.84,0.1,2.26,62.44,0.44,11.81,directLRT,derived
209,202,Namal-Giborim,Matam-NeotPeres,11.37,66.16,16.55,38.37,40.84,56.49,72.19,51.49,0.31,21.73,20.69,1.04,0.15,10.19,47.2,0.44,31.53,directLRT,derived
209,203,Namal-Giborim,HofCarmel-NeveDavid,0.0,7.95,16.39,36.57,38.83,52.05,64.57,47.05,0.35,2.77,2.77,0.0,0.2,1.6,44.62,0.45,3.61,directLRT,derived
209,204,Namal-Giborim,Hecht-Shprintzak,0.0,11.27,16.81,27.06,31.3,49.8,60.79,44.8,0.26,2.89,2.89,0.0,0.15,1.71,43.01,0.34,3.85,directLRT,derived
209,205,Namal-Giborim,EinHayam,3.95,2.73,17.14,23.06,26.66,48.66,57.95,43.66,0.23,0.68,0.62,0.06,0.14,0.41,43.1,0.29,0.89,directLRT,derived
209,206,Namal-Giborim,BatGalim-KiryatEliezer,0.0,63.45,14.51,20.97,22.43,42.98,48.89,37.98,0.26,16.81,16.81,0.0,0.2,12.8,39.27,0.31,19.69,directLRT,derived
209,207,Namal-Giborim,Hamoshava,0.0,31.54,12.35,17.79,19.08,32.48,36.59,27.48,0.36,11.31,11.31,0.0,0.3,9.59,30.0,0.39,12.41,directLRT,derived
209,208,Namal-Giborim,LowerCity,94.89,109.88,10.2,11.86,13.28,33.87,36.28,28.87,0.26,31.31,29.11,2.2,0.24,27.86,32.62,0.28,33.22,directLRT,derived
209,210,Namal-Giborim,Hamifrats,16.34,29.77,11.7,24.43,25.13,48.79,52.2,43.79,0.24,7.56,7.09,0.47,0.2,6.38,46.92,0.26,8.28,directLRT,derived
209,211,Namal-Giborim,Bazan-Hutsot,19.25,11.27,14.84,31.67,31.79,47.69,51.1,42.69,0.34,4.41,3.84,0.58,0.3,3.76,45.82,0.37,4.81,directLRT→brt,derived_feeder
209,212,Namal-Giborim,TsometKiryatAta,43.44,12.91,16.3,25.25,25.37,41.28,44.69,36.28,0.34,5.15,4.39,0.75,0.3,4.37,39.41,0.37,5.61,directLRT→brt,derived_feeder
209,213,Namal-Giborim,KiryatAta North,0.0,1.98,23.09,37.0,37.0,53.35,56.76,48.35,0.34,0.66,0.66,0.0,0.29,0.58,51.48,0.36,0.72,directLRT→brt,derived_feeder
209,214,Namal-Giborim,KiryatAta North-East,0.0,0.51,28.56,69.03,,76.28,79.69,71.28,0.47,0.24,0.24,0.0,0.42,0.21,74.41,0.49,0.25,directLRT→bus,derived_feeder
209,215,Namal-Giborim,Shefaram,0.0,0.45,34.49,66.29,,71.22,74.63,66.22,0.5,0.23,0.23,0.0,0.45,0.2,69.35,0.53,0.24,directLRT→bus,derived_feeder
209,216,Namal-Giborim,Hamovil,0.0,0.19,46.95,84.61,,90.72,94.13,85.72,0.48,0.09,0.09,0.0,0.43,0.08,88.85,0.51,0.1,directLRT→bus,derived_feeder
209,217,Namal-Giborim,Nazareth,0.0,5.32,62.0,65.84,,80.68,84.09,75.68,0.36,1.9,1.9,0.0,0.31,1.65,78.81,0.38,2.04,directLRT→bus,derived_feeder
209,101,Namal-Giborim,TsurShalom,0.0,2.24,24.57,36.33,36.33,51.89,55.3,46.89,0.35,0.78,0.78,0.0,0.3,0.68,50.02,0.37,0.83,directLRT→brt,derived_feeder
209,102,Namal-Giborim,Kiryon,0.0,3.66,23.34,35.48,35.48,48.84,52.25,43.84,0.38,1.38,1.38,0.0,0.33,1.21,46.97,0.4,1.48,directLRT→brt,derived_feeder
209,103,Namal-Giborim,KiryatBialik Center,0.0,3.71,20.81,34.47,34.47,47.82,51.23,42.82,0.38,1.4,1.4,0.0,0.33,1.23,45.95,0.4,1.5,directLRT→brt,derived_feeder
209,104,Namal-Giborim,KiryatHaim,14.12,5.22,18.4,28.8,28.8,44.15,47.56,39.15,0.35,2.14,1.83,0.32,0.3,1.82,42.28,0.38,2.34,directLRT→brt,derived_feeder
209,301,Namal-Giborim,SavyoneyYam,0.0,0.26,22.54,60.34,60.34,83.84,86.25,78.84,0.25,0.07,0.07,0.0,0.22,0.06,82.59,0.26,0.07,directLRT→bus,assumed
209,302,Namal-Giborim,KiryatYam A,0.0,0.38,20.62,54.6,54.6,82.47,84.88,77.47,0.2,0.08,0.08,0.0,0.18,0.07,81.22,0.21,0.08,directLRT→bus,assumed
209,303,Namal-Giborim,KiryatYam B+C,0.0,2.97,18.54,48.14,48.14,66.38,68.79,61.38,0.31,0.92,0.92,0.0,0.28,0.84,65.13,0.33,0.97,directLRT→bus,derived_feeder
209,304,Namal-Giborim,KiryatHaim West,16.63,2.37,16.54,45.71,45.71,67.61,70.02,62.61,0.27,0.72,0.63,0.09,0.24,0.63,66.36,0.28,0.76,directLRT→bus,derived_feeder
210,201,Hamifrats,TiratCarmel,0.0,28.42,20.28,61.03,,88.49,112.31,83.49,0.21,5.86,5.86,0.0,0.06,1.67,74.83,0.37,10.54,directLRT,derived
210,202,Hamifrats,Matam-NeotPeres,81.55,105.47,22.09,52.66,32.08,70.74,89.85,65.74,0.31,35.93,33.03,2.9,0.13,13.77,59.58,0.47,57.01,directLRT,derived
210,203,Hamifrats,HofCarmel-NeveDavid,0.0,12.77,20.97,51.66,55.35,66.3,82.23,61.3,0.36,4.59,4.59,0.0,0.18,2.26,57.01,0.49,6.32,directLRT,derived
210,204,Hamifrats,Hecht-Shprintzak,3.39,18.1,21.94,44.82,47.82,64.06,78.46,59.06,0.3,5.85,5.4,0.44,0.15,2.86,55.4,0.42,8.48,directLRT,derived
210,205,Hamifrats,EinHayam,0.0,4.39,22.05,43.18,43.18,62.92,75.6,57.92,0.29,1.28,1.28,0.0,0.16,0.71,55.48,0.39,1.72,directLRT,derived
210,206,Hamifrats,BatGalim-KiryatEliezer,243.48,100.92,20.08,37.45,38.95,57.24,66.56,52.24,0.29,33.17,29.43,3.74,0.19,20.7,51.67,0.37,43.08,directLRT,derived
210,207,Hamifrats,Hamoshava,0.0,28.34,17.39,34.6,35.6,46.74,54.25,41.74,0.39,11.18,11.18,0.0,0.29,8.31,42.4,0.46,12.98,directLRT,derived
210,208,Hamifrats,LowerCity,5.38,98.61,15.34,28.86,29.79,48.12,53.94,43.12,0.3,30.26,29.41,0.85,0.23,23.23,45.0,0.34,34.53,directLRT,derived
210,209,Hamifrats,Namal-Giborim,3.19,31.12,12.05,24.38,25.3,50.99,54.4,45.99,0.21,6.96,6.68,0.28,0.18,5.87,49.12,0.23,7.62,directLRT,derived
210,211,Hamifrats,Bazan-Hutsot,27.06,0.0,11.97,33.06,33.73,63.28,66.69,58.28,0.18,0.0,0.0,0.0,0.15,0.0,61.41,0.2,0.0,directLRT→brt,derived_feeder
210,212,Hamifrats,TsometKiryatAta,0.0,6.23,13.62,26.65,27.32,56.86,60.27,51.86,0.18,1.13,1.13,0.0,0.15,0.95,54.99,0.2,1.23,directLRT→brt,derived_feeder
210,213,Hamifrats,KiryatAta North,0.0,9.38,19.76,37.14,39.39,68.49,71.9,63.49,0.17,1.6,1.6,0.0,0.14,1.35,66.62,0.19,1.76,directLRT→brt,derived_feeder
210,214,Hamifrats,KiryatAta North-East,9.04,2.43,25.28,54.32,,100.52,103.93,95.52,0.08,0.2,0.19,0.01,0.06,0.16,98.65,0.09,0.22,directLRT→bus,assumed
210,215,Hamifrats,Shefaram,0.68,2.4,30.89,49.26,,97.78,101.19,92.78,0.07,0.17,0.16,0.0,0.06,0.14,95.91,0.08,0.19,directLRT→bus,assumed
210,216,Hamifrats,Hamovil,0.0,1.0,42.52,68.76,,116.09,119.5,111.09,0.07,0.07,0.07,0.0,0.06,0.06,114.22,0.08,0.08,directLRT→bus,assumed
210,217,Hamifrats,Nazareth,0.0,8.36,57.16,58.72,,105.32,108.73,100.32,0.08,0.64,0.64,0.0,0.06,0.53,103.45,0.08,0.71,directLRT→bus,derived_feeder
210,101,Hamifrats,TsurShalom,0.0,3.04,23.85,39.3,37.93,67.81,71.22,62.81,0.2,0.6,0.6,0.0,0.17,0.5,65.94,0.21,0.65,directLRT→brt,derived_feeder
210,102,Hamifrats,Kiryon,0.0,6.77,22.18,34.51,34.88,66.97,70.38,61.97,0.16,1.09,1.09,0.0,0.14,0.92,65.1,0.18,1.2,directLRT→brt,derived_feeder
210,103,Hamifrats,KiryatBialik Center,2.87,5.51,19.3,32.38,33.85,65.95,69.36,60.95,0.15,0.89,0.84,0.05,0.13,0.74,64.08,0.17,0.98,directLRT→brt,derived_feeder
210,104,Hamifrats,KiryatHaim,37.03,6.99,16.17,29.32,30.18,60.28,63.69,55.28,0.17,1.32,1.22,0.1,0.15,1.09,58.41,0.19,1.45,directLRT→brt,derived_feeder
210,301,Hamifrats,SavyoneyYam,0.0,0.64,22.37,76.47,76.85,91.83,95.24,86.83,0.35,0.22,0.22,0.0,0.3,0.2,89.96,0.38,0.24,directLRT→brt,derived_feeder
210,302,Hamifrats,KiryatYam A,0.0,0.94,20.39,70.74,71.11,86.09,89.5,81.09,0.35,0.33,0.33,0.0,0.3,0.29,84.22,0.38,0.35,directLRT→brt,derived_feeder
210,303,Hamifrats,KiryatYam B+C,0.0,4.09,18.3,63.19,64.66,79.63,83.04,74.63,0.33,1.37,1.37,0.0,0.29,1.19,77.51,0.36,1.49,directLRT→brt,derived_feeder
210,304,Hamifrats,KiryatHaim West,30.54,1.44,15.33,60.98,62.23,77.2,80.61,72.2,0.34,0.58,0.49,0.1,0.29,0.49,75.33,0.36,0.64,directLRT→brt,derived_feeder
211,201,Bazan-Hutsot,TiratCarmel,0.0,4.32,24.62,68.27,,77.03,81.74,72.03,0.44,1.92,1.92,0.0,0.38,1.62,74.53,0.48,2.08,brt→LRT,derived_feeder
211,202,Bazan-Hutsot,Matam-NeotPeres,119.89,16.02,25.34,64.71,43.12,75.93,86.56,70.93,0.41,8.17,6.53,1.64,0.27,4.88,64.77,0.57,13.17,brt→LRT,derived_feeder
211,203,Bazan-Hutsot,HofCarmel-NeveDavid,0.0,1.94,23.87,65.01,66.39,65.1,68.28,60.1,0.57,1.11,1.11,0.0,0.53,1.02,62.19,0.62,1.19,brt→LRT,derived_feeder
211,204,Bazan-Hutsot,Hecht-Shprintzak,0.0,2.75,24.09,58.86,58.86,67.82,72.53,62.82,0.44,1.21,1.21,0.0,0.37,1.02,60.58,0.55,1.51,brt→LRT,derived_feeder
211,205,Bazan-Hutsot,EinHayam,0.0,0.67,24.02,54.22,54.22,68.11,78.15,63.11,0.37,0.25,0.25,0.0,0.24,0.16,60.67,0.48,0.32,brt→LRT,derived_feeder
211,206,Bazan-Hutsot,BatGalim-KiryatEliezer,0.0,15.32,21.06,49.21,49.99,62.42,70.61,57.42,0.38,5.81,5.81,0.0,0.27,4.17,56.85,0.46,7.06,brt→LRT,derived_feeder
211,207,Bazan-Hutsot,Hamoshava,0.0,4.3,19.15,46.14,46.64,51.92,58.3,46.92,0.49,2.1,2.1,0.0,0.39,1.7,47.58,0.55,2.38,brt→LRT,derived_feeder
211,208,Bazan-Hutsot,LowerCity,22.95,14.98,17.5,40.44,40.83,53.31,58.42,48.31,0.38,6.73,5.75,0.97,0.31,5.33,50.19,0.43,7.69,brt→LRT,derived_feeder
211,209,Bazan-Hutsot,Namal-Giborim,3.67,4.73,14.43,36.01,36.29,56.18,59.59,51.18,0.29,1.52,1.36,0.16,0.25,1.28,54.31,0.31,1.66,brt→LRT,derived_feeder
211,210,Bazan-Hutsot,Hamifrats,77.69,0.0,10.28,36.08,38.08,70.94,74.35,65.94,0.14,0.0,0.0,0.0,0.12,0.0,69.07,0.16,0.0,brt→LRT,derived_feeder
211,212,Bazan-Hutsot,TsometKiryatAta,110.32,0.95,8.44,25.8,26.58,62.05,65.46,57.05,0.13,0.13,0.13,0.01,0.11,0.11,60.18,0.15,0.15,brt→LRT→brt,derived_feeder
211,213,Bazan-Hutsot,KiryatAta North,0.0,1.42,15.7,39.47,38.68,73.67,77.08,68.67,0.15,0.21,0.21,0.0,0.12,0.18,71.8,0.16,0.23,brt→LRT→brt,derived_feeder
211,214,Bazan-Hutsot,KiryatAta North-East,0.0,0.37,21.08,59.55,,98.43,101.84,93.43,0.12,0.04,0.04,0.0,0.1,0.04,96.56,0.13,0.05,brt→LRT→bus,derived_feeder
211,215,Bazan-Hutsot,Shefaram,0.0,0.36,27.01,53.26,,93.36,96.77,88.36,0.11,0.04,0.04,0.0,0.09,0.03,91.49,0.12,0.04,brt→LRT→bus,derived_feeder
211,216,Bazan-Hutsot,Hamovil,0.0,0.15,39.56,84.48,,112.87,116.28,107.87,0.2,0.03,0.03,0.0,0.17,0.03,111.0,0.22,0.03,brt→LRT→bus,derived_feeder
211,217,Bazan-Hutsot,Nazareth,0.0,1.27,54.97,71.3,,102.82,106.23,97.82,0.17,0.21,0.21,0.0,0.14,0.18,100.95,0.19,0.24,brt→LRT→bus,derived_feeder
211,101,Bazan-Hutsot,TsurShalom,0.0,0.46,19.64,38.44,37.35,73.0,76.41,68.0,0.15,0.07,0.07,0.0,0.12,0.06,71.13,0.16,0.07,brt→LRT→brt,derived_feeder
211,102,Bazan-Hutsot,Kiryon,72.62,1.03,17.45,33.16,34.17,70.98,74.39,65.98,0.12,0.13,0.13,0.01,0.1,0.11,69.11,0.14,0.15,brt→LRT→brt,derived_feeder
211,103,Bazan-Hutsot,KiryatBialik Center,0.0,0.84,15.04,31.28,33.15,69.96,73.37,64.96,0.12,0.1,0.1,0.0,0.1,0.08,68.09,0.13,0.11,brt→LRT→brt,derived_feeder
211,104,Bazan-Hutsot,KiryatHaim,43.7,1.06,12.12,28.51,29.48,65.47,68.88,60.47,0.13,0.14,0.14,0.01,0.11,0.12,63.6,0.14,0.16,brt→LRT→brt,derived_feeder
211,301,Bazan-Hutsot,SavyoneyYam,0.0,0.1,18.4,88.6,90.05,97.01,100.42,92.01,0.45,0.04,0.04,0.0,0.4,0.04,95.14,0.48,0.05,brt→LRT→brt,derived_feeder
211,302,Bazan-Hutsot,KiryatYam A,0.0,0.14,16.48,46.08,83.86,91.27,94.68,86.27,0.08,0.01,0.01,0.0,0.07,0.01,89.4,0.09,0.01,brt→LRT→brt,derived_feeder
211,303,Bazan-Hutsot,KiryatYam B+C,107.69,0.62,13.19,37.34,77.02,84.81,88.22,79.81,0.07,0.05,0.04,0.0,0.06,0.04,82.7,0.08,0.05,brt→LRT→brt,derived_feeder
211,304,Bazan-Hutsot,KiryatHaim West,28.02,0.22,11.64,32.48,74.59,82.38,85.79,77.38,0.06,0.01,0.01,0.0,0.05,0.01,80.51,0.07,0.02,brt→LRT→brt,derived_feeder
212,201,TsometKiryatAta,TiratCarmel,0.0,5.85,26.83,64.06,,72.04,76.75,67.04,0.46,2.66,2.66,0.0,0.39,2.26,69.54,0.49,2.88,brt→LRT,derived_feeder
212,202,TsometKiryatAta,Matam-NeotPeres,30.8,21.69,24.61,59.72,38.14,70.94,81.58,65.94,0.41,10.39,8.85,1.54,0.27,6.38,59.78,0.57,16.03,brt→LRT,derived_feeder
212,203,TsometKiryatAta,HofCarmel-NeveDavid,0.0,2.63,25.78,61.41,61.41,60.12,63.3,55.12,0.59,1.56,1.56,0.0,0.55,1.44,57.21,0.63,1.67,brt→LRT,derived_feeder
212,204,TsometKiryatAta,Hecht-Shprintzak,0.0,3.72,25.84,53.88,53.88,62.83,67.54,57.83,0.44,1.64,1.64,0.0,0.37,1.39,55.6,0.55,2.04,brt→LRT,derived_feeder
212,205,TsometKiryatAta,EinHayam,0.0,0.9,25.63,49.23,49.23,63.12,73.17,58.12,0.37,0.33,0.33,0.0,0.24,0.22,55.68,0.48,0.43,brt→LRT,derived_feeder
212,206,TsometKiryatAta,BatGalim-KiryatEliezer,42.57,20.8,24.77,44.4,45.0,57.44,65.63,52.44,0.38,9.34,7.94,1.4,0.27,6.37,51.87,0.46,11.86,brt→LRT,derived_feeder
212,207,TsometKiryatAta,Hamoshava,0.0,5.88,20.78,41.05,41.65,46.94,53.32,41.94,0.49,2.86,2.86,0.0,0.39,2.31,42.6,0.55,3.24,brt→LRT,derived_feeder
212,208,TsometKiryatAta,LowerCity,0.0,20.46,19.02,35.85,35.85,48.32,53.44,43.32,0.39,7.98,7.98,0.0,0.32,6.54,45.2,0.44,8.9,brt→LRT,derived_feeder
212,209,TsometKiryatAta,Namal-Giborim,0.0,6.7,16.49,31.02,31.3,51.19,54.6,46.19,0.29,1.92,1.92,0.0,0.25,1.65,49.32,0.31,2.08,brt→LRT,derived_feeder
212,210,TsometKiryatAta,Hamifrats,0.0,2.39,13.62,32.28,33.09,65.95,69.36,60.95,0.15,0.36,0.36,0.0,0.13,0.3,64.08,0.17,0.4,brt→LRT,derived_feeder
212,211,TsometKiryatAta,Bazan-Hutsot,0.0,0.9,9.24,27.14,28.01,63.48,66.89,58.48,0.13,0.12,0.12,0.0,0.11,0.1,61.61,0.15,0.13,brt→LRT→brt,derived_feeder
212,213,TsometKiryatAta,KiryatAta North,66.09,3.53,13.13,31.25,29.15,68.69,72.1,63.69,0.13,0.47,0.44,0.03,0.1,0.39,66.82,0.14,0.52,brt→LRT→brt,derived_feeder
212,214,TsometKiryatAta,KiryatAta North-East,0.0,0.92,19.14,44.87,,93.44,96.85,88.44,0.07,0.06,0.06,0.0,0.06,0.05,91.57,0.08,0.07,brt→LRT→bus,derived_feeder
212,215,TsometKiryatAta,Shefaram,122.68,0.49,26.37,43.85,,88.38,91.79,83.38,0.09,0.04,0.04,0.0,0.07,0.04,86.51,0.09,0.05,brt→LRT→bus,derived_feeder
212,216,TsometKiryatAta,Hamovil,96.98,0.2,46.68,74.14,,107.88,111.29,102.88,0.15,0.03,0.03,0.0,0.13,0.03,106.01,0.17,0.04,brt→LRT→bus,derived_feeder
212,217,TsometKiryatAta,Nazareth,26.31,1.7,51.77,60.96,,97.84,101.25,92.84,0.13,0.23,0.22,0.01,0.11,0.19,95.97,0.14,0.26,brt→LRT→bus,derived_feeder
212,101,TsometKiryatAta,TsurShalom,0.0,1.11,17.79,30.06,27.82,68.02,71.43,63.02,0.12,0.13,0.13,0.0,0.1,0.11,66.15,0.13,0.15,brt→LRT→brt,derived_feeder
212,102,TsometKiryatAta,Kiryon,0.0,2.71,15.92,24.72,24.64,66.0,69.41,61.0,0.1,0.28,0.28,0.0,0.08,0.23,64.13,0.11,0.31,brt→LRT→brt,derived_feeder
212,103,TsometKiryatAta,KiryatBialik Center,188.69,2.07,11.61,22.47,23.61,64.98,68.39,59.98,0.1,0.21,0.2,0.01,0.08,0.17,63.11,0.11,0.23,brt→LRT→brt,derived_feeder
212,104,TsometKiryatAta,KiryatHaim,34.61,2.9,9.77,20.24,19.95,60.48,63.89,55.48,0.11,0.33,0.31,0.02,0.09,0.27,58.61,0.12,0.36,brt→LRT→brt,derived_feeder
212,301,TsometKiryatAta,SavyoneyYam,0.0,0.18,16.84,83.16,84.61,92.03,95.44,87.03,0.44,0.08,0.08,0.0,0.39,0.07,90.16,0.47,0.09,brt→LRT→brt,derived_feeder
212,302,TsometKiryatAta,KiryatYam A,79.57,0.27,14.12,77.17,78.42,86.29,89.7,81.29,0.44,0.15,0.12,0.04,0.39,0.13,84.42,0.47,0.17,brt→LRT→brt,derived_feeder
212,303,TsometKiryatAta,KiryatYam B+C,0.0,1.57,13.32,70.49,71.58,79.83,83.24,74.83,0.44,0.68,0.68,0.0,0.39,0.61,77.71,0.47,0.73,brt→LRT→brt,derived_feeder
212,304,TsometKiryatAta,KiryatHaim West,73.92,0.75,10.2,30.04,69.15,77.4,80.81,72.4,0.07,0.06,0.05,0.0,0.06,0.05,75.53,0.08,0.06,brt→LRT→brt,derived_feeder
213,201,KiryatAta North,TiratCarmel,0.0,4.43,32.97,67.09,,90.73,95.44,85.73,0.25,1.09,1.09,0.0,0.2,0.88,88.23,0.28,1.22,bus→LRT,assumed
213,202,KiryatAta North,Matam-NeotPeres,0.0,27.08,32.42,56.83,,83.19,86.37,78.19,0.22,5.88,5.88,0.0,0.19,5.05,74.24,0.32,8.72,bus→LRT,assumed
213,203,KiryatAta North,HofCarmel-NeveDavid,0.0,3.32,32.36,66.2,,78.8,81.98,73.8,0.39,1.29,1.29,0.0,0.34,1.14,71.67,0.49,1.64,bus→LRT,assumed
213,204,KiryatAta North,Hecht-Shprintzak,0.0,4.71,32.32,59.66,,78.31,80.01,73.31,0.31,1.44,1.44,0.0,0.28,1.34,70.05,0.42,1.98,bus→LRT,assumed
213,205,KiryatAta North,EinHayam,0.0,1.14,32.0,54.38,,77.58,84.5,72.58,0.25,0.29,0.29,0.0,0.18,0.21,70.14,0.34,0.39,brt→LRT,derived_feeder
213,206,KiryatAta North,BatGalim-KiryatEliezer,0.0,27.64,28.86,57.86,57.86,71.89,78.48,66.89,0.37,10.16,10.16,0.0,0.28,7.78,66.32,0.45,12.39,brt→LRT,derived_feeder
213,207,KiryatAta North,Hamoshava,0.0,7.31,27.22,54.51,54.51,61.39,66.17,56.39,0.47,3.45,3.45,0.0,0.4,2.93,57.05,0.54,3.92,brt→LRT,derived_feeder
213,208,KiryatAta North,LowerCity,16.44,25.76,25.14,48.71,48.71,62.78,67.47,57.78,0.37,10.59,9.46,1.13,0.3,8.59,59.66,0.41,12.07,brt→LRT,derived_feeder
213,209,KiryatAta North,Namal-Giborim,49.83,15.47,21.32,45.34,45.34,65.65,69.06,60.65,0.29,5.01,4.41,0.6,0.25,4.23,63.78,0.31,5.49,brt→LRT,derived_feeder
213,210,KiryatAta North,Hamifrats,157.76,71.91,19.03,44.71,47.55,79.99,83.4,74.99,0.14,10.59,10.05,0.53,0.12,8.78,78.12,0.15,11.72,brt→LRT,derived_feeder
213,211,KiryatAta North,Bazan-Hutsot,87.63,27.22,15.57,38.84,42.46,77.93,81.34,72.93,0.11,3.27,3.12,0.15,0.1,2.7,76.06,0.13,3.62,brt→LRT→brt,derived_feeder
213,212,KiryatAta North,TsometKiryatAta,121.1,65.98,14.05,26.76,31.5,71.52,74.93,66.52,0.08,5.72,5.56,0.16,0.07,4.72,69.65,0.09,6.36,brt→LRT→brt,derived_feeder
213,214,KiryatAta North,KiryatAta North-East,101.65,14.95,13.93,31.54,,107.48,110.89,102.48,0.01,0.21,0.21,0.0,0.01,0.17,105.61,0.02,0.23,brt→LRT→bus,derived_feeder
213,215,KiryatAta North,Shefaram,0.0,0.57,18.64,37.2,,102.41,105.82,97.41,0.03,0.02,0.02,0.0,0.02,0.01,100.54,0.03,0.02,brt→LRT→bus,derived_feeder
213,216,KiryatAta North,Hamovil,0.0,0.03,31.76,71.26,,121.92,125.33,116.92,0.06,0.0,0.0,0.0,0.05,0.0,120.05,0.07,0.0,brt→LRT→bus,derived_feeder
213,217,KiryatAta North,Nazareth,0.0,0.89,48.08,55.47,,111.87,115.28,106.87,0.04,0.04,0.04,0.0,0.04,0.03,110.0,0.05,0.04,brt→LRT→bus,derived_feeder
213,101,KiryatAta North,TsurShalom,0.0,8.29,16.42,44.92,,82.47,85.88,77.47,0.12,1.03,1.03,0.0,0.1,0.86,80.6,0.14,1.14,brt→LRT→brt,derived_feeder
213,102,KiryatAta North,Kiryon,0.0,17.1,14.42,44.13,,80.04,83.45,75.04,0.14,2.31,2.31,0.0,0.11,1.93,78.17,0.15,2.55,brt→LRT→brt,derived_feeder
213,103,KiryatAta North,KiryatBialik Center,54.71,14.67,13.77,41.92,,79.01,82.42,74.01,0.13,1.97,1.87,0.1,0.11,1.63,77.14,0.14,2.18,brt→LRT→brt,derived_feeder
213,104,KiryatAta North,KiryatHaim,80.31,32.23,13.58,31.04,26.96,74.94,78.35,69.94,0.09,2.94,2.85,0.1,0.07,2.43,73.07,0.1,3.27,brt→LRT→brt,derived_feeder
213,301,KiryatAta North,SavyoneyYam,0.0,1.24,17.11,69.17,,106.48,109.89,101.48,0.13,0.16,0.16,0.0,0.1,0.13,104.61,0.14,0.17,brt→LRT→brt,derived_feeder
213,302,KiryatAta North,KiryatYam A,0.0,1.82,16.3,61.65,,100.74,104.15,95.74,0.11,0.21,0.21,0.0,0.1,0.17,98.87,0.13,0.23,brt→LRT→brt,derived_feeder
213,303,KiryatAta North,KiryatYam B+C,0.0,22.22,16.02,46.67,,94.28,97.69,89.28,0.07,1.6,1.6,0.0,0.06,1.32,92.17,0.08,1.8,brt→LRT→brt,derived_feeder
213,304,KiryatAta North,KiryatHaim West,0.0,14.41,14.77,44.89,,91.86,95.27,86.86,0.07,1.08,1.08,0.0,0.06,0.89,89.99,0.08,1.19,brt→LRT→brt,derived_feeder
214,201,KiryatAta North-East,TiratCarmel,0.0,3.01,37.73,86.42,,110.05,114.76,105.05,0.25,0.74,0.74,0.0,0.2,0.6,101.34,0.36,1.07,bus→LRT,assumed
214,202,KiryatAta North-East,Matam-NeotPeres,649.92,18.41,35.87,76.15,,97.26,105.7,92.26,0.28,5.93,5.07,0.85,0.19,3.79,86.1,0.43,10.26,bus→LRT,derived_feeder
214,203,KiryatAta North-East,HofCarmel-NeveDavid,0.0,2.26,37.89,85.52,,92.81,101.31,87.81,0.47,1.05,1.05,0.0,0.34,0.78,83.52,0.6,1.36,bus→LRT,derived_feeder
