AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,26,27,28
1,22535.24,1182.61,489.57,9.5,237.3,165.97,578.87,30.64,294.98,40.23,329.22,192.41,390.14,6.88,972.86,0.0,3.03,0.0,0.0,2451.96,29.71,24.2,223.06,410.42,16.58
2,832.21,2658.52,519.17,152.79,980.6,79.36,26.83,173.68,43.53,141.82,0.0,0.0,34.05,17.64,0.0,0.0,0.0,0.0,0.0,0.0,72.68,134.12,0.0,64.21,0.0
3,35.8,345.43,1459.78,65.97,1.24,41.59,103.29,16.07,538.22,16.59,0.0,0.0,58.36,118.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,96.39,0.0,0.0
4,201.58,164.64,158.41,813.26,1239.12,184.93,164.9,13.36,34.76,390.58,23.58,28.13,77.99,18.06,5.47,0.0,0.0,0.0,0.0,0.0,7.87,33.69,0.0,84.2,3.02
5,274.05,37.18,79.32,923.22,1711.28,303.41,205.31,1253.99,157.07,669.31,39.96,0.0,49.39,0.0,7.77,0.0,0.0,12.16,0.0,0.0,118.14,180.22,24.28,100.38,0.0
6,264.99,171.61,0.98,208.43,156.08,4168.92,2183.9,225.34,169.53,114.5,27.69,40.44,168.63,14.09,5.3,4.83,0.0,0.0,0.0,410.98,121.52,393.27,10.17,257.51,7.91
7,288.4,215.99,44.33,193.13,197.56,1612.0,2931.17,341.14,367.32,228.47,84.4,6.57,64.51,30.84,19.62,0.0,0.0,0.0,0.0,1139.37,25.6,189.12,31.09,101.42,0.0
8,10.66,170.47,0.0,10.68,31.75,2247.18,80.67,711.67,68.41,328.51,0.0,20.85,133.07,18.76,23.97,0.0,0.0,0.0,180.98,0.0,0.0,7.12,0.0,379.41,147.82
9,24.31,10.24,3.48,16.47,0.0,46.58,69.37,661.25,1934.75,876.91,58.05,0.0,48.16,31.41,341.86,0.0,180.8,0.0,701.28,1625.15,36.06,283.05,18.69,32.15,0.0
10,9.26,4.74,95.44,36.52,48.15,45.34,63.95,241.29,1202.48,5506.66,13.71,32.92,100.71,197.16,573.33,3.99,3.1,0.0,0.0,0.0,45.47,29.41,55.85,383.27,14.26
11,4.74,2.49,0.31,0.0,0.0,11.12,0.0,0.0,15.66,0.0,662.58,77.32,14.77,28.21,0.0,0.0,0.0,0.0,0.0,0.0,143.74,328.81,84.91,0.1,0.0
12,76.17,3.29,24.62,22.81,0.0,28.28,32.71,24.59,26.78,34.8,113.49,37.91,49.22,9.21,0.0,0.0,0.0,0.0,0.0,0.0,108.21,46.63,26.34,131.59,0.0
13,0.0,25.45,141.19,27.21,23.87,99.22,311.8,7.69,35.36,4.43,41.19,29.32,268.03,33.09,0.23,0.0,47.67,38.79,34.13,0.0,162.37,225.52,77.91,172.98,49.54
14,1.65,38.35,0.0,0.76,0.6,9.2,3.27,0.4,12.99,3.39,8.17,11.8,75.54,199.73,158.53,39.82,0.0,0.0,0.0,0.54,267.44,358.7,162.46,20.46,104.25
15,12.54,23.88,0.0,0.0,0.0,25.31,67.32,0.0,0.0,18.69,0.0,0.0,2.48,0.0,222.33,250.94,0.0,0.0,852.85,0.0,973.82,469.49,50.97,0.0,322.29
16,0.0,19.08,0.0,0.0,0.0,19.54,0.0,21.46,256.21,282.52,353.82,0.0,256.26,150.81,351.32,7246.95,32.7,237.17,0.0,0.0,127.2,2463.16,148.43,765.67,13951.49
17,0.0,2.45,156.35,0.0,0.0,216.42,203.85,1.42,80.81,1.36,0.0,0.0,395.1,48.13,210.11,696.87,2104.91,0.0,0.0,0.0,80.2,1066.67,66.76,119.87,264.52
18,0.0,251.73,662.19,0.0,0.0,3.8,0.0,0.0,116.28,5.85,2.0,114.44,8.02,50.89,463.18,485.06,0.0,2301.95,66.21,2.66,186.52,1548.68,46.01,15.74,4848.3
19,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,21.41,7.32,13.07,10.51,15.06,2.09,47.42,45.07,0.0,0.0,11880.76,66.56,0.0,21.16,1.89,48.0,2.55
23,0.0,0.0,16.16,12.58,0.0,47.98,2.09,0.0,28.86,0.0,0.0,0.49,29.7,9.77,0.76,0.0,27.18,0.0,604.17,45423.62,0.0,35.8,0.0,21.35,18.53
24,11.12,104.58,43.19,19.42,0.0,222.52,111.35,6.16,269.78,244.37,171.37,2.95,235.02,474.14,635.98,27.89,738.21,1.97,0.0,0.86,48662.74,10896.74,668.09,402.13,302.28
25,201.54,421.23,19.7,12.81,9.63,373.18,105.64,14.83,551.47,305.17,504.9,57.36,637.49,934.91,1191.84,643.2,4579.61,835.72,3.63,286.95,17606.48,62461.01,1210.97,1040.78,943.83
26,0.0,13.03,4.82,4.41,0.0,0.0,0.0,0.0,11.51,0.0,66.72,0.62,25.84,179.8,51.58,38.01,0.63,0.0,7.26,0.0,164.52,488.76,232.19,10.39,96.44
27,26.44,62.26,417.86,22.8,12.06,58.31,176.98,4.88,48.18,187.09,87.53,419.35,681.07,40.78,27.16,39.58,148.11,115.62,69.78,8.58,44.71,170.43,67.34,3925.68,149.3
28,75.29,4.04,15.48,5.13,24.93,281.52,0.0,173.83,172.58,64.27,214.84,0.0,517.77,196.46,2132.57,14212.16,199.08,15.19,0.0,1000.87,1073.73,3461.77,139.14,756.32,34657.28
