AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,0,0,0,0,0,181.654,0,0,497.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.42236,30.9536,12.41,5.99162,6.34997,11.1377,11.0175,2.7287,7.24704,2.5317,0,6.31831,0,0,12.4448,0,0.359044,0,0,0,0,0,0,0,28.0893,0,0,0
3,0.0149973,0.117346,0.0470469,0.0227144,0.024073,0.0422235,0.0417676,0.00352793,0.00936966,0.00989521,0,0.00816892,0,0,0.0545351,0,0.00157339,0,0,0,0,0,0,0,180.074,0,0,0
4,0,0,150.9,0,54.3583,83.792,146.888,43.3551,0,11.2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272728,0,0,0
5,102.973,0,41.6274,62.6102,47.3655,128.914,225.829,134.368,0,9.80934,0,0,0,0,158.492,0,12.5949,0,0,0,0,0,0,0,0.000631945,0,0,0
6,0,19.2756,65.834,5.51033,5.87829,0,0,0,0,1.24454,0,0,0,0,5.12141,0,0,0,0,0,0,0,0,0,4.22217e-05,0,0,0
7,0,208.441,0,59.6563,63.6383,0,0,0,0,13.4704,0,0,0,0,55.4213,0,0,0,0,0,0,0,0,0,0.000118924,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0.0008616,417.064,13.5643,0,0,0,0,0,0,0,0,0,0,0.000261768,0,0.00124637,6.33182,0
9,0,0,0,0,0,0,0,8.74071e-05,0.000232141,1.24334e-05,0.000319607,0.000202391,0,55.7979,0,0,0,0,0,0,0,0,0,0.00100125,7.16466e-05,8.77206,0.00160196,0
10,0,0,0,0,0,15.0321,26.3289,51.5103,0,0,0.000178087,0,0,0,0,0,0,0,0,0,0,0,0,5.41055e-05,0,0.000257615,0.00379331,0
11,0,0,0,0,0,0,0,0.000263107,0.000698775,3.74263e-05,0,0.000609225,0,0,0,0,0,0,0,0,0,0,0,0.0027216,46.6988,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0.00702096,0.0186467,0.000998714,0,0.016257,0,0,0,0,0,0,0,0,0,0,0,0.0726253,0.005755,0,0,0
14,0,0,0,0,0,0,0,0.0117916,55.0853,0.00167733,0,0.0273035,0,0,0,0,0,0,0,0,0,0,0,0.121973,0.00966545,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,269.588,0,0,0,0,0,0,0,25.9357,0,0.00116212,40.1106,0,0,0,0,308.109,0,0,0,0,0,0,0.000353069,0.053196,0.00168108,0,88.9685
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,1.40516e-14,0,0,0,0,0,0,0,0,0,0,0,0,4.26909e-15,4.70254e-13,2.03266e-14,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,4.32634e-18,1.73453e-18,8.37438e-19,8.87525e-19,135.856,1.53989e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56538e-15,0,0,0,0,0
24,0,91.7803,0,0,0,66.8028,117.051,0.000349912,112.903,141.186,116.868,0.000810221,0,271.836,154.663,0,0,0,0,0,0,0,0,0.00723325,84.9485,42.7581,0.0158008,0
25,1.82712e-06,0,0,0,0,0,0,5.055e-07,721.792,92.2206,176.023,95.1321,2.48526,68.6695,47.4809,0,1073.5,0,0,0,0,0,0,90.7476,935.438,0.00501143,24.5905,6.08813e-07
26,0,0,0,0,0,0,0,0.0042945,8.65436,0.000610882,0,0.00994392,0,0,0,0,0,0,0,0,0,0,0,0.0444226,0.00352015,0,0,0
27,0,7.3263e-08,2.93728e-08,1.41813e-08,1.50295e-08,2.63615e-08,2.60768e-08,0.000611907,0.00162514,8.70422e-05,0.00143823,0.00141687,1.69778e-08,2.74112e-08,123.222,0,0,0,0,0,0,0,0,0.00676659,0.000501573,0.00208054,3.18634e-09,0
28,0,0,175.601,0,0,58.4615,0,0,72.2194,0,0.00662622,0,205.954,0,106.648,0,0,0,0,0,0,0,0,0.00201315,0,0.0095853,75.4966,0
