origin_sz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,31,32,33,34,35,36,37,38,39,40
1,40435.2,3947.46,950.185,0,90.5158,372.914,143.496,135.155,292.296,0,0,133.727,73.382,228.281,96.957,59.215,19.7282,19.4458,61.6715,0,172.737,89.6632,154.213,168.178,0,124.187,0,0,249.148,1805.66,36.674,0,0,0,0,0
2,5605.09,54085.6,5364.43,94.0934,137.894,550.259,681.265,301.414,625.292,13.4891,131.982,1345.34,116.868,51.8934,1001.03,149.277,196.778,155.675,0,659.328,458.238,422.143,518.065,0,0,468.421,0,0,0,2300.98,160.754,0,0,0,53.1707,678.471
3,875.752,5491.25,63199.7,870.068,0,0,498.46,0,215.829,384.935,0,630.441,10.5579,31.1905,76.5926,283.997,448.082,54.5734,27.7671,0,160.648,0,0,20.604,0,1007.08,0,1065.12,880.995,1045.7,551.417,225.554,0,49.0883,381.325,351.224
4,1183.64,2523.18,289.3,29992.3,48.847,233.142,1086.56,29.1871,1346.64,2117.64,125.007,1439.42,599.007,444.363,236.618,804.511,396.785,659.052,535.294,250.848,546.267,306.242,0,356.147,0,705.181,0,0,670.713,518.2,86.7944,0,0,1039.65,678.748,0
5,0,752.375,193.479,0,3689.44,1934.88,1576.6,554.118,399.152,0,25.4449,1674.41,268.377,99.0794,236.133,152.936,553.452,378.509,0,0,0,0,105.682,87.6605,0,0,0,0,0,0,0,0,0,0,0,0
6,510.259,1173.09,596.594,0,1603.73,14816.4,1519.34,2752.99,846.633,0,62.3816,3157.37,608.142,227.106,835.749,163.002,45.638,1110.37,0,0,545.686,116.144,350.838,707.874,0,0,0,0,0,0,533.169,458.786,0,0,0,0
7,893.09,894.374,190.815,179.473,260.515,2299.74,12845.9,449.796,653.617,0,60.7504,3071.78,165.303,424.385,593.745,762.594,155.276,83.0608,284.457,103.267,0,151.666,323.775,181.119,0,0,0,0,80.5624,78.5883,0,124.498,0,0,732.669,359.536
8,244.945,865.82,245.503,0,884.773,3203.59,1621.47,8019.65,133.632,0,0,1972.74,311.349,445.664,984.459,348.169,416.953,106.048,0,100.18,0,100.059,62.2277,69.6114,297.518,0,0,179.979,195.67,0,161.077,0,0,115.063,0,0
9,361.703,547.377,122.11,0,95.2591,1588.31,1410.46,398.818,24339,0,2033.65,2611.5,598.717,304.112,748.195,764.154,1323.75,453.869,93.1619,183.571,670.064,192.953,989.981,49.5796,0,0,331.271,0,258.03,354.467,194.998,0,0,0,408.918,1212.14
10,68.1031,65.6446,333.786,556.66,0,21.3806,19.0746,85.4373,0,10525.2,86.3578,70.8332,128.651,153.689,37.0735,52.0032,24.3603,0,406.184,146.773,300.494,308.429,18.3052,106.303,0,619.233,0,113.498,0,138.743,151.531,440.177,0,0,288.449,0
11,164.151,13.2597,652.266,202.011,9.82941,297.808,584.179,70.4495,599.341,0,8744,147.72,58.3184,80.3062,443.671,11.3863,29.5059,211.547,29.2345,215.638,6.40371,686.038,83.3166,54.891,0,16.6613,0,60.8077,38.2984,0,22.3925,104.735,0,0,19.5808,243.025
12,0,340.181,19.1771,178.452,152.058,137.046,553.638,446.364,413.313,97.4099,9.20351,3177.88,0,168.573,624.886,510.175,276.252,175.907,27.2463,0,0,57.7114,45.8509,92.7092,0,0,0,41.6303,0,0,0,0,42.5559,282.635,0,454.451
13,0,0,27.2101,165.444,0,73.6475,84.841,0,179.197,10.0466,0,289.703,1672.45,817.699,2125.18,359.349,251.521,343.993,99.1213,347.249,0,99.8315,56.0356,147.708,0,0,0,0,0,62.3522,0,0,64.2296,0,84.7375,0
14,6.83848,33.6444,324.941,0,20.7904,9.27778,69.9932,0,365.642,40.6114,21.331,906.61,2266.68,5901.15,2484.45,2106.02,1308.02,371.265,144.272,0,329.213,607.645,160.951,204.814,133.221,0,0,15.0787,0,252.044,54.1379,0,259.675,0,0,0
15,0,0,0,0,0,0,80.0089,54.293,0,0,0,697.247,2670.23,3032.24,5989.94,2247.89,334.712,138.229,228.78,0,0,485.703,126.788,2287.25,0,0,94.5288,0,109.335,0,369.513,0,0,0,1165.72,0
16,578.065,672.896,271.944,95.5481,82.6095,249.548,51.7889,97.3155,230.067,45.6905,167.701,2867.25,3178.98,2933.75,7622.49,22962.2,7434.1,1883.96,86.4258,0,428.906,209.185,1015.98,1617.72,292.164,0,0,32.9603,0,0,143.378,0,0,0,202.558,300.198
