AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,14275.3,1568.05,408.511,33.3195,233.288,304.823,445.256,24.3729,388.952,155.06,176.926,188.532,535.473,6.91856,768.147,1.43337,0.893601,0.353467,0,0,0,0,0.233578,9.15421,17.1179,257.118,214.445,2.99593
2,675.294,1033.24,163.137,59.9937,290.485,245.682,136.035,144.165,152.275,165.234,21.0945,50.2479,63.1072,46.9879,36.9599,17.6819,0.738985,4.2144,0,0.00230012,0.00693489,0,1.58679,32.2666,34.102,13.3619,18.0401,40.0187
3,0.824704,241.359,160.372,0.564165,0.435682,11.2084,17.6743,0.787413,179.611,1.52872,0.176432,0.617736,0.522359,37.1636,0.33704,0.208051,0.00479448,0.0512035,0,3.2611e-05,9.89136e-05,0,0.00770242,0.413481,0.416792,5.87302,0.105996,0.448495
4,199.946,446.695,249.363,344.124,297.491,257.615,159.143,47.9744,85.5649,396.388,12.6686,46.383,102.355,26.7975,24.8704,16.3306,0.175907,4.0239,0,0.00257641,0.00781022,0,0.0143175,31.7294,31.07,5.07224,35.9129,35.2375
5,229.245,245.193,138.518,330.563,314.949,344.886,170.061,1154.15,220.893,583.163,11.6086,42.4789,61.1205,24.5551,22.772,14.9667,0.160978,3.68839,0,0.00235796,0.00714438,0,0.0131007,49.7423,104.96,43.1293,74.8992,32.293
6,161.28,190.894,52.8065,82.9748,52.4385,1333.64,316.773,96.0903,79.2399,72.6011,11.5777,38.6701,117.078,14.844,10.4077,6.83521,0.0736052,1.68426,0,0.00107807,0.00326778,0,0.00599077,13.2742,64.1111,2.69476,49.8872,14.7486
7,240.055,623.541,107.33,192.687,183.602,943.528,431.815,338.82,425.342,258.955,78.6815,39.4469,127.168,62.0615,21.1475,13.8966,0.149509,3.42458,0,0.00218992,0.00663586,0,0.0121676,26.9475,26.4424,10.5003,49.4043,29.9844
8,7.22081,353.286,28.7772,8.79449,6.87448,1716.83,56.7637,558.65,80.4052,150.788,7.58915,33.0589,196.925,16.0523,12.7449,0.313693,0.7234,0.0773147,11.2145,0.000928997,0.207117,0.00373881,0.00790974,1.36268,17.9817,3.04013,228.945,66.0999
9,7.23172,40.9383,28.7696,8.78904,6.87268,35.5322,36.1544,423.101,899.667,103.522,34.3023,17.4771,46.1188,16.0537,190.9,0.314743,52.6245,0.0774786,27.5013,0.000942091,0.207844,0.00374162,192.368,1.3699,102.832,14.3041,21.6091,1.056
10,6.59745,54.3243,70.7115,44.2946,26.9612,50.96,53.5643,243.435,421.511,1717.56,18.2199,24.2729,100.656,132.102,282.396,0.297968,0.834844,0.0734447,0.0194226,0.00193446,0.127509,0.0023298,1.45178,3.38528,17.5719,18.2821,202.994,9.5435
11,6.50441,44.3298,25.2498,7.71155,6.03205,21.3,17.1964,55.1116,106.234,148.044,522.204,144.243,4.44806,0.030662,0.144531,0.551765,3.03735,0.135685,0.985945,0.00277503,1.962,0.0128605,0.211946,21.2157,145.446,49.6706,12.7082,2.32429
12,152.529,37.7985,26.206,8.00911,6.26029,24.082,17.8476,17.0272,30.7039,52.5266,76.7835,26.5399,44.0292,17.5258,14.2669,1.89371,0.871253,0.466645,0.0258393,0.00102941,0.164047,0.00305476,0.00728662,3.05158,18.9397,3.31905,123.737,4.39865
13,1.22015,85.7386,70.8343,10.7589,8.738,113.196,174.013,65.3485,121.087,175.673,8.36543,56.7785,179.128,26.9298,0.664317,0.748163,11.334,9.03328,1.79292,0.00426908,2.36898,0.0152608,0.256096,15.2903,112.711,40.9508,49.8633,11.4096
14,0.174544,151.93,3.81117,1.1779,0.91847,3.44792,2.6281,8.18677,38.7367,22.0678,9.46722,7.11883,75.7072,443.93,106.293,38.0281,0.522592,0.0338856,0.177657,0.00122651,0.325984,0.00191399,0.0353398,101.026,366.987,75.5677,28.3105,135.806
15,0.206903,41.2529,5.18338,1.58336,1.23822,17.9992,27.3829,11.3114,19.9231,30.3937,0.0605402,9.86029,0.177476,0.128049,42.7991,65.1507,0.65706,0.153513,34.3486,0.000585236,97.5421,0.00263645,0.0435748,118.514,122.12,37.7661,2.75572,82.4276
16,0.425141,1.70451,1.19357,0.364475,0.285118,4.20943,0.8128,1.87303,164.224,140.316,214.855,9.70332,250.199,161.757,192.282,1167.88,7.85067,120.537,0.0427576,0.00550362,0.00400197,0.000157092,0.0410678,56.2623,898.442,26.381,362.557,3548.44
17,0.00990322,1.51852,56.081,0.328261,0.256553,341.076,199.627,0.438027,124.294,0.486428,2.15932,0.357213,580.944,115.579,225.601,327.246,206.321,0.0377498,0.00502184,0,0,0.000215134,0.0212229,29.8417,761.887,54.5471,90.0331,199.447
18,0.483569,207.185,482.556,0.41192,0.32226,4.77549,0.918676,2.12657,98.9841,10.4491,15.2662,85.4824,44.8094,83.7522,100.93,240.022,8.895,716.411,0.0485911,114.9,0.00455182,0.000177028,0.046548,100.456,622.528,14.218,28.3213,1950.38
19,0.155436,0.322991,0.22542,0.0688526,0.0538487,79.9283,0.153512,1.63991,161.526,46.6463,78.1216,73.1634,156.357,28.0099,271.938,122.308,0.0572378,0.13656,1806.27,2.89865,14.2454,0.00130373,79.3287,0.15613,45.8699,20.4478,284.972,1.16326
20,0.694071,0.0184876,0.0033792,0.00103291,0.00080725,98.1536,171.891,1.06711,1.88396,3.42475,0.0529247,0.849526,27.0696,0.111945,0.118132,0.132207,0.31294,115.338,108.157,1262.35,0,0,129.654,9.83025,792.582,0.0212029,11.1878,145.566
21,52.123,0,0,0,0,0,0,0,0,0,25.3247,0,0,39.3162,0,0,0,0,254.44,32.1599,5354.92,21.5499,126.849,0,26.1769,6.19223,0,0
22,0.00634721,0.00536465,0.00370135,0.0011311,0.000884199,0.00358611,0.00252076,0.00164994,0.00307464,0.0129166,0.00194601,0.00321634,62.8124,0.00411612,223.82,0.000386901,0,9.53569e-05,0,2.38994e-07,0,1535.98,0.0547055,0.00628471,40.4865,0.000779531,231.244,0.000910933
23,0,59.8265,42.3011,12.929,10.1053,185.372,28.8096,15.265,121.597,20.0192,13.4701,14.0921,108.643,28.4914,23.1225,2.79181,57.8698,0.688106,166.458,0.000311514,0.00100045,324.153,18851.3,0.249305,452.663,5.39646,63.6149,5.83611
24,9.4354,278.78,43.9618,30.7154,4.55659,355.541,112.711,12.0118,463.28,324.445,141.177,12.5781,674.505,1024.16,881.598,271.82,474.99,66.9872,0.016824,0.0464947,0.0319385,0.00280436,0.300793,8926.95,7962.17,478.803,548.822,761.948
25,245.563,1128.7,151.091,46.1914,36.0969,710.705,203.857,32.3115,924.665,458.778,770.034,92.2045,1686.52,2145.43,1528.34,538.955,2779.09,149.777,0.0874076,0.0309362,0,155.292,85.9928,5556.5,35129.8,1166.22,1284.26,914.45
26,0.042268,12.9679,11.8417,11.332,0.18239,0.75712,0.525246,1.55454,20.4355,4.21804,31.9032,1.35437,20.425,66.7579,22.7608,6.00166,0.124697,0.0113322,0.044854,0.000523142,0.0741993,0.000364661,0.00808247,67.344,278.982,115.692,4.62815,21.4102
27,1.04381,110.4,331.144,17.4987,16.1796,66.3568,101.947,6.25719,23.2735,116.505,34.9205,192.311,854.875,19.5607,0.632648,11.5385,58.9412,68.0771,4.51647,0.0134712,0.0211721,0.0117611,0.219305,11.7072,64.5277,44.1532,2146.46,65.0943
28,73.4631,4.26592,2.98703,0.912134,28.546,10.5746,2.03411,191.404,214.73,53.4166,258.301,24.4332,836.441,312.302,1400.92,4623.13,109.615,70.1944,0.107607,0.0139368,0.0100761,0.000391874,183.674,247.703,2205.71,57.1437,341.193,14130.7
