TAZ,SZ,corridor,P_2022,P_year,E_2022,E_year,I_2022,I_year,J_2022,J_year,O_2022_car,O_year_car,origin basis,D_2022_car,D_year_car,destination basis,O_2022_transit,O_year_transit,D_2022_transit,D_year_transit,O_2022_taxi,O_year_taxi,D_2022_taxi,D_year_taxi
912,9,True,2625.5306,2649.0000,368.2816,357.0000,1374.4089,1384.8930,994.2460,991.2670,395.4796,398.4964,own rate (multiplicative),151.0552,145.6742,own rate (multiplicative),2.7289,2.7497,0.1348,0.1340,0.0000,0.0000,0.0000,0.0000
913,9,True,6475.2295,6533.0000,2439.3511,2397.0000,3578.9103,3602.9149,3698.7343,3679.5287,4635.6899,4666.7825,own rate (multiplicative),1166.1526,1122.1342,own rate (multiplicative),1078.4319,1085.6652,272.6453,270.4487,0.0000,0.0000,0.0000,0.0000
914,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0880,0.0880,0.1140,0.1136,0.0000,0.0000,0.0000,0.0000
915,9,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.8275,0.8275,5.8947,5.8777,0.0000,0.0000,0.0000,0.0000
916,9,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
917,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.1056,0.1056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
918,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
919,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
920,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
921,9,False,5039.2155,5134.0000,1003.1924,1008.0000,2674.5543,2723.1227,2149.5665,2178.5488,5351.1898,5448.3645,own rate (multiplicative),3555.9531,3485.9632,own rate (multiplicative),393.2907,400.4326,535.7415,541.4016,207.5004,211.2685,0.0000,0.0000
922,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.8451,0.8451,0.0745,0.0743,0.0000,0.0000,0.0000,0.0000
923,9,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.1585,0.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
924,9,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
925,9,False,0.0000,0.0000,1563.3999,1564.0000,193.2628,193.3369,1272.9903,1273.4789,0.0000,0.0954,superzone rate on the increment,233.1803,225.6362,own rate (multiplicative),0.0000,0.0100,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000
1001,10,False,559.1124,594.0000,41.0000,41.0000,288.0568,305.7148,181.2526,190.4793,247.0313,262.1744,own rate (multiplicative),0.0000,0.0000,own rate (multiplicative),33.4639,35.5153,0.0754,0.0790,0.0000,0.0000,0.0000,0.0000
1002,10,True,10136.1271,10774.0000,897.9993,1060.0000,5241.2955,5584.1738,3411.8949,3712.5015,6691.4975,7129.2460,own rate (multiplicative),5108.3285,5376.5066,own rate (multiplicative),19.6875,20.9754,9.9490,10.7944,0.0000,0.0000,0.0000,0.0000
1003,10,False,8917.2679,9478.0000,1591.4424,1828.0000,4710.1049,5023.1557,3654.1754,3995.0882,2774.3619,2958.7561,own rate (multiplicative),3296.7615,3486.3812,own rate (multiplicative),28.1103,29.9786,17.1156,18.6585,0.0000,0.0000,0.0000,0.0000
1004,10,False,2973.5468,3159.0000,688.4785,722.0000,1590.1351,1688.1440,1347.0046,1423.3461,924.8390,981.8420,own rate (multiplicative),1342.2341,1371.8925,own rate (multiplicative),26.6667,28.3103,6.1367,6.4658,0.0000,0.0000,0.0000,0.0000
1005,10,True,2202.4419,2306.0000,509.8582,567.0000,1177.7685,1237.2470,997.6297,1071.5451,707.4249,743.1506,own rate (multiplicative),360.2069,374.2342,own rate (multiplicative),4.5833,4.8148,33.3910,35.7617,0.0000,0.0000,0.0000,0.0000
1006,10,False,9592.7858,10197.0000,1640.5433,1997.0000,5058.0804,5407.9608,3872.8099,4322.8496,2984.7278,3191.1891,own rate (multiplicative),3532.5459,3814.0126,own rate (multiplicative),31.4882,33.6664,18.0161,20.0517,0.0000,0.0000,0.0000,0.0000
1101,11,False,2003.0995,2046.0000,1617.9585,1683.0000,1213.8535,1243.6074,1847.1744,1911.4801,289.8943,297.0002,own rate (multiplicative),2006.2943,2008.1996,own rate (multiplicative),0.7535,0.7720,127.6979,131.7630,0.0000,0.0000,118.7766,122.9394
1102,11,True,4716.1055,5028.0000,484.8464,500.0000,2446.9394,2606.6745,1642.0531,1736.8786,3736.3832,3980.2927,own rate (multiplicative),1413.7923,1446.4994,own rate (multiplicative),73.2421,78.0233,0.2921,0.3081,23.5186,25.0539,0.0000,0.0000
1103,11,False,3091.5980,3426.0000,201.3736,218.0000,1589.6710,1760.9801,981.6030,1083.5803,0.0000,0.0000,own rate (multiplicative),184.7796,197.3011,own rate (multiplicative),1.6489,1.8266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1104,11,False,7027.4225,7660.0000,1713.4916,1899.0000,3768.6681,4111.7721,3253.7455,3572.0927,2900.0033,3164.0230,own rate (multiplicative),3053.2440,3242.2838,own rate (multiplicative),564.3843,615.7665,687.9690,753.1055,29.5589,32.2500,0.0000,0.0000
1105,11,False,1658.7408,1695.0000,2156.0938,2112.0000,1106.0829,1118.9844,2194.2758,2167.9620,424.2780,429.2268,own rate (multiplicative),1418.4445,1355.5739,own rate (multiplicative),3.0496,3.0852,51.3527,50.5908,0.0000,0.0000,0.0000,0.0000
1106,11,False,1538.7652,1572.0000,642.7143,680.0000,858.2792,879.7098,930.2843,969.4336,2782.7250,2852.2075,own rate (multiplicative),2111.7307,2128.5864,own rate (multiplicative),266.1120,272.7566,3.9356,4.0895,62.7150,64.2810,0.0000,0.0000
1107,11,False,7027.4225,7660.0000,1049.0617,1318.0000,3686.5333,4039.9506,2712.7370,3099.0165,2900.0033,3178.0183,own rate (multiplicative),2032.3402,2245.7581,own rate (multiplicative),532.6910,583.7586,379.9023,432.7488,29.5589,32.3926,0.0000,0.0000
1201,12,False,0.0000,0.0000,55.0000,55.0000,6.7989,6.7989,44.7835,44.7835,25.1586,25.1586,superzone rate on the increment,73.4304,71.0275,superzone rate on the increment,2.0833,2.0833,0.0510,0.0509,0.0000,0.0000,2.4551,2.4557
1202,12,False,0.0000,0.0000,544.5965,547.0000,67.3214,67.6185,443.4349,445.3919,249.8464,250.3024,superzone rate on the increment,710.9106,690.6816,own rate (multiplicative),10.8333,10.9541,11.8672,11.8853,0.0000,0.0061,23.7692,23.8795
1203,12,True,0.0000,0.0000,5698.2520,5863.0000,704.4006,724.7663,4639.7721,4773.9173,1105.1235,1137.0748,own rate (multiplicative),4478.3955,4457.0864,own rate (multiplicative),169.7222,174.6292,1269.3327,1302.2713,0.0000,0.0000,433.5625,446.1985
1204,12,False,0.0000,0.0000,1095.7204,1112.0000,135.4496,137.4621,892.1847,905.4402,506.1666,509.2547,superzone rate on the increment,1440.2396,1413.8071,own rate (multiplicative),0.0000,0.8182,26.0577,26.3687,0.0000,0.0414,48.1543,48.8808
1205,12,True,0.0000,0.0000,148.1927,150.0000,18.3191,18.5425,120.6652,122.1367,91.9739,92.3168,superzone rate on the increment,154.2084,150.5254,superzone rate on the increment,0.0000,0.0908,9.1565,9.4370,0.0000,0.0046,0.0000,0.0776
1206,12,False,0.0000,0.0000,148.1927,150.0000,18.3191,18.5425,120.6652,122.1367,22.7796,23.1224,superzone rate on the increment,114.7928,112.3996,superzone rate on the increment,9.1667,9.2575,38.8868,39.0816,0.9817,0.9863,9.5444,9.6241
1207,12,False,0.0000,0.0000,1163.5984,1166.0000,143.8405,144.1374,947.4539,949.4094,180.5634,181.0190,superzone rate on the increment,887.0539,859.7968,own rate (multiplicative),13.1944,13.3151,257.6146,257.4031,7.7813,7.7874,73.7536,73.9225
1208,12,True,0.0000,0.0000,6420.3695,6512.0000,793.6666,804.9937,5227.7526,5302.3622,1004.3658,1018.7000,own rate (multiplicative),4934.1562,4840.8055,own rate (multiplicative),39.4445,40.0074,1352.7153,1368.0707,43.2828,43.9005,410.2469,416.1959
1209,12,True,0.0000,0.0000,1766.6806,1792.0000,218.3917,221.5216,1438.5105,1459.1267,276.3807,281.1837,superzone rate on the increment,1357.7749,1332.1653,own rate (multiplicative),28.4722,29.7447,372.1262,376.3726,11.9105,11.9749,112.8915,114.5353
1210,12,True,0.0000,0.0000,883.3403,896.0000,109.1958,110.7608,719.2552,729.5633,255.3575,257.7589,superzone rate on the increment,472.2731,463.3653,own rate (multiplicative),49.4444,50.0807,128.3236,129.7879,0.0000,0.0322,0.0000,0.0000
1211,12,True,0.0000,0.0000,315.7814,320.0000,39.0359,39.5574,257.1234,260.5583,42.8225,43.6227,superzone rate on the increment,376.5679,369.1110,own rate (multiplicative),41.1112,41.3232,316.9615,320.2710,0.0000,0.0107,0.0000,0.0000
1212,12,True,0.0000,0.0000,280.7983,282.0000,34.7114,34.8600,228.6386,229.6170,175.1890,175.4169,superzone rate on the increment,293.7303,285.3341,own rate (multiplicative),101.6667,101.7271,64.0522,64.1411,0.0000,0.0031,0.0000,0.0000
1213,12,True,0.0000,0.0000,140.5991,140.0000,17.3804,17.3064,114.4821,113.9943,88.2200,88.1063,superzone rate on the increment,147.9142,142.6219,superzone rate on the increment,0.0000,0.0000,8.7828,8.6558,0.0000,0.0000,0.0000,0.0000
1214,12,True,0.0000,0.0000,2616.6243,2654.0000,323.4592,328.0794,2130.5727,2161.0057,338.8213,343.6611,own rate (multiplicative),995.1826,976.3661,own rate (multiplicative),264.7028,268.4838,234.9285,237.5981,15.5769,15.7994,96.6217,98.0239
1215,12,True,0.0000,0.0000,116.0000,116.0000,14.3396,14.3396,94.4524,94.4524,454.2829,454.2829,superzone rate on the increment,1160.1065,1122.1431,superzone rate on the increment,0.0000,0.0000,180.4550,179.9354,0.0000,0.0000,0.0000,0.0000
1216,12,True,0.0000,0.0000,2402.2438,2436.0000,296.9581,301.1309,1956.0146,1983.5004,311.0143,315.3847,own rate (multiplicative),913.5079,896.0307,own rate (multiplicative),290.8756,294.9630,234.6065,237.2182,14.2985,14.4994,88.6919,89.9586
1217,12,True,0.0000,0.0000,2802.8197,2842.0000,346.4761,351.3194,2282.1814,2314.0837,362.8586,367.9310,own rate (multiplicative),1065.7847,1045.3189,own rate (multiplicative),284.2503,288.2238,264.5281,267.4536,16.6820,16.9152,103.4765,104.9467
1218,12,True,14.0000,14.0000,975.9234,991.0000,127.7266,129.5904,798.3432,810.6192,472.4363,475.2963,superzone rate on the increment,522.2739,512.9511,own rate (multiplicative),181.8158,182.5735,261.5410,264.7981,0.0000,0.0384,14.4587,14.6843
1219,12,True,4.0000,4.0000,1951.2703,1979.0000,243.2347,246.6625,1589.8696,1612.4484,134.7628,140.0229,superzone rate on the increment,1043.3910,1023.5800,own rate (multiplicative),648.0742,649.4678,579.7811,586.3220,0.0000,0.0706,28.8854,29.3022
1220,12,True,27.0000,27.0000,4879.6758,4949.0000,616.8765,625.4461,3980.3914,4036.8382,301.3136,305.4994,own rate (multiplicative),4428.5029,4344.3306,own rate (multiplicative),1.8056,1.8306,795.8076,804.7693,0.0000,0.0000,162.8395,165.1861
1221,12,True,0.0000,0.0000,3311.0075,3592.0000,409.2967,444.0321,2695.9707,2924.7673,0.0000,0.0000,own rate (multiplicative),3142.8646,3298.0118,own rate (multiplicative),30.9723,33.6008,526.6304,569.6786,0.0000,0.0000,115.5656,125.4015
1222,12,True,0.0000,0.0000,2510.7977,2515.0000,310.3772,310.8967,2044.4040,2047.8257,264.0221,264.4639,own rate (multiplicative),832.3096,806.4205,own rate (multiplicative),6.9444,6.9561,25.3850,25.3543,0.0000,0.0000,68.5665,68.6968
1223,12,False,5.0000,5.0000,1864.7968,1869.0000,233.0512,233.5708,1519.7235,1523.1459,54.9237,55.7210,superzone rate on the increment,1679.0556,1627.7675,own rate (multiplicative),7.3611,7.5724,276.7264,276.5510,0.0000,0.0107,61.7402,61.8932
1224,12,True,0.0000,0.0000,158.0000,158.0000,19.5315,19.5315,128.6507,128.6507,98.8564,98.8564,superzone rate on the increment,165.7479,160.3239,superzone rate on the increment,0.0000,0.0000,9.8417,9.8134,0.0000,0.0000,0.0000,0.0000
1225,12,True,0.0000,0.0000,304.3996,305.0000,37.6290,37.7032,247.8558,248.3447,1001.8675,1001.9814,superzone rate on the increment,1642.7259,1592.1033,own rate (multiplicative),0.0000,0.0302,65.5975,65.5377,0.0000,0.0015,0.0000,0.0000
1226,12,False,0.0000,0.0000,510.1979,512.0000,63.0691,63.2919,415.4260,416.8933,319.9684,320.3103,superzone rate on the increment,523.0010,507.6731,own rate (multiplicative),0.6944,0.7850,40.8659,40.8922,0.0000,0.0046,0.0000,0.0000
1227,12,False,0.0000,0.0000,158.0000,158.0000,19.5315,19.5315,128.6507,128.6507,98.8564,98.8564,superzone rate on the increment,165.7479,160.3239,superzone rate on the increment,0.0000,0.0000,9.8417,9.8134,0.0000,0.0000,0.0000,0.0000
1302,13,True,2256.0970,2395.0000,2477.4319,2513.0000,1448.1509,1522.8519,2613.9065,2679.6034,1649.0231,1734.0858,own rate (multiplicative),2303.6347,2284.2543,own rate (multiplicative),339.8314,357.3611,404.1419,413.1066,186.5587,196.1820,105.1664,107.8340
1303,13,True,1293.6288,1397.0000,1247.1432,1333.0000,808.9239,871.8574,1357.6062,1454.8532,956.3962,1030.8029,own rate (multiplicative),1200.8181,1244.7237,own rate (multiplicative),122.8316,132.3878,188.7512,201.6893,108.2001,116.6180,54.8202,58.7603
1304,13,True,1503.6054,1596.0000,2298.9648,2259.0000,1045.2241,1087.0483,2269.5790,2261.4735,1098.9311,1142.9044,own rate (multiplicative),2092.8583,2017.1417,own rate (multiplicative),152.4141,158.5129,376.5312,374.1062,124.3260,129.3008,95.5442,95.2244
1305,13,True,2299.2755,2534.0000,916.1847,985.0000,1277.0086,1404.3185,1354.0885,1472.1986,516.2221,567.6862,own rate (multiplicative),1064.5430,1119.5228,own rate (multiplicative),89.8173,98.7716,157.6775,170.9373,0.0000,0.0000,0.0000,0.0000
1306,13,True,1388.0846,1528.0000,603.4225,659.0000,777.1568,854.8437,858.4407,940.6978,311.4028,342.5316,own rate (multiplicative),708.5032,750.9863,own rate (multiplicative),51.8327,57.0140,103.5039,113.0953,0.0000,0.0000,0.0000,0.0000
1307,13,True,0.0000,0.0000,4269.1142,4330.0000,527.7349,535.2615,3476.1040,3525.6800,0.0000,0.0000,own rate (multiplicative),1573.9127,1544.1203,own rate (multiplicative),87.5976,88.8469,697.6287,705.5409,0.0000,0.0000,349.9158,354.9864
1308,13,True,0.0000,0.0000,4282.7207,4343.0000,529.4169,536.8685,3487.1831,3536.2652,0.0000,0.0000,own rate (multiplicative),1894.4827,1858.2797,own rate (multiplicative),31.4252,31.8675,370.8771,375.0143,0.0000,0.0000,395.1283,400.7802
1309,13,True,595.9100,637.0000,759.0028,808.0000,395.4388,422.2929,775.6145,826.3773,453.2949,484.0780,own rate (multiplicative),703.4415,724.9546,own rate (multiplicative),112.6816,120.3338,172.9888,183.7799,12.8175,13.6879,17.7614,18.9281
1310,13,True,892.4230,955.0000,1180.8102,1258.0000,597.6581,638.8727,1197.4879,1276.8890,679.3392,726.1865,own rate (multiplicative),1094.9300,1129.3245,own rate (multiplicative),168.6505,180.2807,241.9112,257.2087,19.2092,20.5338,27.6462,29.4860
1311,13,True,770.0121,824.0000,388.1480,396.0000,437.7147,466.0107,519.6928,540.3644,301.8260,321.3375,own rate (multiplicative),904.5421,909.7440,own rate (multiplicative),480.0537,511.0867,756.9052,784.7464,0.0000,0.0000,498.6395,518.5909
1312,13,True,1333.7812,1399.0000,5067.0544,5140.0000,1301.4524,1343.4794,4478.5681,4555.2121,237.9570,245.6412,own rate (multiplicative),1868.2565,1838.0456,own rate (multiplicative),383.2784,395.6554,786.3385,797.4928,0.0000,0.0000,415.3554,422.5591
1313,13,True,61.1686,68.0000,4282.7207,4343.0000,560.3767,571.2859,3503.3603,3554.2492,751.6541,766.2870,own rate (multiplicative),1894.4827,1859.1056,own rate (multiplicative),73.3858,74.8145,437.4244,442.5006,64.0839,65.3315,395.1283,400.9584
1401,14,True,795.2943,843.0000,5257.1894,5589.0000,1052.4072,1117.5703,4490.9709,4773.7626,261.7680,277.9762,own rate (multiplicative),1799.8562,1850.5838,own rate (multiplicative),154.0682,163.6078,1228.1450,1301.7212,39.4087,41.8488,210.6803,223.9973
1402,14,False,1346.8689,1422.0000,628.2177,647.0000,759.3610,799.7096,867.7297,902.8930,249.0555,262.2891,own rate (multiplicative),321.4903,323.5713,own rate (multiplicative),419.7142,442.0157,353.6746,366.9471,16.4097,17.2816,2.1735,2.2621
1403,14,False,1938.4710,2103.0000,987.5522,1055.0000,1103.2137,1194.8259,1316.7771,1415.2091,1125.1481,1218.5817,own rate (multiplicative),1820.2179,1892.2656,own rate (multiplicative),89.2776,96.6913,71.2894,76.3978,0.0000,0.0000,0.0000,0.0000
1404,14,False,3305.3925,3634.0000,434.5621,483.0000,1726.7068,1899.0155,1228.0178,1354.3650,2470.9078,2717.4807,own rate (multiplicative),786.6247,839.1682,own rate (multiplicative),219.6999,241.6239,150.6432,165.6641,0.0000,0.0000,28.5954,31.5447
1405,14,False,3287.6956,3558.0000,621.6317,674.0000,1740.8747,1884.1598,1375.6579,1489.7860,883.3482,956.0534,own rate (multiplicative),47.7922,50.0635,own rate (multiplicative),213.8126,231.4108,313.9828,339.0526,0.0000,0.0000,0.0000,0.0000
1406,14,False,2992.3304,3117.0000,352.2114,373.0000,1558.0739,1623.7439,1078.1685,1128.0670,548.3808,571.4941,own rate (multiplicative),185.2261,187.4567,own rate (multiplicative),915.1874,953.7609,197.2666,205.8020,36.1316,37.6545,1.2523,1.3105
1407,14,False,1346.8689,1422.0000,1461.2656,1500.0000,862.3399,905.1549,1546.0347,1597.4438,249.0555,261.4211,own rate (multiplicative),746.1605,745.7427,own rate (multiplicative),417.1741,437.8867,823.5583,848.4934,16.4097,17.2244,5.0446,5.2135
1408,14,True,926.3508,953.0000,2723.5993,2726.0000,805.5452,819.3302,2462.6688,2471.6715,686.8805,698.6348,own rate (multiplicative),2422.5404,2351.8311,own rate (multiplicative),152.9659,155.5835,576.1095,576.5508,19.4224,19.7548,61.1674,61.4049
1409,14,True,1733.3134,1913.0000,626.8740,723.0000,954.7895,1057.6187,968.8386,1094.6305,1346.8822,1491.9391,own rate (multiplicative),612.8558,669.7685,own rate (multiplicative),224.1089,248.2450,125.4601,141.3414,38.0848,42.1865,15.4742,17.4873
1410,14,False,2600.1093,2869.0000,941.1442,1085.0000,1432.3577,1586.2367,1453.9732,1642.2206,2020.1265,2237.1499,own rate (multiplicative),919.8379,1004.9323,own rate (multiplicative),357.5126,395.9204,195.8055,220.5199,57.1216,63.2582,23.2253,26.2382
1411,14,False,4855.3325,5438.0000,2843.1066,3067.0000,2808.9285,3131.5162,3599.0756,3935.4778,1381.7449,1540.4296,own rate (multiplicative),2032.0122,2149.2315,own rate (multiplicative),353.0543,393.6003,827.8393,902.6103,39.9492,44.5371,59.2504,64.8032
1412,14,False,2563.2786,2594.0000,3437.0082,3953.0000,1722.2474,1801.5820,3476.4769,3904.7454,821.7650,859.6193,own rate (multiplicative),2316.2634,2516.4696,own rate (multiplicative),248.2740,259.7107,665.8342,745.7053,11.6720,12.2097,0.0000,0.0000
1413,14,False,1098.7473,1112.0000,315.3371,272.0000,595.0997,596.4502,547.3475,515.5655,352.2664,353.0659,own rate (multiplicative),232.6286,211.9503,own rate (multiplicative),104.7274,104.9651,71.0579,66.7392,5.0035,5.0148,0.0000,0.0000
1414,14,False,3428.6772,3817.0000,344.4947,383.0000,1777.9720,1979.2772,1187.2860,1321.3386,1171.3651,1303.9892,own rate (multiplicative),214.5797,230.9925,own rate (multiplicative),311.8740,347.1850,72.5442,80.5025,16.6377,18.5214,0.0000,0.0000
1415,14,False,4812.1731,5198.0000,1192.5160,1286.0000,2583.0429,2789.8811,2243.6764,2421.8350,1336.8000,1443.8448,own rate (multiplicative),852.1219,889.6853,own rate (multiplicative),359.4758,388.2609,356.2492,383.4300,38.6498,41.7447,24.8466,26.8255
1416,14,False,795.2943,843.0000,3462.7063,3613.0000,830.5786,873.3031,3029.8222,3164.8149,261.7680,275.2332,own rate (multiplicative),1170.7956,1182.9397,own rate (multiplicative),171.9951,180.8425,836.1782,870.9190,39.4087,41.4359,137.0464,143.1848
1417,14,True,618.4378,636.0000,1463.5970,1460.0000,493.9408,502.3851,1355.2847,1357.0005,458.4560,466.2936,own rate (multiplicative),1298.9176,1258.0024,own rate (multiplicative),82.7113,84.1253,336.5116,335.9675,12.9634,13.1850,32.7968,32.8457
1418,14,False,3824.5897,4275.0000,670.4163,729.0000,2018.6482,2253.8603,1557.3730,1724.1946,1310.1507,1462.8090,own rate (multiplicative),435.2209,466.0728,own rate (multiplicative),344.6894,384.8525,150.5028,166.1445,18.6089,20.7772,0.0000,0.0000
1501,15,True,3382.9920,3392.0000,1618.5036,1597.0000,1912.3382,1914.2392,2212.5588,2197.4319,1910.5632,1912.4626,own rate (multiplicative),1208.5561,1161.0149,own rate (multiplicative),465.3576,465.8202,80.4531,79.6730,0.0000,0.0000,0.0000,0.0000
1502,15,True,0.0000,0.0000,4650.6888,4717.0000,574.9040,583.1012,3786.7992,3840.7928,1150.5616,1166.9668,own rate (multiplicative),7024.4314,6891.4426,own rate (multiplicative),341.6458,346.5172,1193.1461,1206.6741,65.6719,66.6083,784.9986,796.3713
1503,15,True,0.0000,0.0000,2066.9870,2076.0000,255.5147,256.6288,1683.0334,1690.3722,0.0000,0.0000,own rate (multiplicative),2506.7888,2435.3295,own rate (multiplicative),25.0532,25.1624,529.1102,529.8873,0.0000,0.0000,306.1633,307.5678
1504,15,True,1436.0461,1462.0000,1558.5938,1564.0000,919.5073,933.3119,1648.8683,1660.1343,451.1323,457.9052,own rate (multiplicative),1889.1026,1839.7685,own rate (multiplicative),153.6220,155.9283,415.9971,417.6335,63.0015,63.9473,230.7232,232.3521
1505,15,True,3587.5353,3614.0000,525.0761,711.0000,1880.6993,1917.0774,1376.3367,1534.7234,1119.1116,1140.7584,own rate (multiplicative),533.0887,574.9834,own rate (multiplicative),375.7067,382.9740,118.6914,131.9691,156.2863,159.3093,65.1082,72.6171
1506,15,True,3121.5079,3151.0000,589.9543,557.0000,1652.8447,1663.6981,1305.9131,1286.8800,975.0712,981.4740,own rate (multiplicative),686.5883,654.4411,own rate (multiplicative),341.3678,343.6094,168.7709,165.8323,136.1706,137.0648,83.8556,82.6521
1507,15,True,2153.7656,2193.0000,690.1749,683.0000,1175.4217,1194.3929,1131.5782,1136.1124,676.6663,687.5876,own rate (multiplicative),828.8074,804.8978,own rate (multiplicative),217.8436,221.3596,178.9743,179.1741,94.4977,96.0229,101.2254,101.6540
1508,15,True,633.1879,638.0000,377.6452,313.0000,367.1643,361.6087,474.9550,423.5906,197.5486,194.5594,own rate (multiplicative),531.8459,458.8070,own rate (multiplicative),65.2569,64.2695,109.3435,97.2377,27.5881,27.1706,64.9564,57.9447
1509,15,True,3871.6140,4129.0000,276.7379,284.0000,1993.7837,2124.9545,1249.2590,1323.2430,1254.5173,1337.0518,own rate (multiplicative),337.9956,346.2969,own rate (multiplicative),377.7294,402.5802,69.5615,73.4690,175.1958,186.7219,41.2806,43.7353
1510,15,True,2140.4468,2287.0000,146.3092,158.0000,1101.4496,1177.0710,685.2159,733.4940,3146.8640,3362.9161,own rate (multiplicative),867.2984,898.0242,own rate (multiplicative),717.6830,766.9565,107.0918,114.3070,861.3547,920.4921,102.0978,109.3160
1511,15,True,3977.7957,3985.0000,623.0000,623.0000,2090.3302,2093.9766,1559.2830,1561.1883,1502.3843,1505.0051,own rate (multiplicative),738.7818,715.4790,own rate (multiplicative),888.1851,889.7344,259.8609,259.4293,232.6878,233.0937,68.2063,68.3051
1512,15,True,3510.5988,3507.0000,438.6685,452.0000,1831.0772,1830.9038,1285.6323,1295.5357,345.0112,344.9785,own rate (multiplicative),306.9398,299.1825,own rate (multiplicative),273.3321,273.3062,74.1816,74.5378,80.4928,80.4852,26.1388,26.3461
1513,15,True,4586.3996,4584.0000,648.8325,631.0000,2401.5617,2398.1427,1741.2746,1726.1199,1729.5593,1727.0971,own rate (multiplicative),755.2509,724.1780,own rate (multiplicative),1021.5088,1020.0546,306.0323,302.4953,267.8720,267.4907,69.7269,69.1357
1514,15,True,3820.1985,3816.0000,543.6826,530.0000,2000.7592,1996.9428,1453.0194,1440.7681,375.4192,374.7031,own rate (multiplicative),371.3032,356.1244,own rate (multiplicative),317.2787,316.6735,115.5045,114.2008,87.5871,87.4200,31.6199,31.3604
1515,15,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1205,61.1205,superzone rate on the increment,100.8192,97.5200,superzone rate on the increment,0.9043,0.9043,31.6021,31.5111,0.0000,0.0000,0.0000,0.0000
1516,15,True,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1205,61.1205,superzone rate on the increment,100.8192,97.5200,superzone rate on the increment,0.3856,0.3856,30.5474,30.4595,0.0000,0.0000,0.0000,0.0000
1517,15,True,0.0000,3333.3333,11211.1788,11534.0000,1385.8919,3112.9275,9128.6441,10273.0670,867.9143,1949.4698,own rate (multiplicative),8298.8328,9033.6078,own rate (multiplicative),572.9053,1286.8339,2153.1778,2416.1368,0.0000,0.0000,336.1590,378.3875
1518,15,True,4223.7709,4243.0000,6124.9600,6381.0000,2894.9635,2936.3469,6104.2784,6317.8432,476.3446,483.1540,own rate (multiplicative),2777.1713,2780.2737,own rate (multiplicative),17.9122,18.1683,980.5348,1011.9179,179.5579,182.1247,440.7116,456.2334
1519,15,True,0.0000,0.0000,851.3720,904.0000,105.2440,111.7497,693.2252,736.0773,245.5261,249.7787,superzone rate on the increment,644.7310,662.1829,own rate (multiplicative),2.2473,3.8131,3.4010,3.6009,0.0000,0.6136,99.0485,105.1950
1520,15,True,395.9322,3333.3333,1297.3220,1280.0000,360.7676,1845.3592,1161.0499,1923.8007,431.0765,1401.5133,superzone rate on the increment,1150.5338,1843.9915,own rate (multiplicative),1.5027,358.8058,65.3215,107.9228,0.0000,140.0204,85.6535,141.9556
