o,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,101,102,103,104,301,302,303,304
201,,48.44,51.52,48.66,47.51,49.73,51.61,56.02,75.01,80.34,78.35,65.94,76.81,94.59,91.85,110.17,106.42,79.91,75.80,75.45,72.05,85.30,83.93,76.86,71.58
202,32.84,,27.50,24.65,22.21,32.30,38.35,41.85,51.84,58.50,45.49,39.08,69.51,87.29,84.55,102.86,99.12,49.73,45.07,44.05,41.38,78.00,76.62,69.55,64.27
203,38.66,22.14,,18.15,16.95,27.05,31.15,35.15,39.46,52.65,59.31,52.90,71.17,88.95,86.21,104.61,100.86,63.00,58.89,57.87,55.20,79.66,78.29,58.60,56.82
204,38.50,23.25,22.07,,11.69,21.78,27.83,31.33,34.74,47.89,54.56,48.14,65.60,83.38,80.63,99.03,95.29,58.25,54.13,53.11,50.44,74.08,72.71,65.64,60.36
205,38.58,23.02,21.01,13.48,,14.63,17.56,21.40,28.78,45.12,51.78,45.37,60.92,78.70,75.96,94.36,90.62,55.47,51.36,50.34,47.67,69.41,68.04,60.97,55.69
206,49.74,31.47,30.52,22.98,18.19,,17.24,21.08,28.61,44.87,51.54,45.19,52.69,77.21,74.47,92.87,82.92,55.71,51.59,50.57,47.35,67.92,66.55,50.28,48.50
207,51.67,32.15,31.20,23.79,19.15,15.73,,16.23,23.61,39.95,46.61,40.20,47.70,75.30,72.56,90.96,80.28,50.30,46.19,45.16,42.50,66.00,64.63,57.56,52.28
208,53.38,37.19,35.18,27.65,23.01,19.18,16.40,,20.01,36.34,43.01,36.59,44.10,73.05,70.31,88.71,77.71,46.70,42.58,41.56,38.89,63.76,62.39,46.30,44.52
209,56.13,43.15,40.81,31.30,26.66,25.43,22.08,16.28,,28.25,34.91,28.49,37.00,69.03,66.29,84.61,70.84,38.60,35.48,34.47,31.80,60.34,54.60,48.14,45.71
210,61.03,57.36,55.35,47.82,43.17,41.95,38.59,32.79,28.43,,37.30,30.89,39.39,65.75,65.51,84.47,75.39,43.42,39.11,36.98,34.19,76.85,71.11,64.66,62.23
211,68.27,68.40,66.39,58.86,54.22,52.99,49.64,43.83,39.09,40.08,,29.80,43.07,64.55,66.59,92.48,79.30,43.42,37.91,36.15,33.48,90.05,48.22,39.56,34.70
212,64.06,63.41,61.41,53.88,49.23,48.00,44.65,38.85,34.10,36.31,31.23,,35.31,56.30,57.85,84.14,70.96,35.09,29.61,27.45,25.43,84.61,78.42,71.58,31.93
213,67.09,56.83,66.20,59.66,54.38,57.86,54.51,48.71,45.34,47.55,42.62,31.14,,41.54,42.20,71.26,55.47,50.25,44.13,41.92,34.04,69.17,61.65,46.67,50.22
214,86.42,76.15,85.52,78.99,73.70,78.18,70.23,67.93,65.62,69.01,65.14,46.60,32.52,,37.85,89.45,85.71,81.40,34.63,38.55,45.48,73.49,72.36,66.86,62.44
215,89.27,79.01,88.38,82.01,76.72,,,70.95,68.64,81.18,81.46,70.09,60.31,49.15,,67.11,53.59,53.35,53.08,59.57,66.50,73.36,69.04,66.73,65.46
216,103.48,93.22,102.59,96.61,91.33,95.80,87.86,85.55,83.25,93.22,95.61,84.64,67.30,63.98,57.02,,55.97,71.64,71.37,74.34,81.04,88.98,84.66,82.35,82.02
217,111.77,101.51,110.88,104.90,99.61,96.01,93.74,100.07,83.11,104.46,120.12,104.52,92.01,82.23,68.92,81.42,,80.81,83.34,98.82,105.75,99.46,95.15,92.83,92.50
101,70.69,51.05,70.77,63.23,58.59,57.36,54.01,48.21,47.43,45.42,41.73,30.76,65.31,74.41,50.96,74.03,59.61,,18.91,23.87,27.81,20.56,22.94,24.85,35.95
102,65.53,45.27,65.54,58.01,53.37,52.14,48.79,42.98,39.62,41.83,37.91,26.95,56.38,39.67,40.00,68.26,55.08,19.25,,18.40,23.20,51.87,36.72,42.15,44.42
103,65.02,43.04,63.31,55.78,51.14,49.91,46.56,40.75,37.39,41.77,37.91,26.94,54.18,65.22,44.94,72.34,58.77,26.34,18.62,,22.29,46.82,34.51,43.72,44.41
104,63.12,42.50,62.76,55.23,50.59,49.39,46.04,40.24,36.84,39.05,34.03,23.06,24.39,61.45,48.93,76.46,63.02,28.05,22.61,21.19,,60.32,44.36,38.67,29.05
301,73.06,62.79,72.16,66.96,63.45,67.92,59.97,57.67,49.00,51.22,44.43,33.92,67.71,71.65,60.29,83.72,79.98,25.46,43.31,38.96,52.51,,23.59,24.14,32.90
302,69.28,59.01,68.38,63.18,59.66,64.14,56.19,53.89,41.24,43.45,36.66,26.15,58.12,67.94,60.51,83.94,80.20,35.89,37.26,32.90,44.92,33.24,,15.53,25.96
303,64.60,54.34,64.57,58.50,54.99,53.18,51.52,46.62,36.80,39.01,32.22,21.71,50.76,66.27,60.18,83.61,79.86,35.57,40.30,25.98,37.81,30.96,21.16,,21.70
304,62.48,52.22,61.55,56.38,52.87,50.16,49.40,43.61,33.37,35.58,28.79,18.29,41.30,64.14,61.40,85.08,81.34,50.18,48.12,41.52,33.98,38.41,30.34,18.06,
