o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
201,102,TiratCarmel,Kiryon,0.0,5.99,34.9,75.8,,72.8,77.5,67.8,0.62,3.7,3.7,0.0,0.55,3.29,70.29,0.65,3.91,directLRT→brt,derived_feeder
201,103,TiratCarmel,KiryatBialik Center,0.0,7.42,32.2,75.45,,71.77,76.47,66.77,0.63,4.65,4.65,0.0,0.56,4.15,69.26,0.66,4.91,directLRT→brt,derived_feeder
201,104,TiratCarmel,KiryatHaim,0.0,11.19,29.48,72.05,,69.11,73.81,64.11,0.62,6.9,6.9,0.0,0.55,6.14,66.6,0.65,7.29,directLRT→brt,derived_feeder
201,301,TiratCarmel,SavyoneyYam,0.0,0.37,34.38,85.3,,108.31,113.01,103.31,0.25,0.09,0.09,0.0,0.2,0.07,105.8,0.28,0.1,directLRT→bus,assumed
201,302,TiratCarmel,KiryatYam A,0.0,0.54,32.43,83.93,,106.94,111.64,101.94,0.25,0.14,0.14,0.0,0.2,0.11,102.38,0.31,0.17,directLRT→bus,assumed
201,303,TiratCarmel,KiryatYam B+C,0.0,6.53,30.32,76.86,,99.87,104.57,94.87,0.25,1.65,1.65,0.0,0.2,1.33,95.93,0.3,1.96,directLRT→bus,assumed
201,304,TiratCarmel,KiryatHaim West,0.0,5.18,28.13,71.58,,94.59,99.29,89.59,0.25,1.31,1.31,0.0,0.2,1.06,92.08,0.28,1.46,directLRT→bus,assumed
202,201,Matam-NeotPeres,TiratCarmel,102.07,36.89,11.12,32.84,,49.42,54.12,44.42,0.33,14.22,12.28,1.93,0.27,11.33,46.91,0.37,15.97,directLRT,derived
202,203,Matam-NeotPeres,HofCarmel-NeveDavid,112.26,11.34,11.5,27.5,26.81,37.49,40.66,32.49,0.43,6.16,4.83,1.33,0.38,5.32,35.62,0.45,6.7,directLRT,derived
202,204,Matam-NeotPeres,Hecht-Shprintzak,0.0,16.08,13.48,24.65,23.99,40.21,44.91,35.21,0.35,5.57,5.57,0.0,0.29,4.6,37.7,0.38,6.13,directLRT,derived
202,205,Matam-NeotPeres,EinHayam,142.51,3.9,22.69,22.21,22.21,44.52,50.92,39.52,0.26,1.18,1.02,0.16,0.19,0.84,40.78,0.31,1.42,directLRT,derived
202,206,Matam-NeotPeres,BatGalim-KiryatEliezer,24.99,90.17,16.47,32.3,27.3,49.69,59.44,44.69,0.32,30.71,29.06,1.65,0.21,19.54,44.07,0.4,38.7,directLRT,derived
202,207,Matam-NeotPeres,Hamoshava,27.04,15.11,15.33,38.35,30.94,44.98,56.53,39.98,0.48,8.88,7.19,1.7,0.31,5.35,38.12,0.58,11.53,directLRT,derived
202,208,Matam-NeotPeres,LowerCity,182.8,52.7,17.0,41.85,34.78,51.78,65.02,46.78,0.43,27.71,22.48,5.23,0.25,14.81,43.7,0.55,38.67,directLRT,derived
202,209,Matam-NeotPeres,Namal-Giborim,0.0,19.41,16.55,51.84,42.16,62.46,78.11,57.46,0.42,8.08,8.08,0.0,0.22,4.24,53.13,0.56,10.78,directLRT,derived
202,210,Matam-NeotPeres,Hamifrats,0.0,25.76,20.06,58.5,36.24,74.53,93.57,69.53,0.34,8.76,8.76,0.0,0.14,3.64,63.31,0.5,12.95,directLRT,derived
202,211,Matam-NeotPeres,Bazan-Hutsot,44.17,9.75,22.51,45.49,42.9,73.43,82.46,68.43,0.2,2.15,1.97,0.19,0.13,1.32,62.21,0.33,3.79,directLRT→brt,derived_feeder
202,212,Matam-NeotPeres,TsometKiryatAta,0.0,13.06,25.86,39.08,36.49,67.01,76.05,62.01,0.2,2.63,2.63,0.0,0.13,1.67,55.79,0.33,4.32,directLRT→brt,derived_feeder
202,213,Matam-NeotPeres,KiryatAta North,0.0,4.61,32.42,69.51,,79.09,94.3,74.09,0.43,1.99,1.99,0.0,0.23,1.08,67.87,0.6,2.76,directLRT→brt,derived_feeder
202,214,Matam-NeotPeres,KiryatAta North-East,0.0,1.19,37.72,87.29,,107.37,112.07,102.37,0.29,0.34,0.34,0.0,0.23,0.28,102.23,0.36,0.42,directLRT→bus,assumed
202,215,Matam-NeotPeres,Shefaram,0.0,0.04,43.57,84.54,,104.63,109.33,99.63,0.29,0.01,0.01,0.0,0.23,0.01,99.91,0.35,0.02,directLRT→bus,assumed
202,216,Matam-NeotPeres,Hamovil,0.0,0.03,55.49,102.86,,123.03,127.73,118.03,0.29,0.01,0.01,0.0,0.23,0.01,118.23,0.35,0.01,directLRT→bus,assumed
202,217,Matam-NeotPeres,Nazareth,0.0,0.73,69.6,99.12,,119.29,123.99,114.29,0.29,0.21,0.21,0.0,0.23,0.17,111.86,0.39,0.28,directLRT→bus,assumed
202,101,Matam-NeotPeres,TsurShalom,0.0,2.25,33.8,49.73,46.73,77.63,86.15,72.63,0.2,0.45,0.45,0.0,0.13,0.3,66.41,0.33,0.75,directLRT→brt,derived_feeder
202,102,Matam-NeotPeres,Kiryon,0.0,3.26,32.73,45.07,42.48,74.58,82.04,69.58,0.19,0.61,0.61,0.0,0.13,0.42,63.36,0.31,1.01,directLRT→brt,derived_feeder
202,103,Matam-NeotPeres,KiryatBialik Center,0.0,3.62,30.29,44.05,41.46,73.55,81.02,68.55,0.19,0.68,0.68,0.0,0.13,0.46,62.33,0.31,1.13,directLRT→brt,derived_feeder
202,104,Matam-NeotPeres,KiryatHaim,0.0,8.03,28.01,41.38,38.79,69.88,78.35,64.88,0.2,1.58,1.58,0.0,0.13,1.03,58.66,0.32,2.6,directLRT→brt,derived_feeder
202,301,Matam-NeotPeres,SavyoneyYam,0.0,0.06,31.6,78.0,,98.08,102.78,93.08,0.29,0.02,0.02,0.0,0.23,0.01,93.68,0.35,0.02,directLRT→bus,assumed
202,302,Matam-NeotPeres,KiryatYam A,0.0,0.08,29.77,76.62,,96.71,101.41,91.71,0.29,0.02,0.02,0.0,0.23,0.02,88.22,0.4,0.03,directLRT→bus,assumed
202,303,Matam-NeotPeres,KiryatYam B+C,0.0,5.08,27.78,69.55,,86.58,89.75,81.58,0.33,1.66,1.66,0.0,0.29,1.46,81.76,0.39,2.0,directLRT→bus,derived_feeder
202,304,Matam-NeotPeres,KiryatHaim West,0.0,4.02,26.21,64.27,,84.36,87.97,79.36,0.29,1.16,1.16,0.0,0.25,0.99,79.33,0.35,1.42,directLRT→bus,assumed
203,201,HofCarmel-NeveDavid,TiratCarmel,26.61,28.32,17.6,38.66,,50.56,58.43,45.56,0.4,12.91,11.27,1.64,0.29,9.08,46.18,0.46,15.43,directLRT,derived
203,202,HofCarmel-NeveDavid,Matam-NeotPeres,208.07,73.39,11.52,22.14,22.97,32.81,35.98,27.81,0.42,36.98,30.51,6.48,0.37,32.11,30.94,0.44,40.08,directLRT,derived
203,204,HofCarmel-NeveDavid,Hecht-Shprintzak,69.14,12.41,8.5,18.15,18.15,31.08,32.61,26.08,0.38,5.8,4.76,1.04,0.36,5.4,30.44,0.39,5.98,directLRT,derived
203,205,HofCarmel-NeveDavid,EinHayam,24.94,3.01,10.47,16.95,16.36,35.4,38.62,30.4,0.31,1.08,0.93,0.16,0.27,0.92,33.52,0.33,1.19,directLRT,derived
203,206,HofCarmel-NeveDavid,BatGalim-KiryatEliezer,11.73,69.61,12.92,27.05,21.46,40.56,47.14,35.56,0.38,27.7,26.11,1.59,0.29,20.94,36.82,0.43,32.0,directLRT,derived
203,207,HofCarmel-NeveDavid,Hamoshava,0.0,11.79,12.82,31.15,25.09,35.85,44.23,30.85,0.5,5.95,5.95,0.0,0.38,4.49,30.87,0.58,6.82,directLRT,derived
203,208,HofCarmel-NeveDavid,LowerCity,0.0,41.12,14.15,35.15,28.93,42.66,52.72,37.66,0.46,19.01,19.01,0.0,0.32,13.15,36.45,0.56,22.83,directLRT,derived
203,209,HofCarmel-NeveDavid,Namal-Giborim,0.0,15.14,16.39,39.46,36.31,53.33,65.8,48.33,0.37,5.6,5.6,0.0,0.22,3.29,45.86,0.48,7.25,directLRT,derived
203,210,HofCarmel-NeveDavid,Hamifrats,22.85,20.03,20.51,52.65,52.65,65.4,81.27,60.4,0.39,8.92,7.73,1.19,0.2,4.17,56.06,0.52,12.98,directLRT,derived
203,211,HofCarmel-NeveDavid,Bazan-Hutsot,0.0,7.58,23.87,59.31,59.31,57.69,60.86,52.69,0.6,4.54,4.54,0.0,0.55,4.18,54.95,0.64,4.83,directLRT→brt,derived_feeder
203,212,HofCarmel-NeveDavid,TsometKiryatAta,0.0,10.2,25.78,52.9,52.9,51.28,54.45,46.28,0.6,6.1,6.1,0.0,0.55,5.63,48.54,0.64,6.49,directLRT→brt,derived_feeder
203,213,HofCarmel-NeveDavid,KiryatAta North,0.0,3.65,32.36,71.17,,69.95,81.99,64.95,0.59,2.16,2.16,0.0,0.41,1.51,60.61,0.72,2.62,directLRT→brt,derived_feeder
203,214,HofCarmel-NeveDavid,KiryatAta North-East,0.0,0.95,37.89,88.95,,98.24,99.77,93.24,0.44,0.41,0.41,0.0,0.41,0.39,94.98,0.48,0.46,directLRT→bus,assumed
203,215,HofCarmel-NeveDavid,Shefaram,0.0,0.03,43.84,86.21,,95.5,97.03,90.5,0.44,0.01,0.01,0.0,0.41,0.01,92.64,0.48,0.02,directLRT→bus,assumed
203,216,HofCarmel-NeveDavid,Hamovil,0.0,0.02,56.31,104.61,,113.9,115.43,108.9,0.44,0.01,0.01,0.0,0.41,0.01,110.96,0.48,0.01,directLRT→bus,assumed
203,217,HofCarmel-NeveDavid,Nazareth,0.0,0.57,71.1,100.86,,110.15,111.68,105.15,0.44,0.25,0.25,0.0,0.41,0.24,104.61,0.52,0.3,directLRT→bus,assumed
203,101,HofCarmel-NeveDavid,TsurShalom,0.0,1.75,32.26,63.0,63.0,61.52,64.69,56.52,0.6,1.04,1.04,0.0,0.55,0.96,59.15,0.63,1.1,directLRT→brt,derived_feeder
203,102,HofCarmel-NeveDavid,Kiryon,0.0,2.54,31.48,58.89,58.89,57.27,60.44,52.27,0.6,1.52,1.52,0.0,0.55,1.4,55.4,0.62,1.59,directLRT→brt,derived_feeder
203,103,HofCarmel-NeveDavid,KiryatBialik Center,0.0,2.82,29.3,57.87,57.87,56.24,59.41,51.24,0.6,1.69,1.69,0.0,0.55,1.56,54.37,0.62,1.76,directLRT→brt,derived_feeder
203,104,HofCarmel-NeveDavid,KiryatHaim,0.0,6.29,27.45,55.2,55.2,53.58,56.75,48.58,0.6,3.76,3.76,0.0,0.55,3.47,51.41,0.63,3.96,directLRT→brt,derived_feeder
203,301,HofCarmel-NeveDavid,SavyoneyYam,0.0,0.04,29.9,79.66,,88.95,90.48,83.95,0.44,0.02,0.02,0.0,0.41,0.02,86.43,0.47,0.02,directLRT→bus,assumed
203,302,HofCarmel-NeveDavid,KiryatYam A,0.0,0.06,28.23,78.29,,87.58,89.11,82.58,0.44,0.03,0.03,0.0,0.41,0.03,80.95,0.53,0.03,directLRT→bus,assumed
203,303,HofCarmel-NeveDavid,KiryatYam B+C,0.0,3.99,26.42,58.6,,80.5,82.03,75.5,0.27,1.06,1.06,0.0,0.25,0.99,74.5,0.34,1.36,directLRT→bus,assumed
203,304,HofCarmel-NeveDavid,KiryatHaim West,0.0,3.16,25.39,56.82,,75.23,76.76,70.23,0.31,0.98,0.98,0.0,0.29,0.91,72.07,0.35,1.11,directLRT→bus,assumed
204,201,Hecht-Shprintzak,TiratCarmel,248.41,85.22,18.78,38.5,,54.26,63.66,49.26,0.34,34.17,29.31,4.85,0.23,21.55,49.24,0.41,42.88,directLRT,derived
204,202,Hecht-Shprintzak,Matam-NeotPeres,146.13,220.84,12.77,23.25,22.93,36.51,41.21,31.51,0.38,91.75,83.62,8.14,0.31,74.95,34.0,0.41,101.56,directLRT,derived
204,203,Hecht-Shprintzak,HofCarmel-NeveDavid,137.97,26.35,7.84,22.07,20.93,32.05,33.58,27.05,0.43,14.06,11.22,2.84,0.4,13.13,31.41,0.44,14.47,directLRT,derived
204,205,Hecht-Shprintzak,EinHayam,190.91,9.06,6.62,11.68,11.61,34.13,35.83,29.13,0.26,2.71,2.35,0.36,0.24,2.48,32.9,0.27,2.89,directLRT,derived
204,206,Hecht-Shprintzak,BatGalim-KiryatEliezer,372.66,209.48,9.89,21.78,16.7,39.29,44.34,34.29,0.32,75.76,67.17,8.59,0.26,59.48,36.18,0.36,87.31,directLRT,derived
204,207,Hecht-Shprintzak,Hamoshava,0.0,35.48,12.16,27.83,20.33,34.58,41.43,29.58,0.47,16.81,16.81,0.0,0.37,13.26,30.24,0.54,19.11,directLRT,derived
204,208,Hecht-Shprintzak,LowerCity,32.41,123.74,14.54,31.33,24.17,41.39,49.93,36.39,0.42,56.29,52.55,3.73,0.31,39.77,35.82,0.51,68.43,directLRT,derived
204,209,Hecht-Shprintzak,Namal-Giborim,50.45,45.55,17.52,34.74,31.56,52.06,63.01,47.06,0.32,16.38,14.72,1.66,0.2,9.61,45.24,0.42,22.05,directLRT,derived
204,210,Hecht-Shprintzak,Hamifrats,66.51,60.27,21.59,47.89,47.89,64.13,78.47,59.13,0.34,22.72,20.34,2.38,0.18,11.28,55.42,0.46,32.76,directLRT,derived
204,211,Hecht-Shprintzak,Bazan-Hutsot,0.0,22.82,24.09,54.56,54.56,61.39,66.09,56.39,0.47,10.78,10.78,0.0,0.4,9.2,54.32,0.58,13.19,directLRT→brt,derived_feeder
204,212,Hecht-Shprintzak,TsometKiryatAta,0.0,30.69,25.84,48.14,48.14,54.97,59.67,49.97,0.47,14.5,14.5,0.0,0.4,12.38,47.91,0.58,17.74,directLRT→brt,derived_feeder
204,213,Hecht-Shprintzak,KiryatAta North,0.0,10.98,32.32,65.6,,68.69,79.63,63.69,0.53,5.8,5.8,0.0,0.37,4.04,59.98,0.65,7.18,directLRT→brt,derived_feeder
204,214,Hecht-Shprintzak,KiryatAta North-East,0.0,2.85,37.93,83.38,,97.21,98.91,92.21,0.37,1.05,1.05,0.0,0.35,0.99,94.34,0.41,1.17,directLRT→bus,assumed
204,215,Hecht-Shprintzak,Shefaram,0.0,0.1,43.91,80.63,,94.47,96.17,89.47,0.37,0.04,0.04,0.0,0.35,0.04,92.02,0.41,0.04,directLRT→bus,assumed
204,216,Hecht-Shprintzak,Hamovil,0.0,0.08,56.63,99.03,,112.87,114.57,107.87,0.37,0.03,0.03,0.0,0.35,0.03,110.34,0.41,0.03,directLRT→bus,assumed
204,217,Hecht-Shprintzak,Nazareth,0.0,1.73,71.78,95.29,,109.13,110.83,104.13,0.37,0.64,0.64,0.0,0.35,0.6,103.98,0.44,0.77,directLRT→bus,assumed
204,101,Hecht-Shprintzak,TsurShalom,0.0,5.27,31.36,58.24,58.24,65.21,69.91,60.21,0.47,2.48,2.48,0.0,0.4,2.11,58.52,0.57,3.01,directLRT→brt,derived_feeder
204,102,Hecht-Shprintzak,Kiryon,0.0,7.64,30.75,54.14,54.14,60.96,65.66,55.96,0.47,3.61,3.61,0.0,0.4,3.08,55.47,0.55,4.24,directLRT→brt,derived_feeder
204,103,Hecht-Shprintzak,KiryatBialik Center,0.0,8.49,28.77,53.11,53.11,59.94,64.64,54.94,0.47,4.01,4.01,0.0,0.4,3.42,54.44,0.55,4.71,directLRT→brt,derived_feeder
204,104,Hecht-Shprintzak,KiryatHaim,0.0,18.93,27.2,50.44,50.44,57.27,61.97,52.27,0.47,8.95,8.95,0.0,0.4,7.64,50.78,0.57,10.78,directLRT→brt,derived_feeder
204,301,Hecht-Shprintzak,SavyoneyYam,0.0,0.13,28.94,74.08,,87.92,89.62,82.92,0.37,0.05,0.05,0.0,0.35,0.04,85.79,0.4,0.05,directLRT→bus,assumed
204,302,Hecht-Shprintzak,KiryatYam A,0.0,0.18,27.38,72.71,,86.55,88.25,81.55,0.37,0.07,0.07,0.0,0.35,0.06,80.33,0.46,0.08,directLRT→bus,assumed
204,303,Hecht-Shprintzak,KiryatYam B+C,0.0,12.0,25.7,65.64,,79.48,81.18,74.48,0.37,4.44,4.44,0.0,0.35,4.16,73.87,0.45,5.42,directLRT→bus,assumed
204,304,Hecht-Shprintzak,KiryatHaim West,0.0,9.49,25.02,60.36,,74.2,75.9,69.2,0.37,3.52,3.52,0.0,0.35,3.29,71.44,0.41,3.89,directLRT→bus,assumed
205,201,EinHayam,TiratCarmel,89.86,34.35,20.6,38.58,,58.99,70.09,53.99,0.28,11.0,9.76,1.24,0.17,6.22,52.74,0.37,14.78,directLRT,derived
205,202,EinHayam,Matam-NeotPeres,61.01,89.01,14.29,23.02,23.02,41.24,47.64,36.24,0.31,30.04,27.72,2.32,0.24,22.23,37.5,0.36,35.4,directLRT,derived
205,203,EinHayam,HofCarmel-NeveDavid,46.43,10.62,9.72,21.01,21.01,36.79,40.01,31.79,0.34,4.31,3.65,0.66,0.3,3.69,34.91,0.37,4.71,directLRT,derived
205,204,EinHayam,Hecht-Shprintzak,94.63,15.06,7.37,13.48,13.48,34.54,36.24,29.54,0.28,4.76,4.16,0.61,0.26,4.37,33.31,0.29,5.06,directLRT,derived
205,206,EinHayam,BatGalim-KiryatEliezer,145.49,84.43,10.29,14.63,13.93,38.56,41.91,33.56,0.24,22.41,20.53,1.88,0.21,18.91,36.68,0.26,24.59,directLRT,derived
205,207,EinHayam,Hamoshava,1049.94,14.3,16.99,17.56,17.56,33.84,39.0,28.84,0.34,5.9,4.82,1.08,0.27,4.54,30.73,0.38,6.87,directLRT,derived
205,208,EinHayam,LowerCity,132.26,49.88,12.18,21.4,21.4,40.66,47.5,35.66,0.3,16.89,14.88,2.01,0.22,12.0,36.32,0.36,20.73,directLRT,derived
205,209,EinHayam,Namal-Giborim,12.07,18.36,16.7,28.78,28.78,51.33,60.58,46.33,0.26,5.15,4.75,0.4,0.17,3.22,45.74,0.33,6.69,directLRT,derived
205,210,EinHayam,Hamifrats,0.0,24.29,22.05,45.12,45.12,63.4,76.04,58.4,0.31,7.55,7.55,0.0,0.17,4.23,55.92,0.41,10.05,directLRT,derived
205,211,EinHayam,Bazan-Hutsot,0.0,9.2,24.02,51.78,51.78,62.3,72.52,57.3,0.42,3.84,3.84,0.0,0.28,2.58,54.82,0.53,4.87,directLRT→brt,derived_feeder
205,212,EinHayam,TsometKiryatAta,0.0,12.37,25.63,45.37,45.37,55.89,66.1,50.89,0.42,5.17,5.17,0.0,0.28,3.46,48.41,0.53,6.55,directLRT→brt,derived_feeder
205,213,EinHayam,KiryatAta North,0.0,4.42,32.0,60.92,,67.96,77.2,62.96,0.47,2.08,2.08,0.0,0.34,1.49,60.48,0.58,2.57,directLRT→brt,derived_feeder
205,214,EinHayam,KiryatAta North-East,0.0,1.15,37.64,78.7,,98.49,101.84,93.49,0.29,0.33,0.33,0.0,0.25,0.29,94.84,0.34,0.39,directLRT→bus,assumed
205,215,EinHayam,Shefaram,0.0,0.04,43.62,75.96,,95.75,99.1,90.75,0.29,0.01,0.01,0.0,0.25,0.01,92.52,0.33,0.01,directLRT→bus,assumed
205,216,EinHayam,Hamovil,0.0,0.03,56.5,94.36,,114.15,117.5,109.15,0.29,0.01,0.01,0.0,0.25,0.01,110.84,0.33,0.01,directLRT→bus,assumed
205,217,EinHayam,Nazareth,0.0,0.7,71.9,90.62,,110.66,115.32,105.66,0.29,0.2,0.2,0.0,0.23,0.16,104.48,0.37,0.26,directLRT→bus,derived_feeder
205,101,EinHayam,TsurShalom,0.0,2.12,30.44,55.47,55.47,66.5,76.34,61.5,0.41,0.87,0.87,0.0,0.28,0.59,59.02,0.52,1.11,directLRT→brt,derived_feeder
205,102,EinHayam,Kiryon,0.0,3.08,29.96,51.36,51.36,63.45,72.09,58.45,0.4,1.22,1.22,0.0,0.28,0.86,55.97,0.51,1.56,directLRT→brt,derived_feeder
205,103,EinHayam,KiryatBialik Center,0.0,3.42,28.11,50.34,50.34,62.42,71.07,57.42,0.4,1.35,1.35,0.0,0.28,0.96,54.94,0.51,1.73,directLRT→brt,derived_feeder
205,104,EinHayam,KiryatHaim,0.0,7.63,26.76,47.67,47.67,58.76,68.4,53.76,0.41,3.13,3.13,0.0,0.28,2.14,51.28,0.52,3.98,directLRT→brt,derived_feeder
205,301,EinHayam,SavyoneyYam,0.0,0.05,27.98,69.41,,89.2,92.55,84.2,0.29,0.01,0.01,0.0,0.25,0.01,86.29,0.33,0.02,directLRT→bus,assumed
205,302,EinHayam,KiryatYam A,0.0,0.07,26.51,68.04,,86.42,91.18,81.42,0.31,0.02,0.02,0.0,0.25,0.02,80.83,0.39,0.03,directLRT→brt,derived_feeder
205,303,EinHayam,KiryatYam B+C,0.0,4.84,24.94,60.97,,79.56,82.91,74.56,0.31,1.48,1.48,0.0,0.27,1.28,74.37,0.38,1.82,directLRT→bus,derived_feeder
205,304,EinHayam,KiryatHaim West,19.7,3.83,24.72,55.69,,76.62,80.39,71.62,0.28,1.21,1.06,0.15,0.23,1.0,71.94,0.34,1.52,directLRT→bus,assumed
206,201,BatGalim-KiryatEliezer,TiratCarmel,335.11,94.01,22.19,49.74,,59.92,74.37,54.92,0.42,48.96,39.76,9.2,0.24,24.54,51.79,0.54,68.56,directLRT,derived
206,202,BatGalim-KiryatEliezer,Matam-NeotPeres,356.52,243.6,17.68,31.47,29.57,42.17,51.92,37.17,0.42,117.81,101.16,16.65,0.28,76.07,36.55,0.5,147.34,directLRT,derived
206,203,BatGalim-KiryatEliezer,HofCarmel-NeveDavid,22.72,29.07,13.6,30.52,27.57,37.72,44.3,32.72,0.47,15.89,13.58,2.31,0.37,12.15,33.98,0.52,18.25,directLRT,derived
206,204,BatGalim-KiryatEliezer,Hecht-Shprintzak,354.17,41.2,8.36,22.98,20.04,35.48,40.53,30.48,0.39,19.93,16.05,3.88,0.32,15.64,32.37,0.43,22.99,directLRT,derived
206,205,BatGalim-KiryatEliezer,EinHayam,0.0,9.99,10.22,18.19,15.39,34.33,37.68,29.33,0.34,3.39,3.39,0.0,0.3,2.95,32.45,0.36,3.64,directLRT,derived
206,207,BatGalim-KiryatEliezer,Hamoshava,309.57,39.14,7.88,17.24,14.65,23.93,25.72,18.93,0.47,24.55,18.58,5.97,0.45,22.69,22.69,0.49,25.9,directLRT,derived
206,208,BatGalim-KiryatEliezer,LowerCity,309.44,136.49,10.57,21.08,18.49,30.73,34.22,25.73,0.43,70.96,58.79,12.17,0.38,60.97,28.27,0.47,78.61,directLRT,derived
206,209,BatGalim-KiryatEliezer,Namal-Giborim,45.72,50.24,14.8,28.6,25.88,41.41,47.3,36.41,0.38,21.85,19.34,2.51,0.31,16.83,37.68,0.44,25.46,directLRT,derived
206,210,BatGalim-KiryatEliezer,Hamifrats,186.3,66.48,20.53,44.87,42.21,53.48,62.76,48.48,0.45,36.61,29.66,6.94,0.32,24.08,47.88,0.53,45.94,directLRT,derived
206,211,BatGalim-KiryatEliezer,Bazan-Hutsot,32.19,25.17,21.52,51.54,48.88,52.37,59.59,47.37,0.56,17.92,14.15,3.78,0.45,13.66,46.77,0.64,21.57,directLRT→brt,derived_feeder
206,212,BatGalim-KiryatEliezer,TsometKiryatAta,0.0,33.85,22.57,45.19,42.46,45.96,53.17,40.96,0.56,19.06,19.06,0.0,0.46,15.42,40.36,0.64,21.78,directLRT→brt,derived_feeder
206,213,BatGalim-KiryatEliezer,KiryatAta North,0.0,12.11,28.86,52.69,52.69,58.03,63.91,53.03,0.49,5.99,5.99,0.0,0.41,4.94,52.43,0.58,7.0,directLRT→brt,derived_feeder
206,214,BatGalim-KiryatEliezer,KiryatAta North-East,0.0,3.14,34.52,77.21,,89.72,91.51,84.72,0.39,1.22,1.22,0.0,0.36,1.14,86.8,0.43,1.36,directLRT→bus,assumed
206,215,BatGalim-KiryatEliezer,Shefaram,0.0,0.11,40.48,74.47,,86.98,88.77,81.98,0.39,0.04,0.04,0.0,0.36,0.04,84.46,0.43,0.05,directLRT→bus,assumed
