AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,156.514,250.52,147.236,67.2042,37.9258,198.578,127.72,32.4908,106.952,74.6088,7.92133,47.9407,60.243,22.0049,24.6809,2.67851,0.449143,0.828571,0,0.00310712,0,0.197668,0.698018,27.9236,54.1656,6.32318,25.5457,4.50334
2,38.5674,74.1992,49.015,21.4626,11.0163,63.2196,35.9371,15.117,52.038,36.9142,3.26874,23.2023,25.4267,9.72233,13.6054,9.62268,0.536284,3.41096,0.0163676,0.00207258,0.0100075,0.0367869,0.59599,16.5942,25.5458,2.72745,10.4098,14.1515
3,38.8984,79.5316,59.0695,25.121,11.2637,72.0516,36.1298,16.411,61.025,41.0787,3.63573,25.6085,28.9244,11.7753,15.6041,11.7975,0.631372,5.56735,0.0183421,0.00219547,0.0120952,0.0335024,0.727642,19.3257,27.9657,3.23216,11.9106,15.9273
4,74.6769,145.512,88.7618,39.6215,22.3607,120.308,73.0617,32.6356,108.237,79.6815,6.79849,50.4544,52.4524,19.4002,29.2312,22.4643,1.22224,6.89936,0.0394567,0.00469821,0.0237012,0.0692304,1.30013,35.7584,54.9667,5.49125,21.229,33.5898
5,74.6392,144.618,86.2268,39.1932,22.4198,117.25,74.9013,32.8334,107.533,78.5726,6.87165,49.0006,52.3793,19.0787,29.1827,21.8104,1.20935,6.57533,0.0401163,0.00481749,0.0236384,0.0702285,1.28404,34.0027,54.8184,5.47004,20.9769,33.9492
6,43.6546,84.8198,59.7092,25.5182,13.0861,68.786,44.275,19.2101,63.3515,45.49,4.07449,28.0046,30.8418,11.2761,17.4299,13.2439,0.702973,5.54819,0.0238764,0.00283039,0.0140029,0.041535,0.813791,20.8473,32.0838,3.25321,12.6772,19.7832
7,74.8193,144.594,86.3788,38.8163,22.5216,117.221,74.3036,32.9146,107.08,79.5817,6.81587,50.2394,52.1413,18.9208,29.2379,22.3936,1.22177,6.58401,0.0403046,0.00480996,0.0237912,0.0703392,1.29498,35.3414,55.2237,5.40513,21.0408,34.1669
8,11.7251,39.6643,24.7147,11.2132,6.40507,33.6672,21.3908,30.644,100.245,45.3751,3.23991,42.2565,24.6973,8.99482,10.3224,1.62885,0.448101,0.488462,0.100858,0.000553921,0,0.110609,4.36989,8.44035,17.0077,2.57876,8.74974,2.52758
9,16.0441,54.4527,33.9953,15.5408,8.74743,46.1763,29.5268,41.9171,137.911,61.4866,4.47158,56.5935,33.9797,12.4149,14.1891,2.19175,0.60956,0.679169,0.137927,0.000761408,0.000127429,0.151622,5.96154,11.3133,23.1439,3.57037,11.9844,3.45212
10,12.4178,54.5906,34.6749,15.7488,8.89873,47.0962,29.8806,19.9057,65.4917,65.9464,6.14549,33.0206,46.7711,17.0597,19.1042,1.95826,0.814185,0.599636,0.0808356,0.00787215,0,0.0910267,5.03642,16.0682,19.9974,4.89859,33.812,3.94681
11,3.23186,8.81849,5.2916,2.40308,1.41334,7.30772,4.65798,3.40472,11.061,8.4439,0,4.94083,0,0,0.965075,2.47301,0.349938,0.686432,0.129272,0.000623245,0.0555458,0.111701,0.847261,1.54887,3.45046,0,4.4821,3.79417
12,32.6591,56.3515,33.3644,15.2468,8.57707,45.4787,28.955,39.4653,129.953,79.9218,5.88838,62.7527,44.8071,16.3474,19.1207,3.95605,1.13859,1.20053,0.126289,0.00154225,0.00473187,0.143025,4.86937,17.0031,27.3284,4.69492,17.9273,6.17293
13,25.8756,70.5876,42.3195,19.2196,11.3176,58.4718,37.2941,27.2632,88.5209,67.6202,0,39.5796,0,0,7.7282,19.8074,2.80222,5.48308,1.03546,0.00499153,0.444788,0.894552,6.78229,12.4174,27.6251,0,35.8765,30.39
14,3.90656,10.6724,6.48059,2.92136,1.7067,8.90389,5.58761,4.10728,13.3966,10.2471,0,6.02167,0,0,1.17376,3.01894,0.424247,0.851423,0.155446,0.000747552,0.0671816,0.134414,1.02968,1.88882,4.18101,0,5.4442,4.57063
15,6.01959,17.8385,11.2887,5.07692,2.82173,15.4175,9.29372,6.78872,22.7046,15.8041,1.55949,10.1131,12.399,5.0666,14.8749,25.72,1.71403,11.2717,0.249861,0.00266797,0.0930896,0.188237,1.58023,13.9134,22.4163,1.39172,11.8805,35.6456
16,10.0293,41.4572,26.8104,12.2222,6.59352,38.531,22.1885,16.2639,55.7245,25.2994,19.7369,26.8565,151.169,56.6261,162.977,260.41,18.9399,86.9823,0.545666,0.0231763,0.0272074,0.0726006,2.50335,141.294,236.358,16.1421,53.4713,401.953
17,10.7235,6.94656,3.37202,1.51842,0.86796,5.02863,2.88577,7.20669,23.6164,5.03969,3.90599,10.5242,29.8083,10.8418,13.1795,6.47364,51.6603,1.15278,0.203709,0.000941464,0,0.0585198,2.37246,41.5228,258.622,3.10465,5.49145,5.82236
18,5.19049,23.7815,17.205,7.49796,3.6882,23.4455,11.9396,8.79583,31.6018,14.5234,11.0276,15.2179,86.7003,34.0939,95.01,156.971,8.24671,62.5778,0.286408,0.012348,0.0155833,0.0372127,1.35723,84.3526,120.904,9.46408,31.6671,220.27
19,0.658973,2.0724,1.26619,0.575572,0.33435,2.65574,1.10945,2.85643,9.51269,3.64297,6.78549,4.26952,51.8367,18.8428,22.4023,5.27158,0.372894,1.5213,15.2019,0.000628293,0,0.0820533,3.5024,8.53534,18.9722,5.39075,13.546,8.08016
20,0.289842,0.212333,0.103134,0.0473329,0.0276536,0.155229,0.0920002,0.433488,1.41647,1.61908,0.087859,0.573735,0.67088,0.244057,0.412952,0.379286,0.00874711,0.106586,0.0124199,0.0258377,0.00924976,0.00471035,0.0132667,0.272673,0.34474,0.069859,5.28557,3.92118
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00679,0,0,0,1.84314,0,0,0
22,0.0123283,0.0405373,0.024836,0.0111559,0.00660468,0.0354104,0.0215942,0.0104472,0.0340805,0.0128913,0.0104927,0.0153934,0.080506,0.0291342,0.03342,0.00473143,0,0.0013199,0.000274118,6.91007e-06,0.000324022,0.830171,0.246023,0.0142098,0.00346925,0.00829853,0.0453519,0.00797502
23,0.290314,0.756008,0.480763,0.216287,0.118059,1.6426,0.392834,8.08263,27.2691,3.11984,7.36756,10.5814,56.6316,21.1326,22.9024,3.72153,27.3727,0.718409,1.64291,0.000325467,0.730312,3.20463,2965.71,7.4719,116.088,6.00279,12.043,3.27059
