AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,14978.1,1723.46,632.966,65.2165,343.483,338.764,433.706,56.4925,467.248,154.029,166.225,299.275,548.297,3.08,804.267,8.34985,1.25802,16.5483,0,0,0,0,0.0832477,48.0904,201.382,247.064,192.566,1.42078
2,559.785,685.966,153.554,41.6805,209.514,144.358,65.6393,71.2652,78.5006,83.4551,9.81014,31.1341,31.2356,23.3868,21.2474,16.4663,1.78811,7.58768,0,0.000244565,0.00102877,0,0.994214,29.566,35.2468,7.43063,11.1572,24.0961
3,136.992,488.265,427.696,71.6984,47.0877,292.237,129.975,104.072,342.205,205.976,11.2221,48.4403,35.6584,63.0872,23.6906,18.0078,3.12998,9.25936,0,0.000297312,0.00134303,0,3.96633,36.7767,41.96,13.8103,17.4341,23.3068
4,232.707,451.757,341.822,263.131,295.224,302.034,152.79,60.0739,119.855,415.613,10.8193,62.9916,87.4425,23.3542,27.8349,34.1196,4.09479,11.7174,0,0.000645907,0.00267205,0,1.22337,53.0165,66.1239,5.30622,31.5959,49.6506
5,319.056,287.582,319.168,332.617,415.714,445.931,208.224,1487.01,325.122,758.907,13.7518,84.4658,59.2165,27.8444,37.7256,50.6665,5.62918,17.3043,0,0.00102296,0.00410878,0,0.00604859,97.8883,188.57,46.3941,98.2469,76.9687
6,302.538,285.126,177.759,132.733,94.2918,1511.31,349.438,118.49,110.869,99.504,12.7657,62.8984,217.759,16.9401,17.3606,23.3195,2.42785,11.8414,0.0141596,0.000692539,0.0238743,1.67178e-06,0.0354727,41.2193,161.539,3.11556,91.7135,32.829
7,294.078,638.465,218.333,176.199,182.619,1007.08,421.726,360.397,434.191,302.689,67.4818,60.137,125.03,57.8077,26.2296,36.1161,3.95115,11.9958,0,0.000706754,0.00286299,0,0.00430033,55.1928,68.2029,9.48372,45.7226,53.767
8,5.51321,337.191,117.861,28.2937,11.6216,1985.1,66.4051,678.574,184.86,218.044,19.8033,107.434,244.936,40.1009,34.3191,4.29928,3.75531,7.86889,14.6776,0.000393236,0.202785,0.00188155,28.7756,14.5374,19.0845,7.41384,288.94,73.0189
9,3.55011,30.2636,59.662,14.5149,7.48754,39.0632,36.9486,515.923,875.407,157.238,36.6663,54.6106,63.3773,26.3176,239.253,3.49078,62.3233,6.04362,43.6071,0.000378293,0.141334,0.00121719,239.278,20.2039,98.9789,16.0439,34.789,0.881974
10,4.60578,52.0188,156.181,64.7943,41.5477,65.7021,62.2169,310.863,497.031,2159.86,25.1273,56.7496,117.573,143.612,342.108,4.25625,3.33402,8.26019,0.0124242,0.0011499,0.0855212,0.00080544,19.666,24.4129,19.0891,22.4482,264.699,12.7965
