,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,101,102,103,104,301,302,303,304
201,0.0,238.2,13.4,29.8,6.5,129.3,24.6,50.0,45.8,10.5,8.9,9.7,0.6,0.2,0.0,0.0,1.9,1.0,5.7,4.6,4.8,0.1,0.7,4.1,0.9
202,7.3,0.0,2.6,4.5,0.9,19.6,10.5,16.1,9.3,3.9,1.7,1.6,1.7,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,5.7,1.7
203,9.2,30.0,0.0,4.0,0.8,16.0,6.8,10.3,6.0,3.9,3.8,3.8,1.7,0.6,0.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,0.0,3.0,1.3
204,32.2,98.3,7.4,0.0,2.7,56.7,25.6,41.1,22.5,13.4,12.3,12.1,6.1,2.0,0.0,0.0,0.1,0.0,0.5,0.2,6.2,0.0,0.0,19.8,6.5
205,11.0,38.1,2.6,5.2,0.0,19.7,9.6,13.9,8.5,5.7,5.2,5.0,2.5,0.8,0.0,0.0,0.0,0.0,0.2,0.1,2.6,0.0,0.0,7.6,2.8
206,45.7,112.1,7.5,15.9,3.0,0.0,29.4,42.6,25.6,17.7,15.6,12.6,5.4,2.1,0.0,0.0,0.1,0.0,0.6,0.2,8.2,0.0,0.1,13.1,6.4
207,7.3,33.6,1.8,3.9,0.9,19.5,0.0,14.0,10.2,13.6,9.3,7.5,0.1,0.1,0.1,0.2,0.1,0.7,3.0,3.2,2.3,0.0,0.0,1.1,0.4
208,7.9,33.2,2.0,4.2,1.1,18.8,10.7,0.0,10.2,12.5,11.5,10.8,0.1,0.1,0.1,0.2,0.1,0.8,3.2,3.4,3.3,0.0,0.0,0.5,0.3
209,11.5,47.2,2.9,5.7,1.4,26.0,27.9,40.0,0.0,9.5,9.6,8.2,0.3,0.2,1.2,1.2,0.3,0.9,7.5,4.5,3.8,0.0,0.0,1.0,0.5
210,0.5,26.5,1.6,3.7,0.9,16.7,33.8,45.8,21.5,0.0,0.0,0.0,0.1,0.0,0.3,0.3,0.1,0.3,3.8,1.3,1.0,0.0,0.0,0.0,0.0
211,0.2,5.4,0.5,0.7,0.2,3.0,5.5,9.3,4.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0
212,0.2,7.0,0.4,0.9,0.2,4.2,7.5,10.5,5.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.2,0.1,0.0,0.0,0.2,0.0
213,0.2,0.6,0.1,0.1,0.0,1.7,1.0,2.2,4.3,6.4,3.5,4.9,0.0,0.5,0.0,0.0,0.0,0.8,6.3,4.0,4.0,0.0,0.1,5.5,2.3
214,0.3,1.3,0.1,0.2,0.0,3.0,1.6,4.4,8.1,4.1,4.2,5.1,2.0,0.0,0.0,0.0,0.0,2.4,1.3,1.2,3.5,0.0,0.1,12.5,4.4
215,0.7,0.5,0.1,0.1,0.0,0.0,0.0,8.9,11.9,19.0,15.0,9.7,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,34.7,3.0,6.7,1.4,33.6,35.0,70.3,11.9,13.5,19.0,12.6,1.2,0.0,0.0,0.0,0.0,2.9,40.4,41.8,40.8,0.0,0.0,0.4,0.2
101,0.1,4.5,0.8,1.6,0.3,10.8,2.1,4.7,5.7,6.1,4.9,3.2,1.5,0.3,0.0,0.0,0.0,0.0,4.8,3.4,4.9,0.0,0.1,1.5,0.8
102,0.1,9.9,1.9,3.8,0.8,17.2,3.7,7.8,8.4,7.9,6.2,4.6,6.7,0.2,0.0,0.0,0.1,1.0,0.0,4.8,6.7,0.1,0.3,3.7,1.1
103,0.2,33.0,5.4,11.1,2.2,54.4,9.6,19.2,19.7,21.8,15.9,12.6,17.4,3.6,0.0,0.0,0.3,4.3,16.8,0.0,17.2,0.1,0.7,8.4,2.1
104,1.2,22.6,3.8,7.7,1.6,43.3,5.8,12.4,15.1,22.4,13.2,10.1,3.1,2.6,0.0,0.0,0.4,3.3,14.1,12.1,0.0,0.5,2.2,10.9,1.7
301,1.2,2.4,0.2,0.5,0.1,6.9,2.4,6.1,7.0,13.6,6.8,7.4,22.1,3.3,0.0,0.0,0.0,0.9,5.4,9.9,22.7,0.0,0.6,2.5,0.2
302,0.8,1.7,0.2,0.4,0.1,3.9,1.8,4.7,5.0,9.3,4.8,5.3,14.3,2.8,0.0,0.0,0.0,1.8,3.8,7.1,15.7,0.1,0.0,1.6,0.1
303,1.5,4.3,0.3,0.8,0.2,6.7,2.5,5.1,8.8,18.7,10.2,9.4,16.8,4.3,0.0,0.0,0.2,3.3,11.7,8.6,18.2,0.2,1.0,0.0,0.9
304,1.8,10.6,0.9,1.6,0.4,18.6,1.9,7.5,16.8,34.9,18.4,12.3,2.5,1.1,0.0,0.0,0.5,4.7,38.9,17.0,22.8,0.3,1.8,9.5,0.0
