,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,101,102,103,104,301,302,303,304
201,0.0,147.8,15.1,15.1,4.2,88.2,12.2,24.5,30.9,5.6,5.0,4.7,0.7,0.2,0.0,0.0,1.1,0.5,2.6,2.4,2.7,0.1,0.5,2.8,1.3
202,15.4,0.0,18.0,12.3,2.9,86.3,24.7,45.7,34.6,14.0,5.2,4.4,8.9,3.8,0.0,0.0,0.3,0.0,0.3,0.1,2.4,0.0,0.1,15.0,13.1
203,11.3,85.8,0.0,8.3,2.0,56.0,15.3,27.2,17.7,9.2,10.7,10.1,7.0,3.0,0.0,0.0,0.1,0.0,0.3,0.1,6.5,0.0,0.0,6.7,8.0
204,16.5,110.0,12.8,0.0,3.2,77.2,22.4,39.4,28.4,13.4,10.7,11.1,10.1,3.4,0.0,0.0,0.1,0.0,0.3,0.1,8.1,0.0,0.1,21.2,11.5
205,7.4,53.6,5.4,6.3,0.0,30.7,10.2,15.6,11.9,6.9,5.7,5.7,5.0,1.8,0.0,0.0,0.1,0.0,0.2,0.1,4.0,0.0,0.0,9.3,6.0
206,38.3,218.2,22.3,26.1,5.8,0.0,40.6,65.1,47.1,28.5,23.1,20.7,15.4,7.5,0.0,0.0,0.2,0.1,0.8,0.3,16.5,0.0,0.1,20.6,19.5
207,3.5,39.3,3.9,3.9,1.0,25.7,0.0,13.2,12.1,13.7,8.3,7.0,0.3,0.1,0.1,0.2,0.1,0.6,2.3,2.9,2.2,0.0,0.0,1.1,3.0
208,6.0,57.0,5.6,6.0,1.6,33.4,12.8,0.0,15.9,17.1,14.4,14.1,0.5,0.2,0.2,0.3,0.1,0.9,3.3,4.2,4.1,0.0,0.0,0.7,2.5
209,8.0,68.7,7.0,7.0,2.0,42.5,27.1,42.3,0.0,12.4,11.4,10.1,0.9,0.5,1.9,1.3,0.5,0.9,6.2,4.6,4.2,0.0,0.0,1.5,3.0
210,0.3,27.4,3.0,3.5,1.0,22.1,28.6,41.6,27.2,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.1,0.2,2.6,0.9,0.8,0.0,0.0,0.0,0.0
211,0.1,6.0,0.9,0.7,0.2,4.1,4.9,8.9,5.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0
212,0.1,7.6,1.1,0.9,0.2,5.7,6.7,10.0,6.6,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.2,0.0
213,0.2,1.8,0.4,0.3,0.1,4.7,2.2,4.2,7.9,12.5,6.3,7.8,0.0,1.7,0.0,0.0,0.0,1.3,10.1,6.8,8.0,0.0,0.2,10.0,8.6
214,0.2,1.8,0.3,0.3,0.1,5.6,2.4,5.3,10.3,5.4,5.0,5.7,4.1,0.0,0.0,0.0,0.1,3.0,1.2,1.3,4.7,0.0,0.1,15.7,10.4
215,0.5,2.6,0.2,0.1,0.0,0.0,0.0,9.3,13.1,21.6,15.3,9.7,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,2.1
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,48.9,7.6,7.2,1.8,49.4,32.1,70.9,15.0,15.4,23.1,14.6,3.6,0.1,0.1,0.0,0.0,2.5,34.2,36.8,41.3,0.0,0.0,0.4,1.3
101,0.0,3.8,1.6,1.1,0.3,10.3,1.4,3.3,4.5,4.7,3.3,2.3,3.2,0.5,0.0,0.0,0.0,0.0,2.8,2.2,3.7,0.0,0.1,1.4,1.3
102,0.0,8.7,3.8,2.8,0.7,18.9,2.5,5.7,7.0,6.4,4.3,3.4,9.8,0.4,0.0,0.0,0.1,0.7,0.0,3.4,5.1,0.1,0.4,3.8,2.1
103,0.1,28.9,10.3,8.0,2.0,53.7,6.5,13.6,15.9,16.5,10.5,8.8,28.7,5.7,0.0,0.0,0.3,2.9,10.1,0.0,12.1,0.1,0.7,7.9,4.0
104,0.8,20.9,7.6,5.8,1.5,44.4,4.0,9.3,14.5,22.7,11.7,9.1,4.7,4.4,0.0,0.0,0.3,2.4,9.6,9.0,0.0,0.6,3.3,14.5,3.8
301,0.6,2.6,0.4,0.4,0.1,7.4,2.0,5.4,6.7,13.0,5.8,6.6,37.4,6.2,0.0,0.0,0.0,0.8,4.2,8.8,19.2,0.0,0.7,3.1,0.5
302,0.4,2.4,0.4,0.4,0.1,5.4,1.7,4.9,5.6,10.2,4.7,5.4,27.4,6.2,0.0,0.0,0.0,1.7,3.4,7.2,15.2,0.1,0.0,2.3,0.5
303,0.9,6.7,0.8,1.0,0.3,9.6,2.9,6.2,11.1,23.5,11.7,11.3,39.1,12.0,0.0,0.0,0.2,3.8,11.8,10.3,21.9,0.2,1.6,0.0,2.6
304,2.0,61.9,12.8,9.9,2.8,89.1,56.3,133.3,73.3,47.4,22.3,15.6,6.4,3.1,1.8,1.5,1.8,5.9,46.8,21.5,34.3,0.4,3.0,13.9,0.0
