,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,101,102,103,104,301,302,303,304
201,16754.81,3152.37,34.80,0.59,351.12,772.04,0.67,311.91,289.75,580.68,1.51,747.70,17.73,15.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.23
202,1231.00,1723.46,388.69,52.95,264.75,817.17,202.89,456.51,121.95,109.84,97.36,43.77,9.18,5.15,3.56,2.48,25.74,2.39,4.26,7.17,7.36,0.55,0.73,9.84,65.28
203,111.16,598.33,275.73,65.82,44.81,269.40,63.18,103.85,41.40,42.29,11.50,7.24,0.18,0.00,0.00,0.00,11.88,0.31,1.75,1.49,2.15,0.00,0.00,2.59,13.61
204,213.41,251.89,111.88,363.49,221.38,381.71,0.00,53.21,78.19,66.04,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
205,124.71,229.01,78.83,117.72,162.87,261.98,1547.52,242.89,28.57,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.60
206,636.26,1126.89,82.10,420.49,6.99,3761.81,473.64,498.49,78.15,273.46,49.65,3.71,2.03,1.17,1.84,0.07,253.76,0.20,0.96,0.87,33.60,0.03,0.04,2.73,62.11
207,0.00,389.02,15.20,0.00,0.00,2110.96,618.00,92.54,45.39,212.50,0.00,0.00,7.80,6.36,72.76,0.00,36.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.17
208,42.81,73.22,9.29,0.01,5.38,49.36,492.91,902.65,118.27,46.00,18.97,266.35,8.03,6.24,72.41,0.03,344.83,0.03,0.09,0.10,65.01,0.02,0.02,3.09,28.62
209,253.67,60.50,6.17,0.01,7.68,8.33,0.00,173.45,337.92,21.19,26.56,71.79,5.85,4.52,10.35,0.02,13.23,0.01,0.04,0.05,14.38,0.01,0.01,2.50,36.81
210,0.14,89.39,1.08,2.69,0.08,288.11,0.00,3.98,2.76,162.47,24.08,1.59,4.02,10.71,5.35,0.23,0.07,0.20,0.60,3.83,38.93,0.11,0.14,4.14,51.45
211,0.29,178.09,1.97,0.18,0.16,5.09,0.00,19.48,4.01,73.40,385.20,106.96,7.11,5.02,8.08,0.48,0.15,0.42,81.09,1.48,54.77,0.22,0.29,132.18,79.33
212,0.00,47.42,0.78,0.00,0.00,35.05,0.00,0.00,0.02,0.00,0.00,32.79,111.00,30.88,115.28,83.45,21.39,0.00,0.00,150.99,37.45,0.00,79.40,2.64,75.46
213,6.35,75.23,14.78,4.16,3.69,73.90,27.78,98.08,117.38,360.50,176.80,449.79,2283.57,829.49,30.07,8.76,46.86,70.91,141.23,288.59,245.38,3.57,4.72,50.79,123.30
214,4.23,711.40,11.15,3.26,2.89,56.98,23.39,118.08,46.38,108.06,106.33,327.15,1054.83,1093.02,138.06,7.69,120.22,43.45,205.81,205.42,79.14,2.24,2.96,75.28,83.48
215,20.05,44.25,5.73,0.96,0.85,533.80,21.61,286.30,75.15,334.34,65.99,313.49,267.53,198.96,15379.05,292.35,465.73,234.25,502.46,688.33,26.61,15.60,1.33,8.88,51.78
216,33.85,4.78,0.60,0.00,0.00,0.81,0.00,0.00,7.11,80.18,19.66,248.40,2.67,2.28,397.23,7713.38,389.34,0.00,0.00,0.00,27.37,0.00,0.00,0.00,30.03
217,0.00,572.19,5.61,0.00,0.00,276.74,0.01,148.47,12.08,102.36,15.45,9.66,0.00,0.00,720.29,591.09,70069.31,0.00,0.00,0.01,0.00,0.00,0.00,0.00,41.63
101,0.00,71.48,2.37,0.00,0.00,141.22,0.00,80.92,8.94,367.09,274.81,62.07,25.27,13.36,2.18,0.00,1.00,2271.92,111.33,494.47,927.54,325.03,180.38,773.70,216.65
102,0.00,129.39,3.10,0.00,0.00,4.16,0.00,102.40,105.31,0.00,115.08,271.85,200.99,17.68,13.75,0.00,222.91,981.23,1915.34,789.58,355.97,16.29,0.00,463.76,294.58
103,140.49,162.73,6.53,0.00,0.00,51.27,0.00,90.37,116.81,543.92,616.48,486.46,96.29,125.75,15.22,129.09,174.28,110.13,727.74,6334.78,3457.87,6.97,87.92,1339.94,619.08
104,41.70,209.68,5.40,0.00,0.00,1004.99,0.00,259.43,56.88,770.34,336.38,565.99,44.33,15.18,6.67,0.00,7.66,58.92,437.01,1491.08,2283.44,3.76,69.22,1335.99,1411.51
301,0.00,118.68,0.94,0.00,0.00,73.21,0.00,41.65,4.61,130.91,95.23,32.04,15.18,8.55,0.00,0.00,0.00,1197.84,41.65,19.33,287.27,409.38,556.91,873.01,123.47
302,0.00,6.55,0.85,0.00,0.00,1.13,0.00,15.06,22.35,92.84,291.00,352.76,13.60,7.66,0.00,0.00,0.00,22.05,31.26,415.93,183.41,401.01,114.66,680.23,202.43
303,0.00,252.06,33.20,0.00,0.00,223.17,0.00,520.97,0.12,46.91,343.75,123.44,29.94,14.60,0.00,0.00,6.65,394.04,1330.78,1587.13,1004.84,230.06,833.54,5810.56,989.58
304,49.54,299.57,57.13,13.98,12.40,695.04,0.00,185.84,146.05,812.18,702.62,449.31,82.78,39.04,90.97,38.53,18.96,71.99,395.64,324.04,1283.23,20.12,73.45,1807.69,2464.15
