,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,101,102,103,104,301,302,303,304
201,0.000,0.347,0.424,0.345,0.275,0.300,0.389,0.356,0.476,0.378,0.613,0.525,0.272,0.226,0.240,0.227,0.300,0.580,0.582,0.592,0.581,0.226,0.226,0.244,0.226
202,0.189,0.000,0.332,0.262,0.195,0.252,0.389,0.343,0.330,0.261,0.157,0.157,0.396,0.325,0.356,0.340,0.429,0.154,0.145,0.145,0.153,0.258,0.258,0.361,0.258
203,0.322,0.317,0.000,0.284,0.226,0.284,0.409,0.365,0.293,0.310,0.541,0.562,0.556,0.479,0.514,0.498,0.591,0.560,0.562,0.562,0.562,0.400,0.400,0.242,0.278
204,0.274,0.283,0.329,0.000,0.190,0.242,0.383,0.337,0.250,0.275,0.436,0.436,0.492,0.415,0.450,0.433,0.527,0.433,0.436,0.436,0.436,0.336,0.336,0.415,0.336
205,0.222,0.230,0.255,0.198,0.000,0.177,0.257,0.224,0.206,0.280,0.383,0.383,0.433,0.359,0.392,0.376,0.468,0.375,0.361,0.361,0.375,0.262,0.279,0.359,0.275
206,0.387,0.324,0.365,0.294,0.253,0.000,0.372,0.334,0.300,0.357,0.475,0.479,0.458,0.482,0.516,0.500,0.501,0.525,0.509,0.509,0.477,0.354,0.390,0.283,0.308
207,0.427,0.342,0.391,0.317,0.276,0.292,0.000,0.350,0.318,0.382,0.496,0.496,0.481,0.551,0.585,0.569,0.560,0.542,0.526,0.526,0.496,0.416,0.458,0.551,0.453
208,0.389,0.352,0.382,0.311,0.270,0.283,0.385,0.000,0.282,0.346,0.460,0.467,0.444,0.534,0.568,0.552,0.419,0.505,0.489,0.489,0.459,0.378,0.441,0.215,0.254
209,0.307,0.346,0.383,0.286,0.252,0.295,0.394,0.295,0.000,0.267,0.375,0.375,0.370,0.504,0.538,0.521,0.392,0.381,0.413,0.413,0.384,0.277,0.228,0.344,0.297
210,0.232,0.346,0.395,0.331,0.324,0.324,0.431,0.331,0.241,0.000,0.204,0.204,0.193,0.089,0.079,0.084,0.087,0.221,0.183,0.173,0.197,0.384,0.384,0.369,0.372
211,0.481,0.444,0.609,0.478,0.405,0.415,0.526,0.420,0.319,0.162,0.000,0.151,0.168,0.132,0.124,0.222,0.191,0.165,0.140,0.133,0.146,0.486,0.094,0.083,0.073
212,0.493,0.444,0.629,0.478,0.405,0.418,0.524,0.426,0.319,0.172,0.151,0.000,0.142,0.078,0.098,0.172,0.146,0.139,0.116,0.109,0.123,0.480,0.476,0.472,0.084
213,0.275,0.244,0.424,0.339,0.281,0.403,0.509,0.403,0.317,0.159,0.131,0.097,0.000,0.016,0.030,0.070,0.050,0.141,0.154,0.145,0.101,0.143,0.131,0.083,0.086
214,0.275,0.307,0.503,0.439,0.379,0.529,0.567,0.512,0.435,0.077,0.115,0.075,0.019,0.000,0.005,0.062,0.090,0.329,0.023,0.031,0.065,0.096,0.123,0.129,0.116
215,0.275,0.244,0.424,0.339,0.246,0.000,0.000,0.355,0.280,0.142,0.169,0.131,0.083,0.004,0.000,0.006,0.005,0.061,0.035,0.062,0.111,0.043,0.046,0.059,0.062
216,0.275,0.244,0.424,0.339,0.250,0.380,0.411,0.355,0.286,0.138,0.214,0.172,0.054,0.006,0.004,0.000,0.002,0.075,0.056,0.083,0.144,0.000,0.050,0.064,0.072
217,0.275,0.244,0.424,0.363,0.308,0.335,0.452,0.451,0.118,0.229,0.544,0.408,0.175,0.018,0.009,0.005,0.000,0.106,0.109,0.308,0.457,0.051,0.043,0.093,0.085
101,0.444,0.178,0.621,0.470,0.394,0.459,0.566,0.459,0.383,0.139,0.162,0.128,0.375,0.173,0.065,0.079,0.062,0.000,0.034,0.048,0.084,0.010,0.016,0.026,0.059
102,0.453,0.166,0.629,0.478,0.382,0.447,0.554,0.447,0.357,0.143,0.151,0.119,0.347,0.036,0.028,0.052,0.043,0.043,0.000,0.044,0.080,0.060,0.035,0.065,0.080
103,0.479,0.166,0.629,0.478,0.382,0.447,0.554,0.447,0.357,0.160,0.169,0.133,0.347,0.167,0.047,0.074,0.061,0.073,0.048,0.000,0.086,0.051,0.035,0.081,0.090
104,0.458,0.174,0.629,0.478,0.397,0.418,0.525,0.418,0.330,0.165,0.149,0.117,0.076,0.165,0.072,0.112,0.094,0.086,0.068,0.067,0.000,0.172,0.101,0.074,0.048
301,0.275,0.245,0.426,0.383,0.350,0.498,0.536,0.481,0.317,0.177,0.133,0.110,0.333,0.128,0.091,0.113,0.157,0.033,0.096,0.080,0.247,0.000,0.011,0.016,0.032
302,0.275,0.292,0.485,0.441,0.406,0.557,0.595,0.541,0.317,0.176,0.133,0.110,0.309,0.158,0.140,0.170,0.231,0.090,0.097,0.081,0.249,0.020,0.000,0.015,0.033
303,0.275,0.289,0.377,0.438,0.403,0.345,0.591,0.381,0.317,0.168,0.130,0.109,0.273,0.181,0.172,0.208,0.277,0.111,0.137,0.067,0.165,0.022,0.017,0.000,0.032
304,0.275,0.305,0.501,0.457,0.422,0.466,0.610,0.504,0.317,0.167,0.128,0.104,0.166,0.193,0.215,0.261,0.340,0.258,0.256,0.198,0.161,0.046,0.039,0.027,0.000
