origin_sz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,31,32,33,34,35,36,37,38,39,40
1,2720.54,310.977,2.21809,0.115706,0,1.25994,213.8,52.5982,0.872245,0,1.372,282.028,0.534287,3.20795,37.805,48.747,0.555889,0.321876,0.0855029,0.0907202,0.124851,0.21244,0.15637,40.8099,0,0,191.67,0.823401,171.426,111.886,0.490001,0.0587662,0,0,76.3385,0
2,807.171,1260.73,22.3717,1.1576,348.058,8.60389,3.92441,6.23463,0.529087,0.00618268,0,447.105,365.265,142.029,455.222,23.7619,2.96214,0.801832,0.43846,0,282.265,0,0,0,0,0.418753,0,0.178736,5.27023,5.40518,430.501,7.29542,0,0,0,0.0749032
3,13.5661,35.4885,3317.77,0.0150673,0.608042,189.406,151.791,0.883765,5.71714,0,1.46146,37.149,12.2812,5.67068,253.508,18.8346,8.77803,7.40227,4.6112,0,1.03316,0.861945,0.185137,21.8157,0,0,0.173832,111.038,3.06343,12.9155,0.182734,0,0,1.83697,0,0
4,0,97.7621,4.06389,536.106,0,0.517128,2.6611,0,9.59077,0,0.304557,936.925,73.1122,9.70809,4.50831,462.27,91.3901,96.042,3.48728,0,3.51029,0.169478,0.429189,1.372,0,60.2707,0,0.063614,0,0,0,172.809,0,0,0,0.1058
5,8.74287,3.46898,1.59583,0,610.146,955.434,32.6751,19.16,582.557,0,0,962.762,37.7282,194.75,82.7951,168.602,5.77446,14.183,0.12048,0.0588885,0.169447,1.42702,1.18241,3.00288,0,0.104558,0,0,0,0.618969,0.576509,2.39632,0,0,0,69.1535
6,4.10241,917.971,271.652,0,59.1663,1344.73,529.934,154.531,486.905,0,0,405.783,890.167,271.182,521.111,192.669,239.141,15.9097,4.32327,0,0.032019,2.148,0,0.173958,0,0,0,0,0.0606073,0.493683,1.58139,0.0556494,0,0,1.92304,29.2283
7,3.77803,102.416,1.29856,0.274943,77.8036,236.132,2798.95,121.805,5.72694,0,0,553.743,588.693,7.91216,81.0079,125.71,227.793,15.1656,0,0.303283,1.23799,0.578415,0,395.302,0,0,0,0.0971466,0.215696,0,0.147198,0.101685,0,0,0,0
8,1.42366,3.22098,36.3733,0,336.126,204.34,443.846,721.044,69.2706,0,360.659,900.747,339.802,114.928,36.6449,147.236,14.9824,75.7419,0.922079,0,0.470105,0.821139,0,3.56827,278.294,0,0,0.715172,0,1.68034,0,0.0953886,0,0,0,0
9,0,39.0815,0.140234,0.314249,3.81971,238.806,247.496,673.754,2138.48,0.0153524,101.93,632.161,159.001,81.9616,281.205,5.26259,451.149,104.126,0.531252,0.0283386,0.120408,1.98533,0.435187,1.10075,0,0,0,0.530676,0,0,0,0.568497,0,0,0.899895,0
