AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,691.452,290.789,242.888,50.8245,61.388,242.161,256.654,130.032,302.973,349.093,2.50339,146.611,6.32381,5.70766,4.60005,1.15223,2.67599,0.233729,0,0,0,0,0.126637,7.79952,446.825,1.06321,13.163,2.28285
2,35.8856,33.279,30.574,5.9232,7.92367,26.067,32.8022,10.0369,21.3142,24.1266,2.44537,12.4239,6.01176,5.13445,6.55452,6.24992,1.10477,1.26359,0,0.000233391,0.000643697,0,0.000877304,8.58404,16.4234,0.937846,0.697415,12.6809
3,13.2278,12.2912,11.2249,2.1587,2.88979,9.73944,12.2315,3.69985,7.84253,8.86117,0.899356,4.56605,2.24689,1.91088,2.43979,2.32696,0.408508,0.46283,0,8.54816e-05,0.000239311,0,0.000292446,3.24351,5.94367,0.349187,0.253723,4.71037
4,98.2796,95.001,88.0221,16.5524,22.6995,74.0871,97.0816,29.2431,60.5616,70.533,6.98508,35.9611,17.536,14.678,19.0361,18.076,3.28179,3.5572,0,0.000691019,0.00191277,0,0.00231677,25.7869,47.6071,2.65984,1.9587,36.5932
5,180.063,170.668,156.053,30.7439,40.5583,134.038,164.724,50.5902,108.984,121.089,12.6277,62.9445,30.6812,26.5165,33.5496,32.0875,5.56628,6.58943,0,0.00118169,0.00325182,0,0.00401483,43.0304,81.5559,4.85977,3.57501,65.1912
6,60.184,48.1737,44.3795,8.47255,11.462,37.7517,48.3511,14.7282,30.9494,35.5487,3.55366,18.1626,8.81789,7.45743,9.58911,9.12821,1.63834,1.81807,0.000747975,0.000344168,0.00239508,4.0146e-06,0.00131167,12.864,23.7648,1.36621,1.00721,18.4952
7,144.807,135.105,123.633,24.2905,32.1174,106.067,130.854,40.1397,86.266,96.1205,9.99548,49.9063,24.3266,20.9843,26.5891,25.4194,4.42184,5.20705,0,0.000938253,0.00258287,0,0.00318514,34.2185,64.7483,3.84559,2.82749,51.6328
8,11.8398,49.9902,45.6751,9.1698,11.9095,42.415,47.307,59.271,130.154,78.0313,22.5678,78.7286,54.1664,47.4436,36.9282,0.27464,4.48256,0.0573832,0.0287162,0.000551046,0.194051,0.00150879,0.00503081,1.75325,18.127,8.70869,25.0638,1.21473
9,5.74094,24.0691,22.1353,4.34623,5.74947,20.3391,23.4437,29.1126,62.7032,38.6466,10.8319,38.3699,26.413,22.7732,17.7869,0.133183,2.22482,0.0272633,0.0143747,0.000272166,0.0967146,0.000751615,0.00253755,0.899193,9.05641,4.15995,11.9744,0.590548
10,10.2314,57.0862,51.8672,10.6216,13.571,47.9246,52.6175,40.0342,90.3873,138.528,21.227,55.9259,50.1369,44.6309,34.5911,0.188314,4.06685,0.0403569,0.0142988,0.0015426,0.0910844,0.000709815,4.71324,7.82466,17.3135,8.2289,34.7966,2.25921
11,0.739889,9.88126,9.12876,1.77074,2.36604,7.6817,9.78431,46.2984,97.9299,193.106,0,52.7217,0,0,0.0809686,0.198784,4.81687,0.0402366,0.393382,0.000454539,0.785086,0.00223222,0.0856652,35.6503,27.9379,0,3.86951,0.935358
12,43.3859,21.6342,19.5719,3.89933,5.09651,18.3526,20.4293,26.1808,57.0922,56.2707,11.3199,38.0234,27.4867,23.8004,19.0318,1.2427,3.23651,0.245811,0.0112604,0.000299183,0.0718874,0.000571629,0.00207669,4.74137,11.434,4.35268,11.9914,2.82019
13,0.333476,4.42753,4.10145,0.779269,1.05694,3.45193,4.49833,21.061,43.8645,87.9145,0,23.8981,0,0,0.0371884,0.0895963,2.20389,0.0177205,0.177784,0.000206347,0.359438,0.0010256,0.0390248,16.4472,12.6001,0,1.72537,0.419821
14,0.10959,1.46008,1.33611,0.259416,0.344102,1.15341,1.44571,6.80317,14.4809,28.2158,0,7.73371,0,0,0.0120866,0.0294057,0.701493,0.00588707,0.0573949,6.54027e-05,0.114898,0.000326718,0.0124877,5.29431,4.05206,0,0.575595,0.135649
15,0.0469836,0.652368,0.60143,0.117574,0.156106,0.512439,0.639666,2.91271,6.19547,12.1055,0.0319873,3.32893,0.0763985,0.0671699,0.153223,0.255888,0.344457,0.0536455,0.024699,3.1731e-05,0.0490615,0.000139378,0.00538037,2.38805,2.00079,0.012373,0.286558,0.547535
16,0.256661,14.9485,13.7316,2.72048,3.57227,14.0353,14.414,6.43513,14.5438,9.70269,15.7384,11.7136,38.0918,33.0514,74.0165,120.597,22.057,24.8934,0.0129941,0.00165901,0.00120425,2.02773e-05,0.0104952,82.8213,124.727,6.06355,20.8026,241.799
17,94.2922,5.72047,4.61691,0.951501,1.20936,6.49069,4.65181,27.478,62.0363,16.9992,16.3305,33.6613,38.4947,34.3613,26.708,0.381474,290.639,0.0816425,0.0134985,0,0,0.000239287,0.0645255,36.2911,509.133,6.33051,7.11518,0.761207
