AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,45326.1,3252.92,1163.11,176.478,485.261,1410.58,1382.62,289.257,1160.15,503.82,288.936,459.595,1074.89,331.264,1082.32,72.1188,2.67599,10.6975,0,0,0,0,0.126637,36.542,446.825,331.132,302.715,200.022
2,282.105,638.164,30.574,5.9232,215.3,26.067,32.8022,49.5862,21.3142,24.1266,2.46254,12.4239,6.01176,5.13445,6.55452,6.24992,1.10477,1.26359,0,0.000233391,0.000643697,0,0.000877304,8.58404,16.4335,0.958774,0.746822,12.6809
3,57.994,211.073,203.257,2.48896,3.3031,20.4758,35.8966,5.03755,180.283,11.073,1.0092,4.77219,2.61397,36.4562,2.56961,2.32757,0.424201,0.46283,0,8.54816e-05,0.000239311,0,0.049631,3.33154,6.07347,5.56328,0.479693,4.71037
4,303.186,259.027,201.498,203.696,248.935,174.591,177.321,29.2431,60.5616,380.865,7.0029,35.9611,80.7942,14.678,19.0361,18.076,3.28179,3.5572,0,0.000691019,0.00191277,0,0.00231677,25.7869,47.6192,2.68156,22.5633,36.5932
5,612.834,243.351,177.686,247.421,348.35,341.936,276.791,1551.77,312.906,745.073,12.6748,62.9445,57.1168,26.5165,33.5496,32.0875,5.56628,6.58943,0,0.00118169,0.00325182,0,0.00401483,62.4643,164.555,41.2362,76.4282,65.1912
6,302.1,146.077,45.497,63.1637,45.4854,1119,444.979,108.475,78.5243,81.0843,9.62818,37.2075,141.222,11.4704,10.2069,9.24019,1.74016,1.83399,0.0463987,0.0014051,0.0576225,4.0146e-06,0.0502763,13.5359,67.554,2.26487,45.5569,18.7976
7,650.62,483.467,123.633,159.798,169.236,889.373,633.077,414.922,457.509,342.663,79.0562,49.9063,143.458,59.1079,26.5891,25.4194,4.42184,5.20705,0,0.000938253,0.00258287,0,0.00318514,34.2185,64.7789,9.6346,44.1677,51.6328
8,58.0775,415.141,45.6751,9.1698,11.9095,2077.06,113.596,943.513,207.767,280.506,22.6065,100.051,333.913,47.4436,36.9282,0.27464,4.48256,0.0573832,18.6456,0.000551046,0.194051,0.00150879,0.00503081,1.75325,18.2097,8.75585,305.451,100.439
9,23.1045,24.1653,22.1777,4.3584,5.7647,33.0472,52.7815,594.589,913.446,139.48,35.6691,38.3723,54.1955,23.1086,236.097,0.183513,67.3898,0.034456,38.3044,0.000751345,0.121658,0.000751615,229.013,1.16728,95.1894,14.9386,20.3369,0.727115
10,49.0893,57.0862,92.7579,46.4881,44.6395,68.7181,101.078,402.125,590.909,2540.76,28.9749,55.9259,143.206,165.596,416.41,0.188314,4.06685,0.0403569,0.0142988,0.0015426,0.0910844,0.000709815,4.71324,7.82466,17.3688,25.2878,248.556,14.3472
