AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,44686.8,2950.82,916.243,125.068,423.176,1159.7,1119.91,158.071,852.758,153.505,284.776,312.051,1062.42,322.625,1070.44,70.3062,0,10.362,0,0,0,0,0,28.4314,0,328.495,287.667,195.873
2,248.219,606.213,0,0,207.756,0,0,39.5297,0,0,0.0180696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010189,0.0217004,0.0493521,0
3,45.75,200.479,193.966,0.361325,0.452164,10.9715,23.8386,1.45971,172.811,2.41135,0.119533,0.22522,0.400157,34.9472,0.141452,0.000668166,0.0170995,0,0,0,0,0,0.0534913,0.0958762,0.140922,5.28066,0.244459,0
4,205.977,164.422,113.325,187.249,226.546,100.329,80.1855,0,0,309.851,0.01867,0,63.1577,0,0,0,0,0,0,0,0,0,0,0,0.0121228,0.0224215,20.5501,0
5,435.456,72.7741,21.5922,216.882,308.337,207.591,112.01,1500.77,203.914,623.469,0.0494011,0,26.404,0,0,0,0,0,0,0,0,0,0,19.3557,82.6714,36.2333,72.6453,0
6,240.386,95.8691,0.0937642,54.5381,33.7668,1079.67,395.078,92.5989,46.0928,43.5718,5.9793,18.7865,132.233,3.81082,0.501049,0.111145,0.0876809,0.0158761,0.0453042,0.00105746,0.0547322,0,0.00503799,0.592205,43.7495,0.825828,44.376,0.301521
7,510.092,350.174,0,135.975,137.577,784.004,502.891,375.458,371.762,246.652,69.1049,0,119.198,38.1345,0,0,0,0,0,0,0,0,0,0,0.0307964,5.79192,41.3408,0
8,46.7644,366.478,0,0,0,2035.74,66.4699,886.983,77.6984,202.832,0.0407196,21.3054,280.266,0,0,0,0,0,18.5324,0,0,0,0,0,0.0834365,0.0489016,280.614,99.3121
9,17.5363,0.0963081,0.0424009,0.0122108,0.0152806,12.719,29.3611,566.176,851.437,100.78,24.8568,0.002399,27.7717,0.335018,217.476,0.0502609,65.1648,0.00717929,37.996,0.00047819,0.0247503,0,227.346,0.2678,85.9164,10.8042,8.34302,0.13635
10,39.2037,0,41.1004,36.0871,31.2066,20.7953,48.4689,362.477,501.02,2403.96,7.78719,0,93.193,121.043,380.559,0,0,0,0,0,0,0,0,0,0.0555157,17.121,213.621,12.1136
11,10.9074,7.72252,0.0794954,0.0228934,0.0286489,0.269077,0.12254,0,10.3352,0.0477803,535.979,99.4237,5.51686,0.628108,0.424801,0.0942316,0.0743378,0.0134601,0.0384099,0.000896534,0.0464032,0,0.00427132,20.0594,114.842,48.5441,0.378043,0.255637
12,97.6491,0,0,0,0,0,0,0,0,0,49.5856,0,12.6624,0,0,0,0,0,0,0,0,0,0,0,0.0110447,0.00740752,216.981,0
13,5.69079,35.8199,46.4535,1.38648,1.42551,80.8434,210.237,0,7.03054,0.197703,9.45545,0.0186107,176.583,26.179,1.75772,0.389908,10.0408,9.3145,0.977701,0.00370964,0.192005,0,0.0176737,16.9563,85.8492,40.2383,32.6384,10.6668
14,9.87597,128.944,0.75194,0.216547,0.270987,2.54518,1.15909,0,27.2043,0.45195,12.3888,0.0425441,82.8415,447.502,113.194,33.9149,0.703155,0.127318,0.363316,0.00848024,0.438924,0,0.0404021,103.838,454.652,76.273,30.1112,208.868
15,5.20907,51.0103,0,0,0,11.755,29.6915,0,0,0,0.107042,0,0,0,47.6583,101.27,0,0,38.4445,0,126.371,0,0,128.677,142.978,28.5752,0.127628,156.327
16,7.93271,0,0,0,0,0,0,0,136.216,221.112,183.682,0,270.097,128.29,138.429,1763.14,0,144.408,0,0,0,0,0,0,863.975,19.4792,457.542,4348.41
17,11.1691,0,94.7313,0,0,461.391,376.766,0,191.698,0,0.116129,0,818.2,156.3,303.415,318.246,351.788,0,0,0,0,0,0,24.1151,1327.18,68.9268,119.813,301.329
18,2.67905,141.324,472.38,0,0,0,0,0,74.4884,0,0.0518885,58.4717,0,38.8595,29.0729,150.885,0,560.468,0,128.204,0,0,0,25.7187,552.129,5.84231,0.147413,1681.84
19,20.599,0.000129247,5.00721e-05,1.442e-05,1.80452e-05,73.6155,7.71846e-05,0.000362622,166.62,65.1612,72.1061,76.972,155.171,6.11535,286.834,173.832,0.000264325,8.34154e-05,2464.95,3.95778,19.4629,9.00278e-05,82.8248,0.000158814,56.959,17.9082,279.109,0.00160766
20,8.97723,0,0,0,0,113.269,266.864,0,0,0,0.00927777,0,28.4638,0,0,0,0,149.13,169.324,1919.27,0,0,189.951,11.0315,1392.79,0.011142,0.202004,217.357
21,68.8639,0,0,0,0,0,0,0,0,0,23.9826,0,0,35.5483,0,0,0,0,321.244,55.2828,7455.75,33.9458,179.794,0,32.5006,5.38184,0,0
22,0,0,0,0,0,0,0,0,0,0,0.00696672,0,93.4896,0,297.829,0,0,0,0,0,0,2271.91,0,0,41.2974,0.00836657,290.18,0
23,0,0.0301776,0.0134431,0.00387141,0.0048447,146.269,0.0207222,0.0106514,108.046,0.0116454,0.0725528,0.00210284,98.4107,0.0177727,0.0104774,0,0,0,254.798,0.00605533,0.0240823,453.211,24308.1,0.00156622,0.0140154,0.0838491,59.8172,0.00810914
24,67.0158,230.577,29.1481,29.0618,0.0436936,369.14,183.491,0,503.02,488.378,21.7429,0.00685973,422.357,876.338,774.842,0.143716,649.24,0.0205285,0.0585805,0.00136734,0.0707713,0,0.00651436,11995.2,9963.48,488.928,516.036,258.623
25,652.557,1027.52,0.19474,0.056082,0.0701812,499.262,156.394,0.15885,1138.83,564.822,884.959,75.6679,1995.61,2317.22,1842.05,454.877,4211.04,114.632,0.105563,0.0151963,0,263.947,122.013,7612.25,55096.4,1268.8,1660.78,850.308
26,5.88739,10.0169,9.89266,9.44231,0.227943,2.14089,0.97498,0,20.096,0.380161,32.3183,0.0357862,26.341,65.0504,22.8508,5.35254,0.591464,0.107094,0.305606,0.00713322,0.369204,0,0.0339845,93.099,290.975,111.567,6.01367,32.0603
