TAZ_ID,AREA,SETTL_SIZE,CHILD_EDU,ADULT_EDU,STUDENTS,SOCECO,SECTOR_REST,SECTOR_ARA,SECTOR_ORT,POPULATION,HH_AVG_SIZE,HH_AVG_SIZE_ARAB,HH_AVG_SIZE_ORTO,HH_AVG_SIZE_REST,HH_TOT,HH_ARAB,HH_OTRO,HH_REST,EMPL_TOT,EMPL_INDU,EMPL_SERV,EMPL_OTHER,AGE_0_7,AGE_8_18,AGE_19_25,AGE_26_35,AGE_36_64,AGE_65,AGE_0_7_REST,AGE_8_18_REST,AGE_19_25_REST,AGE_26_35_REST,AGE_36_64_REST,AGE_65_REST,AGE_0_7_ARA,AGE_8_18_ARA,AGE_19_25_ARA,AGE_26_35_ARA,AGE_36_64_ARA,AGE_65_ARA,AGE_0_7_ORT,AGE_8_18_ORT,AGE_19_25_ORT,AGE_26_35_ORT,AGE_36_64_ORT,AGE_65_ORT,GIZRA,TABAAT,SZ_OLD,SZ_NEW,PRIMARY_NAFA,SECONDARY_NAFA,PERC_PRIMARY_NAFA,PERC_SECONDARY_NAFA
3308,21.05,1,0,0,0,5,0.783574879,0,0.216425121,1035,2.633587786,0,3.672131148,2.442771084,393,0,61,332,140,46,74,20,149,94,64,143,324,261,91,64,44,100,263,249,0,0,0,0,0,0,58,30,20,43,61,12,41,4,33,33,צפת,,1,0
3309,20.43,2,1072,537,0,4,0.619533137,0,0.380466863,3727,3.923157895,0,4.323170732,3.71221865,950,0,328,622,1397,458,738,201,922,1041,449,403,792,120,427,629,286,240,615,112,0,0,0,0,0,0,495,412,163,163,177,8,41,4,33,33,צפת,,1,0
3310,6.39,3,0,96,0,4,0.967377399,0,0.032622601,4690,3.027759845,0,3.642857143,3.01061712,1549,0,42,1507,1298,426,685,187,673,981,510,553,1259,714,635,941,490,531,1230,710,0,0,0,0,0,0,38,40,20,22,29,4,41,4,33,33,צפת,,1,0
3311,0.88,3,1457,1063,0,2,0.232818533,0,0.767181467,5180,3.584775087,0,3.821153846,2.977777778,1445,0,1040,405,1174,385,620,169,1391,1183,666,634,852,454,193,218,127,117,251,300,0,0,0,0,0,0,1198,965,539,517,601,154,41,4,33,33,צפת,,1,0
3312,0.42,3,0,608,0,2,1,0,0,574,2.51754386,0,0,2.51754386,228,0,0,228,861,282,455,124,58,73,49,50,128,216,58,73,49,50,128,216,0,0,0,0,0,0,0,0,0,0,0,0,41,4,33,33,צפת,,1,0
3313,0.48,3,933,766,0,2,0.217920835,0,0.782079165,4598,3.609105181,0,3.829605964,2.991044776,1274,0,939,335,1496,491,790,215,1251,1059,594,565,748,381,162,183,106,98,208,245,0,0,0,0,0,0,1089,876,488,467,540,136,41,4,33,33,צפת,,1,0
3314,4.18,2,2171,1403,2967,2,0.161874576,0,0.838125424,4417,3.702430847,0,3.864300626,3.042553191,1193,0,958,235,2488,816,1314,358,1266,1047,581,547,686,290,121,135,78,71,147,163,0,0,0,0,0,0,1145,912,503,476,539,127,41,4,33,33,צפת,,1,0
3315,1.16,3,413,146,0,1,0.100091547,0,0.899908453,6554,3.806039489,0,3.903375248,3.109004739,1722,0,1511,211,731,240,386,105,1979,1602,874,816,965,318,117,129,73,66,134,137,0,0,0,0,0,0,1862,1473,801,750,831,181,41,4,33,33,צפת,,1,0
3316,2.78,2,904,0,0,2,0.241834731,0,0.758165269,5603,3.566518141,0,3.813285458,2.964989059,1571,0,1114,457,2283,749,1205,329,1490,1271,718,686,930,508,215,243,142,132,283,340,0,0,0,0,0,0,1275,1028,576,554,647,168,41,4,33,33,צפת,,1,0
3317,0.99,3,560,0,0,5,0.544423792,0,0.455576208,5380,3.316892725,0,3.708018154,3.047866805,1622,0,661,961,1604,526,847,231,1071,1256,645,692,1205,511,433,613,321,339,768,455,0,0,0,0,0,0,638,643,324,353,437,56,41,4,33,33,צפת,,1,0
3318,2.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,33,33,צפת,,1,0
3319,5.11,1,0,0,0,6,0.918469218,0,0.081530782,1803,2.812792512,0,3.675,2.755407654,641,0,40,601,91,30,48,13,234,308,165,249,644,203,202,276,149,224,605,200,0,0,0,0,0,0,32,32,16,25,39,3,41,4,33,33,צפת,,1,0
3320,5.23,3,0,0,0,5,1,0,0,498,2.691891892,0,0,2.691891892,185,0,0,185,15,5,8,2,59,79,42,69,188,61,59,79,42,69,188,61,0,0,0,0,0,0,0,0,0,0,0,0,41,4,33,33,צפת,,1,0
3321,19.95,1,0,0,0,8,1,0,0,488,2.681318681,0,0,2.681318681,182,0,0,182,146,48,77,21,72,74,32,68,172,70,72,74,32,68,172,70,0,0,0,0,0,0,0,0,0,0,0,0,41,4,33,32,צפת,,1,0
3322,42.87,2,345,0,0,6,0.928159261,0,0.071840739,3466,3.269811321,0,3.952380952,3.22668004,1060,0,63,997,917,301,484,132,575,699,269,369,1161,393,495,641,243,336,1114,388,0,0,0,0,0,0,80,58,26,33,47,5,41,4,33,33,צפת,,1,0
3401,24.04,1,0,0,0,7,1,0,0,1092,2.829015544,0,0,2.829015544,386,0,0,386,674,221,356,97,137,145,108,146,364,192,137,145,108,146,364,192,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3402,17.09,2,183,0,0,3,0.106074766,0.893925234,0,2140,3.560732113,3.595864662,0,3.289855072,601,532,0,69,332,109,175,48,333,395,193,323,684,212,20,55,14,12,86,40,313,340,179,311,598,172,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3403,21.73,2,0,1359,0,6,1,0,0,2248,3.09215956,0,0,3.09215956,727,0,0,727,1341,440,708,193,280,393,212,236,797,330,280,393,212,236,797,330,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3404,45.64,2,386,0,0,7,0.218944099,0.781055901,0,4508,3.185865724,3.299906279,0,2.836206897,1415,1067,0,348,1208,396,638,174,531,598,436,703,1617,623,120,139,93,132,335,168,411,459,343,571,1282,455,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3405,4.17,2,712,691,0,5,0,1,0,4311,3.357476636,3.357476636,0,0,1284,1284,0,0,1158,380,611,167,576,744,524,730,1395,342,0,0,0,0,0,0,576,744,524,730,1395,342,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3406,1.32,2,0,0,0,5,0,1,0,2875,3.354725788,3.354725788,0,0,857,857,0,0,464,152,245,67,384,496,350,487,930,228,0,0,0,0,0,0,384,496,350,487,930,228,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3407,23.47,2,0,0,0,4,0,1,0,6188,3.229645094,3.229645094,0,0,1916,1916,0,0,1369,449,723,197,754,988,753,1122,2040,531,0,0,0,0,0,0,754,988,753,1122,2040,531,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3408,21.94,2,1183,1137,0,4,0,1,0,4708,3.229080933,3.229080933,0,0,1458,1458,0,0,731,240,386,105,574,752,573,853,1552,404,0,0,0,0,0,0,574,752,573,853,1552,404,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3409,14.49,2,0,0,0,4,0,1,0,2556,3.227272727,3.227272727,0,0,792,792,0,0,223,73,118,32,312,408,311,463,843,219,0,0,0,0,0,0,312,408,311,463,843,219,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3410,2.98,1,0,0,0,7,1,0,0,331,2.981981982,0,0,2.981981982,111,0,0,111,88,29,46,13,56,53,21,43,113,45,56,53,21,43,113,45,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3411,9.32,1,43,0,0,7,1,0,0,1437,3.288329519,0,0,3.288329519,437,0,0,437,818,268,432,118,214,299,128,149,498,149,214,299,128,149,498,149,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3412,0.84,3,205,0,0,7,0.842313052,0.157686948,0,4306,2.620815581,3.631016043,0,2.491071429,1643,187,0,1456,424,139,224,61,416,559,396,497,1523,915,314,424,297,395,1323,874,102,135,99,102,200,41,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3413,0.71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874,1271,2045,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3414,0.57,3,330,0,0,5,0.971457186,0.028542814,0,3994,2.505646173,3.081081081,0,2.491971741,1594,37,0,1557,430,141,227,62,348,469,328,437,1455,957,337,453,317,422,1416,935,11,16,11,15,39,22,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3415,2.71,3,0,803,0,5,0.641094834,0.021010023,0.337895143,5188,2.916245082,3.205882353,3.761802575,2.600469116,1779,34,466,1279,1572,516,830,226,851,879,519,607,1520,812,351,435,278,367,1155,740,13,16,12,17,39,12,487,428,229,223,326,60,41,4,34,34,עכו,,1,0
3416,1.74,3,1525,539,0,3,0.90047654,0.056818182,0.042705279,5456,2.605539637,3.522727273,3.640625,2.529866117,2094,88,64,1942,2167,711,1144,312,569,714,479,621,1893,1180,458,598,405,536,1763,1153,51,61,43,54,83,18,60,55,31,31,47,9,41,4,34,34,עכו,,1,0
3417,2.80,3,508,649,0,6,0.019257868,0.980742132,0,4258,3.250381679,3.257410296,0,2.928571429,1310,1282,0,28,1860,610,982,268,519,648,467,667,1492,465,10,16,8,9,28,11,509,632,459,658,1464,454,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3418,2.18,1,497,0,0,7,1,0,0,907,2.944805195,0,0,2.944805195,308,0,0,308,616,202,325,89,106,182,90,103,308,118,106,182,90,103,308,118,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3419,1.10,2,423,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,216,347,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3420,0.51,2,0,0,0,7,0,1,0,3621,3.135064935,3.135064935,0,0,1155,1155,0,0,714,234,377,103,359,497,343,481,1227,714,0,0,0,0,0,0,359,497,343,481,1227,714,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3421,4.86,2,566,800,0,9,1,0,0,5094,2.881221719,0,0,2.881221719,1768,0,0,1768,2211,725,1168,318,352,941,570,387,1773,1071,352,941,570,387,1773,1071,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3422,19.26,2,0,0,0,7,1,0,0,2411,3.236241611,0,0,3.236241611,745,0,0,745,1562,512,825,225,339,525,161,234,827,325,339,525,161,234,827,325,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3423,7.74,2,526,421,0,5,0.075730054,0.924269946,0,7157,3.126692879,3.168103448,0,2.696517413,2289,2088,0,201,877,288,463,126,872,1054,767,1220,2429,815,82,77,40,62,152,129,790,977,727,1158,2277,686,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3424,14.16,2,1140,946,0,3,0,1,0,9925,3.509547383,3.509547383,0,0,2828,2828,0,0,1405,461,742,202,1594,1962,1253,1750,2824,542,0,0,0,0,0,0,1594,1962,1253,1750,2824,542,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3425,2.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475,1468,2363,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3426,14.03,2,724,673,0,4,0.034992924,0.965007076,0,7773,3.376629018,3.391048825,0,3.022222222,2302,2212,0,90,597,196,315,86,1035,1421,951,1313,2511,542,18,62,23,19,112,38,1017,1359,928,1294,2399,504,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3427,2.60,1,163,0,0,4,0,1,0,1118,3.44,3.44,0,0,325,325,0,0,37,12,20,5,125,215,134,166,392,86,0,0,0,0,0,0,125,215,134,166,392,86,0,0,0,0,0,0,41,4,34,34,צפת,,1,0
3428,12.13,1,0,0,0,8,1,0,0,537,3.234939759,0,0,3.234939759,166,0,0,166,138,45,73,20,39,111,74,50,207,56,39,111,74,50,207,56,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3429,1.26,1,0,0,0,7,1,0,0,904,3.601593625,0,0,3.601593625,251,0,0,251,231,76,122,33,105,245,103,67,323,61,105,245,103,67,323,61,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3430,0.54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,34,34,עכו,,1,0
3501,33.85,1,0,0,0,8,1,0,0,1438,3.027368421,0,0,3.027368421,475,0,0,475,472,155,249,68,172,232,151,162,503,218,172,232,151,162,503,218,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,צפת,0.8,0.2
3502,32.88,2,700,0,0,5,0.629311952,0.318478464,0.052209584,5363,3.169621749,3.550935551,4,2.957931639,1692,481,70,1141,2985,979,1576,430,753,901,476,632,1619,982,416,556,222,296,1026,859,250,272,231,306,544,105,87,73,23,30,49,18,43,4,35,35,כנרת,צפת,0.95,0.05
3503,31.31,1,0,0,0,7,1,0,0,1107,3.08356546,0,0,3.08356546,359,0,0,359,647,212,342,93,190,185,87,135,343,167,190,185,87,135,343,167,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,צפת,כנרת,0.6,0.4
3504,9.40,1,0,0,0,5,1,0,0,535,3.715277778,0,0,3.715277778,144,0,0,144,106,35,56,15,90,158,84,69,115,19,90,158,84,69,115,19,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,צפת,,1,0
3505,4.90,1,0,0,0,6,1,0,0,310,2.695652174,0,0,2.695652174,115,0,0,115,62,20,33,9,44,46,10,35,77,98,44,46,10,35,77,98,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,3,צפת,,1,0
3506,3.66,3,549,0,0,3,0,1,0,8890,3.309754281,3.309754281,0,0,2686,2686,0,0,1502,493,793,216,1183,1532,1065,1607,2880,623,0,0,0,0,0,0,1183,1532,1065,1607,2880,623,0,0,0,0,0,0,43,4,35,30,כנרת,,1,0
3507,2.02,3,370,0,0,3,0,1,0,6369,3.31029106,3.31029106,0,0,1924,1924,0,0,758,249,400,109,847,1098,763,1151,2063,447,0,0,0,0,0,0,847,1098,763,1151,2063,447,0,0,0,0,0,0,43,4,35,30,כנרת,,1,0
3508,5.33,3,1577,2120,0,3,0,1,0,6766,3.310176125,3.310176125,0,0,2044,2044,0,0,1577,517,833,227,900,1166,811,1223,2192,474,0,0,0,0,0,0,900,1166,811,1223,2192,474,0,0,0,0,0,0,43,4,35,30,כנרת,,1,0
3509,9.65,3,0,0,0,3,0,1,0,3981,3.309226933,3.309226933,0,0,1203,1203,0,0,813,267,429,117,529,686,477,719,1291,279,0,0,0,0,0,0,529,686,477,719,1291,279,0,0,0,0,0,0,43,4,35,30,כנרת,,1,0
3510,5.98,2,568,613,0,5,0,1,0,6467,3.254655259,3.254655259,0,0,1987,1987,0,0,1472,483,777,212,798,1035,663,1036,2218,717,0,0,0,0,0,0,798,1035,663,1036,2218,717,0,0,0,0,0,0,43,4,35,30,כנרת,,1,0
3511,35.40,2,0,0,0,7,0.944006636,0,0.055993364,2411,3.258108108,0,4.21875,3.214689266,740,0,32,708,621,204,328,89,335,531,218,252,762,313,291,488,206,238,743,310,0,0,0,0,0,0,44,43,12,14,19,3,43,4,35,35,כנרת,,1,0
3512,21.76,2,1472,226,0,6,1,0,0,3146,3.322069694,0,0,3.322069694,947,0,0,947,811,266,428,117,319,746,432,336,910,403,319,746,432,336,910,403,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3513,17.03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,767,1234,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3514,1.49,2,607,0,0,5,1,0,0,8218,2.814383562,0,0,2.814383562,2920,0,0,2920,2536,832,1339,365,1122,1383,761,1034,2634,1284,1122,1383,761,1034,2634,1284,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3515,0.68,2,1880,1328,0,3,0.355485113,0,0.644514887,8833,3.621566216,0,4.037588652,3.051506317,2439,0,1410,1029,3673,1205,1939,529,2315,2117,1185,1018,1594,604,461,597,404,360,855,463,0,0,0,0,0,0,1854,1520,781,658,739,141,43,4,35,35,כנרת,,1,0
3516,6.62,3,0,317,0,3,0.856978528,0,0.143021472,2608,2.77742279,0,3.656862745,2.670250896,939,0,102,837,5970,1958,3152,860,377,423,253,347,798,410,266,334,210,293,734,398,0,0,0,0,0,0,111,89,43,54,64,12,43,4,35,35,כנרת,,1,0
3517,0.63,3,1090,1035,0,5,1,0,0,6313,2.659224937,0,0,2.659224937,2374,0,0,2374,1335,438,705,192,827,891,570,838,2032,1155,827,891,570,838,2032,1155,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3518,0.48,3,0,0,0,3,0.942245171,0,0.057754829,5229,2.631605435,0,3.595238095,2.58906989,1987,0,84,1903,1036,340,547,149,651,761,459,711,1729,918,562,691,426,665,1675,908,0,0,0,0,0,0,89,70,33,46,54,10,43,4,35,35,כנרת,,1,0
3519,1.19,3,965,1532,0,5,0.979040653,0,0.020959347,7109,2.802128498,0,3.725,2.787344814,2537,0,40,2497,1131,371,597,163,937,1154,787,943,2214,1074,892,1118,768,922,2190,1070,0,0,0,0,0,0,45,36,19,21,24,4,43,4,35,35,כנרת,,1,0
3520,2.05,3,1342,237,0,3,0.523737037,0,0.476262963,10511,3.269362364,0,3.957312253,2.823076923,3215,0,1265,1950,1867,612,986,269,2255,2218,1371,1317,2255,1095,696,905,665,698,1582,959,0,0,0,0,0,0,1559,1313,706,619,673,136,43,4,35,35,כנרת,,1,0
3521,2.48,3,515,231,0,2,0.594059406,0,0.405940594,3939,3.106466877,0,3.762352941,2.775800712,1268,0,425,843,2185,717,1153,315,778,771,436,518,993,443,294,377,244,297,734,394,0,0,0,0,0,0,484,394,192,221,259,49,43,4,35,35,כנרת,,1,0
3522,0.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,532,856,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3523,39.28,2,381,1683,0,7,1,0,0,2130,3.474714519,0,0,3.474714519,613,0,0,613,3799,1246,2006,547,310,528,192,173,667,260,310,528,192,173,667,260,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3524,13.80,2,953,1232,0,7,1,0,0,2708,2.946681175,0,0,2.946681175,919,0,0,919,2271,745,1199,327,319,420,227,266,878,598,319,420,227,266,878,598,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3525,0.20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3526,30.14,2,0,184,0,6,1,0,0,4519,3.204964539,0,0,3.204964539,1410,0,0,1410,1991,653,1051,287,762,933,394,591,1299,540,762,933,394,591,1299,540,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3527,31.36,2,970,198,0,2,0.325627045,0,0.674372955,4585,3.852941176,0,4.229822161,3.252723312,1190,0,731,459,1328,436,701,191,1188,1122,671,533,765,306,212,287,209,172,386,227,0,0,0,0,0,0,976,835,462,361,379,79,43,4,35,35,כנרת,,1,0
3528,99.08,2,470,0,0,8,1,0,0,6624,3.280832095,0,0,3.280832095,2019,0,0,2019,2384,782,1259,343,870,1340,606,545,2284,979,870,1340,606,545,2284,979,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3529,8.82,2,284,119,0,6,0,1,0,3829,3.105433901,3.105433901,0,0,1233,1233,0,0,737,242,389,106,423,528,392,620,1287,579,0,0,0,0,0,0,423,528,392,620,1287,579,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3530,35.11,1,0,0,2245,6,1,0,0,1774,2.708396947,0,0,2.708396947,655,0,0,655,2377,780,1255,342,283,200,127,262,524,378,283,200,127,262,524,378,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,46,כנרת,,1,0
3531,13.59,2,246,0,0,6,1,0,0,3137,2.708981002,0,0,2.708981002,1158,0,0,1158,2658,872,1403,383,341,394,253,344,889,916,341,394,253,344,889,916,0,0,0,0,0,0,0,0,0,0,0,0,43,4,35,35,כנרת,,1,0
3532,27.64,2,445,0,0,7,0.964666464,0,0.035333536,3283,3.085526316,0,4.296296296,3.054001929,1064,0,27,1037,1353,444,714,195,455,609,246,328,1029,616,420,571,234,317,1012,613,0,0,0,0,0,0,35,38,12,11,17,3,43,4,35,35,יזרעאל,כנרת,0.7,0.3
3601,6.36,2,922,632,0,3,0,1,0,6676,3.746352413,3.746352413,0,0,1782,1782,0,0,341,112,180,49,1072,1505,846,941,1973,339,0,0,0,0,0,0,1072,1505,846,941,1973,339,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3602,5.56,2,1227,1265,0,4,0,1,0,11595,3.590895014,3.590895014,0,0,3229,3229,0,0,1914,628,1010,276,1781,2340,1517,1822,3429,706,0,0,0,0,0,0,1781,2340,1517,1822,3429,706,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3603,29.81,2,301,0,0,5,0.393768844,0.606231156,0,4975,3.496134926,3.906735751,0,3.00921659,1423,772,0,651,472,155,249,68,728,974,581,636,1498,558,281,302,137,179,624,436,447,672,444,457,874,122,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3604,20.11,2,689,1014,0,6,0.604150653,0.395849347,0,5204,3.483266399,3.725135624,0,3.341126461,1494,553,0,941,1994,654,1053,287,690,1068,604,609,1792,441,410,662,310,277,1169,316,280,406,294,332,623,125,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3605,45.71,2,221,0,0,5,0.487702902,0.512297098,0,4066,3.557305337,3.773550725,0,3.355329949,1143,552,0,591,887,291,468,128,650,814,487,523,1199,393,281,393,199,142,658,310,369,421,288,381,541,83,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3606,10.99,2,518,1104,0,3,0,1,0,4311,3.933394161,3.933394161,0,0,1096,1096,0,0,918,301,485,132,729,983,548,652,1217,182,0,0,0,0,0,0,729,983,548,652,1217,182,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3607,10.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6769,2220,3574,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3608,0.28,1,0,0,0,3,0,1,0,776,3.592592593,3.592592593,0,0,216,216,0,0,134,44,71,19,106,152,99,106,266,47,0,0,0,0,0,0,106,152,99,106,266,47,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3609,7.32,3,1419,265,0,3,0.564566064,0,0.435433936,10013,3.112527199,0,3.899821109,2.693187232,3217,0,1118,2099,3202,1050,1691,461,1873,1934,1169,1127,2546,1364,609,801,550,601,1863,1229,0,0,0,0,0,0,1264,1133,619,526,683,135,44,4,36,36,יזרעאל,,1,0
3610,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,1179,1898,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3611,0.41,1,138,0,0,1,0.058333333,0,0.941666667,240,4.210526316,0,4.346153846,2.8,57,0,52,5,1352,443,714,195,72,75,42,21,25,5,2,3,2,1,4,2,0,0,0,0,0,0,70,72,40,20,21,3,44,4,36,36,יזרעאל,,1,0
3612,2.53,3,1212,1203,0,2,0.468913193,0,0.531086807,10149,3.256015399,0,3.917151163,2.733486502,3117,0,1376,1741,2216,727,1170,319,2146,2100,1243,1172,2320,1168,527,701,481,505,1536,1009,0,0,0,0,0,0,1619,1399,762,667,784,159,44,4,36,36,יזרעאל,,1,0
3613,0.51,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,338,544,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3614,1.14,3,705,163,0,6,0.978360735,0,0.021639265,8272,2.859315589,0,3.891304348,2.842641377,2893,0,46,2847,1006,330,531,145,1709,1331,620,1323,2529,760,1635,1291,605,1298,2506,758,0,0,0,0,0,0,74,40,15,25,23,2,44,4,36,36,יזרעאל,,1,0
3615,4.62,3,790,1190,0,6,0.991627022,0,0.008372978,10510,2.61247825,0,3.666666667,2.606151538,4023,0,24,3999,4220,1384,2228,608,1402,1451,941,1470,3215,2031,1373,1430,931,1457,3202,2029,0,0,0,0,0,0,29,21,10,13,13,2,44,4,36,36,יזרעאל,,1,0
3616,1.20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883,2258,3634,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3617,0.66,3,0,253,0,5,0.979700187,0,0.020299813,6404,2.537242472,0,3.714285714,2.520691041,2524,0,35,2489,6600,2165,3485,950,782,832,447,755,1949,1639,740,801,434,737,1928,1634,0,0,0,0,0,0,42,31,13,18,21,5,44,4,36,36,יזרעאל,,1,0
3618,0.58,3,745,311,0,5,0.963639686,0,0.036360314,10946,2.595684136,0,3.719626168,2.566423358,4217,0,107,4110,1561,512,824,225,1488,1463,887,1463,3414,2231,1356,1371,844,1405,3352,2220,0,0,0,0,0,0,132,92,43,58,62,11,44,4,36,36,יזרעאל,,1,0
3619,10.59,3,564,1274,0,6,1,0,0,5357,2.835892006,0,0,2.835892006,1889,0,0,1889,945,310,499,136,493,1079,591,645,1640,909,493,1079,591,645,1640,909,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3620,51.25,2,233,0,0,5,1,0,0,3414,3.018567639,0,0,3.018567639,1131,0,0,1131,2326,763,1228,335,390,597,306,314,998,809,390,597,306,314,998,809,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3621,27.17,2,822,1277,0,5,1,0,0,2025,2.876420455,0,0,2.876420455,704,0,0,704,2820,925,1489,406,234,333,115,191,622,530,234,333,115,191,622,530,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3622,47.75,2,0,0,0,6,1,0,0,2742,3.260404281,0,0,3.260404281,841,0,0,841,1938,636,1023,279,380,592,226,254,851,439,380,592,226,254,851,439,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3623,17.79,2,719,0,0,5,0.421827718,0.578172282,0,4957,3.381309686,3.632446134,0,3.088626292,1466,789,0,677,1251,410,661,180,651,952,544,706,1540,564,221,380,203,188,706,393,430,572,341,518,834,171,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
3624,19.98,2,255,0,0,6,1,0,0,2017,2.974926254,0,0,2.974926254,678,0,0,678,1339,439,707,193,243,339,168,211,636,420,243,339,168,211,636,420,0,0,0,0,0,0,0,0,0,0,0,0,44,4,36,36,יזרעאל,,1,0
