origin,0,242,611,807,1208,1211,1212,1219,1225,1312,1503,1517,3615,3709,3907,4010
0.0,791.8922490339359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.35914617340117,0.0,0.0,0.0,0.0,0.0
105.0,117.32318219922524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,124.14266900978836,492.17216960380375,350.0,0.0,0.0,0.0,0.0,0.0,82.79588125799168,0.0,0.0,0.0,0.0
216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.7643938344765,0.0,0.0,118.72851036954152,0.0,0.0,0.0,0.0,0.0
222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.6441881750568,0.0,0.0,0.0,0.0
242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
326.0,0.0,0.0,205.72934722013812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611.0,83.19585938931888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.67877765883278,0.0,0.0,0.0,0.0,0.0,114.89840978676854,0.0
802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.14503287213913,0.0
804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.97187348427793,0.0,0.0,0.0,0.0
807.0,44.867408021825554,47.97187348427793,0.0,0.0,0.0,0.0,124.14266900978836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212.0,124.14266900978836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532825068521923,90.44944518623726,0.0,0.0,112.46058179902992,0.0
1225.0,192.9838322453118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86370147284399,0.0,0.0,0.0
1503.0,251.63546731966227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86370147284399,0.0,0.0,0.0,0.0,0.0,8.532825068521923,0.0
1517.0,1353.770728946265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.10209770028357,253.7509484907148
1520.0,72.8143662372914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.26457428904214,0.0,0.0,0.0,0.0
2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.305054586479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,0.0,0.0
3904.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907.0,3310.3426398184756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010.0,2369.3115399938183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.12760149489475,0.0,0.0,0.0,0.0,0.0,0.0
