AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,14356,1185.94,293.436,0,243.529,207.148,362.37,0,326.578,0,167.895,159.56,507.245,0,726.872,0,0,0,0,0,0,0,0,0,0,247.322,188.79,0
2,85.3638,412.538,0,0,128.195,0,0,24.4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715001,0,0.0159531,0
3,0.222053,178.003,184.876,0.0761587,0.0667859,10.0442,16.9877,0.188454,179.874,0.323235,0.0164933,0.0324656,0.0494408,42.4967,0.022342,0.000218994,0.00256123,0,0,0,0,0,0.00766756,0.0111345,0.0218083,6.70182,0.0404151,0
4,160.883,204.255,128.857,309.4,293.099,147.471,72.4304,0,0,296.503,0,0,66.2513,0,0,0,0,0,0,0,0,0,0,0,0.00169598,0,31.0563,0
5,195.666,67.1341,22.4212,292.703,315.163,242.188,90.5264,1111.26,141.697,488.832,0,0,26.4268,0,0,0,0,0,0,0,0,0,0,20.224,73.0179,37.5376,68.3656,0
6,146.556,97.0573,0,66.518,40.0851,1286.27,279.205,76.4824,43.8271,32.588,6.34679,18.4619,98.9741,3.66867,0,0,0,0,0,0,0,0,0,0,49.2081,0.577788,46.4062,0
7,220.796,339.244,0,165.851,163.858,875.815,370.148,309.256,358.334,179.9,68.6704,0,97.3296,39.6937,0,0,0,0,0,0,0,0,0,0,0.00290486,6.25148,45.6575,0
8,0,294.603,0,0,0,1693.58,37.5917,555.447,57.341,125.798,0,15.3723,174.427,0,0,0,0,0,11.1318,0,0,0,0,0,0.00730898,0,215.164,64.3967
9,0.000442595,0.00272763,0.000989509,0.000472932,0.000414728,9.47925,16.5894,411.86,876.067,76.8647,26.7377,8.40214e-05,23.7428,0.00947296,176.234,0.00121304,51.4836,0.000212004,26.9692,1.26359e-05,0.000534416,0,191.022,0.00598063,81.0062,11.4908,8.95528,0.00333983
10,0,0,33.3511,32.5197,21.5948,15.703,27.492,226.082,383.758,1643.58,5.9857,0,64.3154,105.972,258.174,0,0,0,0,0,0,0,0,0,0.00487288,13.3875,173.859,7.94804
11,6.11856,7.97212,0.00324383,0.00155037,0.00135957,0.0142349,0.00405543,0,9.38805,0.00221798,520.193,95.5039,4.62437,0.0310545,0.0209673,0.00397662,0.00357751,0.000694996,0.0015767,4.14233e-05,0.00175193,0,0.000196717,21.479,122.631,50.5717,0.059616,0.0109487
12,122.27,0,0,0,0,0,0,0,0,0,68.1023,0,19.6386,0,0,0,0,0,0,0,0,0,0,0,0.000740778,0,107.581,0
13,0.0357226,40.6064,41.4146,1.63996,1.61602,89.199,155.807,0,6.06501,0.054608,8.60013,0.00678151,178.732,26.7585,0.516227,0.0979068,7.64674,8.75551,0.61901,0.00101987,0.0431336,0,0.00484328,15.4304,85.5815,41.5784,34.7194,8.56658
14,0.0291703,122.843,0.0652159,0.0311697,0.0273337,0.286187,0.0815329,0,24.9491,0.0445916,9.90894,0.00553763,76.9315,453.097,107.935,38.5746,0.0719245,0.0139726,0.031699,0.0008328,0.035222,0,0.00395491,102.492,366.283,77.4221,26.9819,137.248
15,0,30.5854,0,0,0,13.7019,24.0052,0,0,0,0,0,0,0,41.9002,60.7484,0,0,33.816,0,96.421,0,0,116.146,113.729,37.2274,0.0480033,76.2742
16,0,0,0,0,0,0,0,0,160.859,131.953,201.453,0,211.346,133.106,144.588,1050.97,0,91.5073,0,0,0,0,0,0,740.381,20.9632,335.693,3289.46
17,0,0,55.5024,0,0,344.51,203.059,0,124.004,0,0,0,576.472,111.048,222.896,327.854,201.789,0,0,0,0,0,0,19.5147,712.352,53.7103,89.1156,199.175
18,0,196.031,489.068,0,0,0,0,0,95.4714,0,0,74.6868,0,51.8469,48.2875,112.332,0,689.58,0,115.957,0,0,0,37.7932,457.121,8.16551,0.0963689,1686.21
19,0,0,0,0,0,78.3466,0,0,158.91,45.0774,68.6962,71.1899,128.597,7.21768,256.157,121.955,0,0,1802.43,2.90705,14.4117,0,80.7197,0,45.0853,16.9758,275.011,0
20,0,0,0,0,0,100.206,175.493,0,0,0,0,0,26.9722,0,0,0,0,115.026,108.361,1264.88,0,0,132.022,9.79446,786.532,0,0.099657,141.281
21,55.5061,0,0,0,0,0,0,0,0,0,25.0311,0,0,38.849,0,0,0,0,251.822,31.9469,5358.38,21.4294,127.226,0,25.4747,6.11845,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,63.3993,0,224.504,0,0,0,0,0,0,1542.85,0,0,40.5256,0,232.108,0
23,0,0.00158033,0.000585192,0.00027969,0.000245269,145.877,0.000731606,0.000471338,92.3136,0.000513785,0.000418735,0.000111213,68.6144,0.000937399,0.000567223,0,0,0,164.085,0.000298468,0.000969952,319.347,17516.5,9.32389e-05,0.000674951,0.000373204,56.5652,0.000429819
24,0.0015928,220.733,25.1994,25.1975,0.00149251,320.004,101.867,0,440.153,304.341,21.3897,0.000302374,326.2,776.266,624.326,0.00436547,442.742,0.000762955,0.00173088,4.54738e-05,0.00192324,0,0.000215952,8046.43,6636.34,433.12,455.007,175.829
25,269.81,804.696,0.0220019,0.0105157,0.00922155,561.29,103.489,0.0182439,865.668,398.932,635.694,64.6729,1326.37,1887.41,1290.53,370.267,2647.86,107.843,0.0119979,0.00194404,0,155.509,86.8402,5090.29,32820.7,1100.6,1205.01,549.627
26,0.015508,8.6388,10.9212,10.9031,0.0145316,0.152148,0.0433459,0,18.0595,0.0237066,32.604,0.00294401,20.8663,68.1436,22.4789,6.0852,0.0382378,0.00742837,0.0168524,0.000442747,0.0187253,0,0.00210258,67.1708,277.498,117.654,4.35559,21.6272
27,0.0649073,59.9704,317.55,12.3286,12.1775,52.0259,90.9002,0.0380773,12.3349,91.0893,35.1087,184.16,855.846,18.8086,0.14014,11.2113,58.0808,67.1121,4.46316,0.0132699,0.0037561,0.0114366,0.00164798,11.3528,59.5045,44.6949,2059.95,63.8022
28,80.0714,0,0,0,34.4558,0,0,193.121,204.887,30.978,225.205,0,744.061,242.748,1286.68,4356.11,90.1393,0,0,0,0,0,187.166,106.511,1812.82,44.0759,280.858,13554.1
