origin_sz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,31,32,33,34,35,36,37,38,39,40
1,38085.2,4317.42,1105.31,0,109.845,426.561,177.097,159.436,326.155,0,0,160.643,83.9385,286.137,124.754,67.4952,25.0249,23.6635,67.3053,0,215.62,96.4872,172.954,225.953,0,153.132,0,0,310.509,1956.5,39.5058,0,0,0,0,0
2,4673.26,54359.3,5523.28,100.165,144.205,570.295,721.116,311.781,644.667,14.6162,138.244,1430.41,123.941,55.0945,1050.76,151.703,209.817,165.462,0,677.797,508.7,437.825,550.502,0,0,499.094,0,0,0,2267.34,167.806,0,0,0,58.0459,772.014
3,748.036,5408.49,63210.5,870.995,0,0,506.943,0,225.072,388.309,0,653.178,11.0854,32.7398,81.1123,292.971,459.992,56.3103,28.9034,0,166.333,0,0,23.3134,0,1014.33,0,1089.43,893.365,1023.99,563.749,237.561,0,50.2537,425.737,375.186
4,974.745,2436.53,283.543,30070.7,50.4097,237.821,1096.06,28.8965,1359.15,2125.1,125.603,1450.63,612.136,454.538,232.773,816.706,397.951,662.466,542.518,255.521,554.552,312.823,0,388.542,0,701.674,0,0,679.755,502.088,86.778,0,0,1096.19,713.02,0
5,0,732.128,188.962,0,3682.13,1940.93,1586.09,555.101,401.816,0,25.747,1693.58,274.618,101.135,230.917,155.339,559.955,381.677,0,0,0,0,108.301,63.297,0,0,0,0,0,0,0,0,0,0,0,0
6,489.144,1141.65,586.542,0,1603.42,14803.7,1523.72,2742.41,851.328,0,63.104,3174.53,615.693,226.457,814.828,165.024,46.4092,1118.15,0,0,543.946,119.08,358.953,742.268,0,0,0,0,0,0,544.641,466.242,0,0,0,0
7,773.079,867.453,187.112,175.023,257.708,2289.62,12827,446.895,654.942,0,60.5952,3088.07,166.017,434.657,603.263,775.629,156.576,83.5829,291.405,105.958,0,152.95,329.96,194.796,0,0,0,0,81.0938,74.1282,0,126.85,0,0,826.179,373.767
8,150.692,841.319,242.614,0,882.644,3227.3,1627.84,8037.05,133.639,0,0,1981.81,314.322,450.44,992.6,351.052,423.018,107.62,0,102.605,0,104.348,63.1176,76.4147,315.904,0,0,183.359,194.926,0,163.698,0,0,117.809,0,0
9,239.26,527.158,118.273,0,96.7318,1584.99,1402.47,397.24,24364.9,0,2038.83,2630.31,608.144,309.841,750.141,780.862,1323.37,452.834,95.2397,187.167,683.842,193.406,1000.11,55.4386,0,0,340.827,0,260.111,334.933,191.595,0,0,0,432.322,1239.81
10,59.7389,61.8303,326.725,550.649,0,20.7516,18.5186,84.2204,0,10541.6,85.7999,69.9986,128.905,156.132,35.1603,52.8244,24.156,0,409.947,147.43,301.889,311.725,18.4084,115.285,0,602.758,0,114.201,0,126.456,152.454,444.412,0,0,304.427,0
11,111.994,12.8888,628.313,202.576,9.79446,296.437,581.043,70.0433,596.792,0,8769.65,148.613,59.2837,82.7499,455.802,11.7481,29.9602,211.842,29.9419,219.808,6.55301,698.497,85.0796,60.27,0,16.2996,0,61.8982,38.3723,0,22.9351,106.651,0,0,22.0914,252.839
12,0,330.542,18.4293,176.906,152.041,134.273,553.035,446.957,413.892,96.6928,9.10109,3198.86,0,171.588,622.965,513.576,274.434,175.491,27.2616,0,0,58.0849,46.1812,69.2665,0,0,0,41.4581,0,0,0,0,43.3808,288.061,0,462.829
13,0,0,25.8434,163.622,0,70.7117,80.9968,0,176.755,9.97605,0,288.999,1681.58,820.204,2112.23,362.39,249.37,340.287,98.2074,349.822,0,99.6655,56.9507,155.321,0,0,0,0,0,60.6493,0,0,65.431,0,92.5383,0
14,5.97556,32.264,312.049,0,20.3347,9.07767,67.8283,0,360.503,40.3256,20.9415,898.804,2279.47,5920.08,2477.67,2118.12,1302.16,366.868,142.698,0,328.279,608.859,161.297,207.319,138.681,0,0,15.0607,0,245.156,53.9566,0,264.53,0,0,0
15,0,0,0,0,0,0,73.0422,49.2169,0,0,0,671.713,2535.26,2886.38,5437.93,1931.52,323.159,130.007,222.672,0,0,450.801,117.981,1930.05,0,0,88.9401,0,102.866,0,355.219,0,0,0,781.566,0
16,361.759,643.705,261.705,95.9121,81.0545,251.643,50.726,97.3283,232.98,46.0095,167.218,2885.94,3226.02,2986.78,7304.79,23340.9,7480.7,1891.81,88.7257,0,439.441,210.934,1046.19,1546.18,304.249,0,0,32.933,0,0,144.02,0,0,0,223.777,312.025
17,405.558,360.142,94.592,294.866,29.2461,365.373,135.404,26.768,83.9971,0,190.787,1231.02,2383.57,2197.24,1566.68,5237.88,20035.8,547.144,0,0,76.2442,70.993,164.236,158.282,0,610.8,0,0,0,0,160.234,15.2125,0,0,1220.8,561.058
18,29.1963,93.2697,117.129,5.51296,0,58.028,56.7547,11.0369,159.005,0,267.837,1517.66,283.314,299.364,1038.69,1322.12,937.067,7301.52,20.3001,0,268.768,0,433.797,309.231,815.279,0,0,0,0,0,0,0,275.763,0,32.5997,73.2171
19,992.51,0,176.63,563.616,0,82.3832,0,0,0,300.304,295.533,482.732,94.0863,17.7607,631.468,1413.57,78.8134,109.54,49280,3983.75,1223.13,1858.54,1024.91,0,0,461.648,0,2084.52,0,0,1824.37,3504.66,278.851,5207.05,287.934,2616.09
20,0,0,0,0,0,0,0,0,0,0,0,289.325,0,0,0,0,30.8613,41.9279,3256.33,14150.1,895.934,270.186,0,0,0,0,28.1048,0,0,0,637.956,1161.55,270.216,176.638,0,0
21,83.0757,333.044,0,0,0,104.339,0,40.5554,412.476,125.938,0,356.675,20.1462,57.4186,406.595,201.171,0,339.43,1381.93,1054.19,20714,3006.77,214.008,0,0,0,0,360.153,0,0,724.926,1959.61,0,129.961,0,1043.04
22,61.473,369.122,0,290.318,0,0,357.42,53.8152,129.778,161.728,233.928,1591.78,202.531,268.052,140.287,1378.21,281.097,1193.9,316.962,1213.78,1876.82,40653.2,3063.09,667.694,51.542,0,0,264.719,0,143.457,367.953,1374.64,540.884,324.542,2439.39,1474.42
23,0,0,74.9403,0,0,57.3526,0,0,0,0,107.594,715.024,422.05,338.048,629.839,897.075,575.814,8.46486,134.931,23.9737,219.879,1931.19,11813,437.602,1199.54,0,0,0,0,0,0,0,0,0,646.383,83.0101
24,0,0,0,0,0,0,0,0,334.187,0,0,1516.96,486.138,195.158,2864.67,1598.15,84.1004,103.39,0,0,0,2.37402,143.293,21494,2682.99,0,0,0,0,0,0,0,0,0,2042.16,287.478
25,0,148.029,0,0,0,0,0,0,0,0,0,64.7032,0,51.1378,273.489,16.9041,33.2223,15.3092,0,174.573,0,35.5111,52.1277,264.941,16318.4,0,0,0,0,0,0,41.011,0,0,4273.09,328.065
30,592.314,61.5146,1486.21,816.976,81.3428,0,0,0,131.296,604.036,0,66.1567,148.611,0,444.696,332.478,114.919,0,104.778,221.652,334.729,0,0,427.111,0,28247.4,260.292,0,360.221,178.958,1661.02,549.119,0,28.6567,453.413,0
31,114.396,34.3725,44.9864,0,0,0,0,0,0,0,0,41.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29549,1439.19,144.318,8.18495,323.362,0,45.5436,0,0,0
32,0,0,108.665,0,0.565139,8.22424,0,0,0,0,0,0,0,61.9395,0,3.41035,0,0,0,0,92.7389,0,0,0,0,9.65897,1307.74,47772.7,4101.29,0,234.413,35.6435,0,0,0,97.0308
33,159.478,897.377,1550.55,0,0,0,0,0,0,0,0,137.526,0,0,0,0,0,0,408.552,0,0,0,0,0,0,0,778.518,3504.67,19104.8,504.575,672.95,0,0,0,0,0
34,3267.88,1280.41,463.975,197.995,0,0,0,0,0,0,0,124.575,293.928,0,194.5,69.1471,0,28.094,56.9199,0,47.1328,397.828,0,0,0,0,163.166,385.098,1265.31,45612.3,0,234.797,0,0,122.273,282.008
35,112.17,775.567,1256.43,226.558,0,68.3295,0,0,0,0,0,132.095,0,0,0,0,0,40.2224,2022.66,0,302.032,819.483,28.3682,0,0,0,1657.95,921.853,732.945,417.513,53180.4,3340.51,899.719,0,0,3294.23
36,85.5702,0,0,0,0,6.04019,0,0,0,0,51.315,154.755,0.292147,0.832614,0,0,0,12.6365,1337.67,780.735,1393.33,847.215,110.044,13.5775,0,166.949,0,740.936,244.329,656.494,1699.04,47568.3,3014.12,400.582,0,2729.83
37,0,0,0,0,0,0,0,0,0,0,0,74.7018,0,0,0,0,0,15.7684,276.008,136.471,88.9304,0,0,0,0,0,268.962,0,0,0,269.93,719.726,20878.4,0,128.513,0
38,0,0,0,0,0,0,0,0,0,0,0,154.926,243.099,0,0,0,0,0,461.947,0,2.11664,756.196,0,0,0,0,0,0,0,0,39.335,992.435,153.408,34964.6,8521.31,5486.32
39,0,0,0,0,0,0,0,0,0,0,0,53.9833,19.8369,0,349.131,31.2634,0,67.292,0,0,0,37.8812,0,196.507,2144.51,0,0,0,0,0,0,0,0,5147.17,65029.2,2711.38
40,0,0,56.092,0,0,50.8613,0,0,0,0,0,203.059,0,0,0,19.468,404.572,0,0,0,0,31.8132,0,0,573.381,0,0,73.2284,0,0,28.6329,3.27123,0,589.817,4404.25,72597.5
