AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,0,0,0,0,0,182.644,0,0,499.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.30134e-06,7.63027e-06,5.38758e-06,1.93391e-06,2.13853e-06,4.00749e-06,4.42134e-06,3.54279e-07,7.38315e-07,8.26579e-07,0,6.85882e-07,0,0,5.09421e-06,0,1.25988e-07,0,0,0,0,0,0,0,186.149,0,0,0
4,0,0,157.125,0,54.3436,83.407,146.183,42.3283,0,9.23152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201156,0,0,0
5,93.0755,0,45.4425,61.7675,47.3527,134.561,235.666,136.801,0,8.0444,0,0,0,0,152.402,0,10.3818,0,0,0,0,0,0,0,0.000490134,0,0,0
6,0,14.9172,66.0657,5.83523,6.39053,0,0,0,0,1.44318,0,0,0,0,6.65612,0,0,0,0,0,0,0,0,0,3.29073e-05,0,0,0
7,0,161.437,0,63.1534,69.1614,0,0,0,0,15.6155,0,0,0,0,72.0067,0,0,0,0,0,0,0,0,0,0.000126045,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0.000633933,419.948,12.6523,0,0,0,0,0,0,0,0,0,0,0,0,0.00068924,5.89747,0
9,0,0,0,0,0,0,0,0.000106661,0.000222282,1.28027e-05,0.000323247,0.000206496,0,55.9916,0,0,0,0,0,0,0,0,0,0.000932269,3.49134e-05,8.80533,0.00185403,0
10,0,0,0,0,0,15.0874,26.4196,52.0064,0,0,0.000109094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118612,0.00264982,0
11,0,0,0,0,0,0,0,0.000321065,0.000669098,3.85379e-05,0,0.000621581,0,0,0,0,0,0,0,0,0,0,0,0.00280626,46.8284,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0.00856755,0.0178547,0.00102838,0,0.0165868,0,0,0,0,0,0,0,0,0,0,0,0.0748844,0.00280441,0,0,0
14,0,0,0,0,0,0,0,0.0151608,55.2684,0.00181977,0,0.0293512,0,0,0,0,0,0,0,0,0,0,0,0.132512,0.00496257,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,282.161,0,0,0,0,0,0,0,24.504,0,0.000866583,40.0293,0,0,0,0,299.87,0,0,0,0,0,0,0,0.0467791,0.000942186,0,87.8199
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,1.71086e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75201e-12,1.86012e-13,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,5.58175e-17,3.94116e-17,1.41471e-17,1.5644e-17,136.334,3.23433e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55284e-15,0,0,0,0,0
24,0,84.483,0,0,0,67.0479,117.455,0.000426991,113.296,144.542,114.54,0.000826653,0,272.783,153.229,0,0,0,0,0,0,0,0,0.0037321,90.4487,42.9147,0.0139338,0
25,6.78557e-06,0,0,0,0,0,0,2.17265e-06,721.303,91.3945,177.714,97.5096,2.25656,68.5089,46.6122,0,1081.47,0,0,0,0,0,0,90.0152,946.214,0.00288198,24.4329,2.11615e-06
26,0,0,0,0,0,0,0,0.00537053,8.68272,0.000644632,0,0.0103973,0,0,0,0,0,0,0,0,0,0,0,0.0469409,0.00175793,0,0,0
27,0,2.58733e-07,1.82686e-07,6.55764e-08,7.2515e-08,1.35889e-07,1.49922e-07,0.000746699,0.00155612,8.96273e-05,0.00113399,0.00144561,7.16707e-08,9.96029e-08,123.658,0,0,0,0,0,0,0,0,0.00652651,0.000244416,0.00123289,1.34604e-08,0
28,0,0,176.224,0,0,58.7011,0,0,72.4441,0,0.00503706,0,206.462,0,107.335,0,0,0,0,0,0,0,0,0,0,0.00547651,75.6663,0
