StopCode,Lat,Long,TAZ
41986,32.806477,34.980591,1605.000000
40009,32.445999,34.894928,4010.000000
47205,32.823124,34.973331,1602.000000
46055,32.519077,34.915333,3910.000000
40335,32.465843,34.952065,3918.000000
46185,32.596912,34.949867,2423.000000
42777,32.798363,34.974648,1610.000000
50990,32.989735,35.484787,3305.000000
42119,32.840221,35.063538,512.000000
52152,32.609043,35.293034,3617.000000
41425,32.848827,35.096886,703.000000
55452,32.683296,35.240536,2106.000000
55431,32.586147,35.438793,3605.000000
51359,32.979034,35.540752,3213.000000
59165,33.016621,35.284470,3416.000000
41702,32.813751,34.991344,1403.000000
42410,32.762512,35.089352,1106.000000
41715,32.823563,35.081783,709.000000
57873,32.992970,35.645260,3108.000000
55354,32.682041,35.237598,2105.000000
41248,32.804279,34.996384,1414.000000
41563,32.819855,34.984329,1509.000000
55482,32.707069,35.322079,2003.000000
55730,32.775059,35.406448,3512.000000
50226,33.025215,35.106339,104.000000
51538,32.729736,35.170746,2201.000000
51536,32.709343,35.139652,2209.000000
41431,32.859352,35.100506,702.000000
41609,32.850475,35.093662,601.000000
56881,32.605389,35.278107,3619.000000
43349,32.469418,35.038433,3825.000000
50958,32.988762,35.442833,3309.000000
43256,32.759556,34.963753,2421.000000
17108,32.793201,35.035183,1219.000000
47132,32.471413,34.962032,3918.000000
17092,32.485336,34.954269,3919.000000
42166,32.805866,34.991829,1413.000000
42647,32.763802,35.015915,1624.000000
40483,32.472778,34.968098,3917.000000
47676,32.799942,35.106682,908.000000
55430,32.703205,35.316147,2010.000000
41561,32.821026,34.967083,1602.000000
40889,32.756184,34.971199,2406.000000
54255,33.204269,35.566849,3207.000000
42996,32.761688,35.018730,1624.000000
47406,32.444977,34.925503,4011.000000
41246,32.791508,35.016434,1706.000000
41222,32.784164,35.012848,1743.000000
47869,32.521347,34.951088,3904.000000
52911,32.823624,35.765938,3110.000000
47913,32.840534,35.061810,513.000000
51092,32.708847,35.314854,2002.000000
42262,32.852421,35.073792,506.000000
41057,32.822090,34.959286,1511.000000
59675,32.682034,35.202686,2112.000000
54304,33.041977,35.835064,3106.000000
43254,32.807232,34.959915,1514.000000
58134,32.788250,35.518921,3519.000000
49977,32.427757,34.932697,4012.000000
53565,32.912037,35.276752,304.000000
53544,32.635460,35.092876,2216.000000
41842,32.797298,35.018665,1727.000000
47635,32.808071,35.059250,1209.000000
42870,32.788334,35.012905,1738.000000
56948,32.641712,35.341846,3604.000000
41941,32.805515,34.981789,1607.000000
52858,32.994835,35.690853,3107.000000
58144,32.786652,35.513233,3520.000000
41892,32.794018,35.013790,1706.000000
41313,32.825958,35.069935,805.000000
46012,32.517521,34.917122,3910.000000
54536,32.607071,35.332590,3623.000000
58324,32.744225,35.338158,1917.000000
42366,32.794445,34.998657,1613.000000
41446,32.850960,35.070652,506.000000
52348,32.800613,35.178593,405.000000
50174,33.013565,35.105217,112.000000
42411,32.818462,35.061512,1203.000000
47160,32.501713,34.894543,3913.000000
57297,32.886631,35.411591,3508.000000
41052,32.819550,34.961124,1513.000000
40370,32.472080,34.954510,3918.000000
55514,32.567310,35.259739,3625.000000
41680,32.479881,34.973919,3919.000000
40221,32.504955,34.925343,3911.000000
41035,32.808907,34.973957,1605.000000
51223,32.800552,35.525673,3514.000000
40320,32.739235,35.083111,1105.000000
41026,32.813492,34.959072,1512.000000
42149,32.855957,35.078854,504.000000
40415,32.546268,34.956409,3905.000000
53079,32.926529,35.160213,242.000000
43272,32.804348,35.009304,1310.000000
47519,32.828232,35.063072,804.000000
40691,32.437611,34.884357,4016.000000
41735,32.822460,34.973888,1602.000000
40101,32.517956,34.936054,3907.000000
41181,32.776772,35.006683,1715.000000
41083,32.812836,34.974213,1603.000000
55203,32.604637,35.290398,3618.000000
47515,32.835251,35.065704,802.000000
47130,32.485329,34.970791,3919.000000
42680,32.690536,34.945000,2410.000000
50836,32.925644,35.324783,319.000000
41920,32.692463,34.944942,2410.000000
59079,33.013405,35.292210,3415.000000
57966,32.801720,35.175953,409.000000
53500,32.637600,35.089661,2216.000000
47583,32.843277,35.084824,603.000000
40204,32.766735,34.982815,1623.000000
57809,33.070179,35.142303,101.000000
59903,32.980808,35.556469,3213.000000
51230,32.967014,35.504433,3311.000000
42237,32.796612,35.097626,909.000000
47005,32.722008,35.060436,2301.000000
59720,32.919636,35.297817,326.000000
40351,32.416039,34.952793,4004.000000
43201,32.568066,34.962143,2504.000000
57127,32.789932,35.516293,3520.000000
40555,32.458649,34.985748,3917.000000
53236,32.653927,35.101856,2214.000000
56464,32.917900,35.297760,325.000000
43616,32.838921,35.076817,607.000000
42089,32.819256,34.983952,1509.000000
40992,32.787380,34.988991,1615.000000
56173,32.638683,35.093483,2216.000000
41536,32.710823,35.109154,2206.000000
41665,32.800961,35.103523,910.000000
42388,32.779068,34.979717,1620.000000
40184,32.435829,34.922203,4015.000000
54056,32.720711,35.338036,2001.000000
41178,32.787090,34.999783,1618.000000
41122,32.826561,34.976349,1509.000000
42730,32.824265,35.068565,807.000000
55141,32.632156,35.330406,3612.000000
40171,32.508102,34.919979,3911.000000
41432,32.861130,35.096443,721.000000
42039,32.844093,35.064610,511.000000
56020,32.626640,35.322327,3612.000000
47964,32.812626,34.960751,1523.000000
43025,32.712234,35.130379,2204.000000
59168,32.996971,35.274586,3421.000000
50578,32.912193,35.278656,328.000000
43626,32.519806,35.014545,3903.000000
55143,32.631916,35.325619,3612.000000
59825,32.877689,35.273567,305.000000
58071,32.705391,35.510082,3527.000000
51105,32.728268,35.335442,2012.000000
56749,32.673931,35.250732,2109.000000
41302,32.833572,35.056973,803.000000
42134,32.692879,34.941063,2410.000000
42279,32.845898,35.082863,603.000000
55607,32.490513,35.502693,3708.000000
41727,32.847507,35.090736,602.000000
42203,32.811657,35.067116,1203.000000
43210,32.699093,35.110268,2206.000000
40534,32.841595,35.087959,605.000000
59320,33.000076,35.091267,116.000000
56052,32.704697,35.320690,2008.000000
40949,32.775719,35.034786,1804.000000
43160,32.507462,34.923943,3911.000000
57007,32.836845,35.510273,3502.000000
40894,32.766705,34.974007,2403.000000
43896,32.479252,34.948788,3919.000000
42442,32.772060,35.005341,1639.000000
51548,32.822678,35.133072,920.000000
41718,32.851009,35.097839,703.000000
57073,32.678490,35.580433,3531.000000
41257,32.798222,35.009052,1729.000000
42834,32.804249,35.010777,1311.000000
41568,32.813999,34.992283,1402.000000
41254,32.804523,34.998459,1414.000000
50094,32.609287,35.292458,3617.000000
43262,32.766418,34.965336,2412.000000
50332,32.764187,35.376778,1914.000000
53994,32.699017,35.319611,2004.000000
51522,32.939404,35.084812,219.000000
42142,32.841351,35.089256,705.000000
56871,32.617683,35.294750,3615.000000
41482,32.846615,35.092419,704.000000
55027,32.615601,35.327827,3609.000000
52606,32.916687,35.303963,303.000000
56751,32.674789,35.258148,2109.000000
42630,32.825588,34.960529,1510.000000
53049,32.908882,35.302536,323.000000
55338,32.519852,35.426727,3620.000000
52394,32.720779,35.409985,3529.000000
53056,32.921803,35.095848,215.000000
52697,32.905308,35.300610,323.000000
47450,32.816002,35.080456,709.000000
42398,32.692425,35.049175,2305.000000
56299,33.001453,35.273254,3416.000000
41393,32.838955,35.080368,603.000000
43334,32.460499,35.048721,3826.000000
47180,32.795998,34.988468,1612.000000
59142,33.018669,35.288345,3414.000000
52329,32.931206,35.075130,221.000000
58009,32.963642,35.489399,3315.000000
55442,32.501575,35.494102,3707.000000
55395,32.656643,35.235397,2112.000000
58894,32.689751,35.249210,2104.000000
47822,32.399742,35.032963,4021.000000
53247,32.917061,35.291489,326.000000
41478,32.845123,35.090332,602.000000
42958,32.823994,34.983677,1506.000000
59054,32.888592,35.408432,3508.000000
50112,32.834297,35.215897,403.000000
42766,32.817688,35.069969,809.000000
41939,32.806564,34.960686,1514.000000
42358,32.794231,34.993870,1613.000000
41008,32.795090,34.988186,1612.000000
46041,32.513691,34.949310,3907.000000
41272,32.795937,35.016056,1702.000000
41695,32.810028,34.990002,1412.000000
58863,32.614822,35.300533,3615.000000
55067,32.624554,35.325130,3609.000000
2706,32.452675,35.059605,3830.000000
59420,32.927849,35.081554,222.000000
52327,32.924931,35.080902,224.000000
41277,32.801403,35.011036,1728.000000
58055,32.703640,35.586666,3530.000000
42787,32.784718,35.003948,1710.000000
56013,32.622223,35.289261,3615.000000
53983,32.688927,35.315845,2011.000000
58458,32.958839,35.168339,230.000000
42536,32.858681,35.094780,702.000000
42129,32.779663,34.981354,1620.000000
42807,32.775761,35.008808,1715.000000
54748,32.717819,35.261723,1907.000000
40913,32.711700,35.125072,2205.000000
53891,32.682590,35.293667,1932.000000
42962,32.710945,34.970737,2419.000000
50868,33.018040,35.340530,3405.000000
40787,32.440250,34.927593,4011.000000
41514,32.817951,35.001911,1307.000000
40200,32.436169,34.922863,4015.000000
42415,32.820850,35.062595,808.000000
55104,32.664257,35.229210,2112.000000
17100,32.485325,34.954250,3919.000000
41663,32.803684,34.996998,1414.000000
41034,32.809391,34.975704,1605.000000
54165,32.762459,35.343433,1915.000000
52401,32.758106,35.411709,3523.000000
54210,32.922668,35.417152,3322.000000
53229,32.979988,35.545959,3213.000000
41711,32.450649,34.908848,4007.000000
42330,32.842697,35.093082,704.000000
55804,32.975327,35.234467,3426.000000
42759,32.806698,34.967201,1607.000000
58147,32.781696,35.519093,3520.000000
51588,32.648159,35.291481,2107.000000
47128,32.567245,34.948807,2503.000000
52517,32.614429,35.390656,3606.000000
53249,32.920906,35.289421,326.000000
41756,32.815403,34.963997,1523.000000
41614,32.844303,35.067551,510.000000
41747,32.802715,35.107674,908.000000
58577,33.120312,35.568644,3302.000000
42921,32.819439,35.072685,809.000000
55149,32.708057,35.330807,2003.000000
52808,32.840816,35.802052,3110.000000
41400,32.844696,35.089088,602.000000
42422,32.824017,35.068321,807.000000
50057,32.989445,35.093208,117.000000
53867,32.711212,35.288311,1924.000000
56038,32.953365,35.162153,208.000000
58117,32.795650,35.525497,3517.000000
41639,32.710728,35.126003,2205.000000
43108,32.813267,35.003502,1308.000000
42525,32.845295,35.061199,511.000000
42684,32.710491,34.948360,2410.000000
52441,33.197788,35.543594,3301.000000
41370,32.808491,35.121052,907.000000
47325,32.443802,34.890831,4016.000000
43623,32.777126,35.029366,1718.000000
57233,32.795685,35.523140,3517.000000
56760,32.478493,35.498699,3710.000000
40437,32.562565,34.958649,2505.000000
43052,32.804054,35.097576,909.000000
52691,32.955143,35.455467,3322.000000
47694,32.522507,34.918743,3910.000000
43441,32.475048,34.942886,3921.000000
54229,32.983921,35.545643,3213.000000
43139,32.829357,34.971161,1509.000000
40519,32.475033,34.973431,3919.000000
47338,32.427986,34.919041,4013.000000
46103,32.504665,35.057278,3820.000000
52707,32.827534,35.183676,419.000000
42546,32.794640,35.014118,1733.000000
40188,32.500793,34.921337,3912.000000
55503,32.678089,35.410316,3528.000000
41572,32.818829,34.988358,1304.000000
59588,32.641731,35.090065,2216.000000
51603,32.918861,35.260029,335.000000
54017,32.703812,35.326809,2004.000000
59566,32.598656,35.259304,3619.000000
56836,32.489414,35.489075,3708.000000
41532,32.789391,35.030357,1220.000000
41999,32.790283,35.022278,1732.000000
46943,32.711212,35.103642,2206.000000
42180,32.762890,35.045910,1807.000000
40079,32.433521,34.910049,4014.000000
41039,32.812325,34.971077,1604.000000
41461,32.695850,35.050465,2305.000000
41820,32.710590,34.969688,2419.000000
51188,32.966190,35.499943,3312.000000
50557,32.940468,35.274803,312.000000
42613,32.803036,34.973751,1607.000000
57458,32.803131,35.167553,422.000000
59325,33.003933,35.281551,3415.000000
40100,32.494553,34.921047,3912.000000
41720,32.823051,35.058048,1201.000000
47663,32.807499,35.139477,913.000000
46184,32.593094,34.947567,2422.000000
47457,32.813126,35.105011,903.000000
42102,32.396538,35.042198,4021.000000
40092,32.442791,34.911331,4011.000000
46091,32.496044,35.092297,3815.000000
41773,32.803444,34.979111,1607.000000
51374,32.854382,35.333591,3012.000000
47649,32.802700,35.111378,908.000000
56966,32.995094,35.273556,3421.000000
41848,32.810173,34.959057,1514.000000
41439,32.842766,35.067684,510.000000
47564,32.564751,34.956352,2505.000000
43317,32.455021,35.040321,3826.000000
50883,32.693821,35.289005,1930.000000
55507,32.590706,35.240253,3625.000000
51125,32.956154,35.498009,3316.000000
57128,32.787670,35.518166,3520.000000
41038,32.809963,34.972523,1604.000000
53053,32.930595,35.089409,216.000000
50209,33.023663,35.105801,104.000000
47465,32.848164,35.092491,602.000000
53329,32.430897,35.486320,3710.000000
48121,32.475204,34.993916,3916.000000
54478,33.261967,35.738560,3101.000000
41303,32.835323,35.058468,803.000000
40201,32.806625,34.969841,1607.000000
55318,32.665005,35.239761,2111.000000
42344,32.763657,35.050488,1807.000000
41697,32.820122,34.994236,1303.000000
46942,32.711987,35.104877,2206.000000
42446,32.782776,35.025082,1749.000000
42887,32.778328,35.002666,1617.000000
41458,32.753380,34.962704,2426.000000
46021,32.438004,34.926548,4015.000000
41690,32.792732,34.989948,1615.000000
59132,33.077087,35.276176,3401.000000
52689,32.880707,35.095940,245.000000
46106,32.500072,35.088928,3816.000000
42201,32.814350,35.061394,1208.000000
58601,32.606247,35.296253,3616.000000
58579,32.637009,35.325691,3612.000000
56597,33.010437,35.091496,115.000000
50062,33.015732,35.094833,115.000000
50072,33.001133,35.095001,116.000000
59045,32.779858,35.516506,3520.000000
51286,32.943233,35.082584,219.000000
41216,32.783596,35.024193,1714.000000
54051,32.745571,35.338024,1903.000000
52951,33.129116,35.553127,3302.000000
47372,32.808971,35.130169,901.000000
46009,32.471085,35.020962,4001.000000
51021,32.708965,35.333611,2003.000000
43528,32.852192,35.085754,604.000000
43213,32.848946,35.063431,509.000000
42657,32.793877,34.959934,1517.000000
42569,32.796589,34.980873,1609.000000
42752,32.582764,34.951256,2501.000000
59020,32.674656,35.553593,3532.000000
42973,32.564445,34.961842,2504.000000
53333,32.647579,35.093948,2214.000000
47514,32.846474,35.072369,514.000000
53290,33.205395,35.575420,3205.000000
56994,32.636463,35.072697,2213.000000
17048,32.792782,35.035282,1219.000000
43056,32.803181,35.075790,905.000000
43412,32.471310,35.022385,4001.000000
47245,32.776348,35.036385,1804.000000
41395,32.842308,35.078938,606.000000
40713,32.419579,35.045258,4017.000000
53503,32.909107,35.295475,327.000000
56537,32.783028,35.497456,3520.000000
57264,32.788483,35.520386,3519.000000
51114,32.728577,35.337238,2012.000000
47380,32.814014,35.125153,901.000000
58023,32.837109,35.508766,3502.000000
55600,32.499447,35.497063,3707.000000
41160,32.832092,34.980522,1501.000000
50108,32.860283,35.263226,306.000000
43396,32.416119,34.947384,4004.000000
58225,32.562420,35.564392,3701.000000
42651,32.808540,35.135872,913.000000
42963,32.709816,34.970242,2419.000000
40926,32.723923,35.133705,2203.000000
41121,32.825405,34.977966,1509.000000
55665,32.597366,35.162914,2218.000000
40260,32.527138,34.935524,3906.000000
57004,32.796112,35.540417,3516.000000
47520,32.823128,35.058876,1202.000000
42573,32.393218,35.039253,4021.000000
43066,32.818733,35.113365,902.000000
52631,32.654186,35.103264,2215.000000
41990,32.776737,34.993969,1635.000000
55817,32.798523,35.520119,3517.000000
50187,33.003323,35.104218,105.000000
57261,32.789062,35.518974,3519.000000
57173,32.795208,35.529236,3515.000000
42632,32.803261,35.103901,910.000000
59148,33.007245,35.312417,3411.000000
57467,33.005783,35.098164,106.000000
42772,32.767250,35.044655,1817.000000
42857,32.843033,35.069496,510.000000
55262,32.695004,35.305134,2011.000000
42685,32.692387,34.945000,2410.000000
47000,32.715931,35.073338,2307.000000
55200,32.498001,35.497513,3704.000000
56193,32.769176,35.151951,1102.000000
42619,32.771408,34.973640,2415.000000
41907,32.707256,35.128899,2205.000000
40360,32.477234,34.953304,3919.000000
47269,32.818089,34.970200,1601.000000
53160,32.902576,35.647209,3108.000000
50599,33.014763,35.280506,3416.000000
56260,32.849007,35.105022,716.000000
42298,32.772953,35.030144,1805.000000
53520,32.764533,35.147203,2217.000000
56870,32.617519,35.296246,3615.000000
46905,32.542854,35.158234,3802.000000
42922,32.837021,35.066132,513.000000
41952,32.787548,34.996559,1614.000000
47104,32.790382,35.024654,1719.000000
53183,32.990875,35.693176,3107.000000
47350,32.432377,34.927963,4012.000000
40553,32.721443,35.111568,2207.000000
40240,32.533382,34.928673,3908.000000
43664,32.753891,34.967937,2426.000000
50709,33.005848,35.295753,3411.000000
55122,32.623123,35.331871,3609.000000
53489,32.912739,35.273579,304.000000
47319,32.466091,34.978504,3917.000000
47666,32.865765,35.100151,701.000000
58892,32.684078,35.248432,2104.000000
40681,32.784256,34.970367,1519.000000
56297,33.000088,35.274010,3416.000000
42304,32.765697,35.038746,1805.000000
47412,32.428707,34.923935,4012.000000
41850,32.802586,34.967060,1515.000000
40172,32.508301,34.920139,3911.000000
58237,33.024307,35.274712,3412.000000
43192,32.755047,35.103703,1104.000000
57065,32.714046,35.572914,3524.000000
52794,32.790977,35.694675,3111.000000
53982,32.721981,35.315289,1921.000000
42213,32.800686,34.982876,1630.000000
47138,32.460289,35.050434,3825.000000
52076,32.857952,35.170647,417.000000
53439,32.640797,35.083874,2221.000000
40931,32.727135,35.139515,2203.000000
50747,32.965443,35.304367,3424.000000
55640,32.666771,35.240944,2111.000000
41787,32.439323,34.923740,4015.000000
51546,32.822433,35.150108,922.000000
51094,32.955994,35.495415,3316.000000
59496,33.020020,35.283211,3413.000000
58145,32.785847,35.515839,3520.000000
47914,32.840603,35.061852,512.000000
40064,32.806553,35.077110,905.000000
17060,32.515049,35.488602,3709.000000
54048,32.716621,35.337578,2001.000000
57022,32.953236,35.539772,3216.000000
47041,32.583263,34.941624,2503.000000
42097,32.812225,35.107635,921.000000
52430,32.811165,35.373711,1938.000000
49975,32.811329,34.960289,1523.000000
43453,32.791332,35.009777,1708.000000
50969,33.020596,35.446415,3307.000000
58041,32.586506,35.547073,3701.000000
40777,32.420979,34.954845,4004.000000
40899,32.768429,34.967686,2402.000000
50585,32.923397,35.279160,315.000000
47238,32.764095,35.050591,1807.000000
41218,32.784397,35.024246,1714.000000
41251,32.807289,34.995369,1411.000000
51370,32.966663,35.540745,3215.000000
41483,32.829105,35.080399,612.000000
41831,32.772430,35.035702,1804.000000
59444,32.924809,35.078457,204.000000
43257,32.760162,34.963905,2421.000000
47413,32.787121,35.003681,1710.000000
17120,33.004913,35.098728,106.000000
58329,32.688461,35.240971,2106.000000
46143,32.470936,35.010521,3916.000000
41764,32.755192,35.103416,1104.000000
50441,33.060642,35.220303,3403.000000
53163,32.905773,35.521893,3321.000000
56745,32.675049,35.236038,2110.000000
40024,32.445000,34.900352,4010.000000
50155,32.996716,35.102119,105.000000
41837,32.806583,34.963173,1514.000000
51482,33.067406,35.575680,3210.000000
42590,32.696648,35.107323,2206.000000
41547,32.764091,34.974621,2403.000000
55201,32.490307,35.501694,3708.000000
55454,32.685848,35.236874,2106.000000
54929,32.762333,35.114361,1103.000000
43172,32.805580,35.005680,1409.000000
40803,32.561359,34.962173,2504.000000
41413,32.825584,35.082928,709.000000
42018,32.442959,34.903839,4007.000000
41788,32.434265,34.920521,4014.000000
41288,32.814240,35.000439,1309.000000
41801,32.481102,34.998528,3915.000000
42642,32.788647,35.012913,1738.000000
56725,32.636585,35.323093,3612.000000
53971,32.697716,35.308876,2009.000000
59916,32.971558,35.504402,3310.000000
41896,32.771828,35.044369,1816.000000
53240,32.924335,35.081699,204.000000
46044,32.518639,34.921963,3910.000000
47973,32.806713,34.961281,1514.000000
41851,32.806274,34.960396,1515.000000
42277,32.773491,34.991215,1626.000000
52563,32.938107,35.093433,202.000000
48123,32.471848,34.993172,3916.000000
55651,32.683926,35.234001,2105.000000
53359,32.918968,35.305828,303.000000
51275,32.961182,35.507793,3317.000000
53164,32.910694,35.524319,3216.000000
54597,32.716127,35.223113,2102.000000
52937,32.782578,35.640724,3530.000000
55970,32.927441,35.087830,216.000000
41870,32.838375,35.083221,605.000000
41525,32.787769,35.028671,1223.000000
54155,32.797764,35.404461,3512.000000
43798,32.757828,34.966305,2404.000000
58722,32.609406,35.276447,3619.000000
53990,32.704929,35.318085,2002.000000
50086,33.013325,35.096554,115.000000
53997,32.696423,35.320538,2004.000000
47518,32.826836,35.062286,804.000000
54450,33.095966,35.796040,3106.000000
47877,32.576553,34.951794,2503.000000
59613,32.725533,35.222569,2102.000000
42380,32.776360,34.993904,1635.000000
40951,32.775124,35.034523,1804.000000
58048,32.665928,35.577251,3532.000000
55222,32.970524,35.511986,3310.000000
54254,33.235165,35.580074,3201.000000
47052,32.716785,35.128212,2204.000000
56507,32.992035,35.680367,3107.000000
57453,32.498207,35.505024,3704.000000
40659,32.460587,35.040470,3826.000000
42348,32.768974,35.039753,1806.000000
50587,33.015236,35.280045,3416.000000
54387,32.798409,35.689407,3111.000000
42484,32.760231,34.971619,2405.000000
59708,32.911118,35.279530,328.000000
50950,32.997341,35.437881,3309.000000
40730,32.413273,35.046989,4017.000000
59422,32.924892,35.092247,216.000000
40950,32.775459,35.034916,1804.000000
50835,32.928772,35.323402,316.000000
58236,33.021553,35.285320,3414.000000
43372,32.444611,34.920933,4011.000000
54961,32.719082,35.286015,1924.000000
41118,32.821377,34.981796,1509.000000
53077,32.848171,35.652756,3109.000000
55844,32.921238,35.302235,324.000000
42399,32.761497,35.089096,1106.000000
40025,32.444057,34.900955,4010.000000
41619,32.850780,35.071419,506.000000
58066,32.776031,35.545406,3516.000000
41369,32.815716,35.115669,902.000000
42287,32.759399,34.961720,2421.000000
58179,32.752129,35.561375,3524.000000
51079,32.958694,35.494183,3313.000000
47149,32.518085,35.002022,3903.000000
47880,32.420498,35.043556,4017.000000
59933,33.020226,35.148170,109.000000
43586,32.486233,34.951183,3921.000000
40902,32.759716,34.972679,2406.000000
43258,32.761532,34.964172,2412.000000
52419,32.700417,35.296783,1928.000000
57871,32.982391,35.542797,3213.000000
46186,32.429047,34.883068,4016.000000
47988,32.440033,34.880108,4016.000000
59472,33.026203,35.271336,3412.000000
40491,32.459087,35.039948,3826.000000
41311,32.821114,35.070374,806.000000
42728,32.825077,35.062988,804.000000
50790,32.923115,35.315987,319.000000
43162,32.506088,34.919823,3911.000000
42011,32.848034,35.068649,508.000000
41644,32.795933,35.007687,1707.000000
42224,32.777451,35.012951,1717.000000
42811,32.804134,34.977871,1607.000000
58933,32.605526,35.281723,3618.000000
40509,32.804043,35.094067,904.000000
41252,32.804714,35.000336,1415.000000
51278,32.985558,35.508373,3310.000000
57267,32.779911,35.510658,3520.000000
42141,32.560913,34.961166,2504.000000
57059,32.780643,35.544201,3516.000000
42144,32.844379,35.080799,603.000000
53573,32.798569,35.644741,3530.000000
17074,32.793663,34.957657,1517.000000
50009,32.989876,35.089268,118.000000
40060,32.455814,34.905365,4007.000000
56405,33.038132,35.102173,103.000000
53270,32.852051,35.665672,3109.000000
20001,32.980721,35.556225,3213.000000
41987,32.793102,34.991207,1615.000000
52952,32.980488,35.806515,3106.000000
41945,32.805866,35.040161,1212.000000
47352,32.769619,35.043758,1817.000000
40067,32.529018,34.907421,3913.000000
47647,32.799988,35.108875,910.000000
50622,33.016628,35.283104,3416.000000
42776,32.797173,34.976753,1610.000000
55469,32.657150,35.417400,3603.000000
55072,32.679184,35.246086,2109.000000
42356,32.800854,35.106255,908.000000
54264,32.686199,35.234955,2106.000000
40933,32.759399,35.047817,1807.000000
55843,32.919033,35.301044,324.000000
58926,32.616344,35.286610,3615.000000
58051,32.684441,35.582283,3531.000000
50908,32.687061,35.284313,1931.000000
47974,32.816288,35.053474,1207.000000
55531,32.573589,35.191570,2218.000000
53051,32.905735,35.298584,327.000000
50379,32.690212,35.277397,1933.000000
42240,32.813026,34.968166,1604.000000
51288,32.983074,35.509113,3310.000000
57890,32.600224,35.289455,3619.000000
55689,32.803341,35.173988,405.000000
55197,32.498482,35.497662,3704.000000
51037,32.959312,35.490295,3315.000000
53987,32.692387,35.317558,2011.000000
40402,32.566605,34.956421,2504.000000
55647,32.682747,35.231422,2105.000000
52947,32.863537,35.782223,3109.000000
42844,32.808662,35.136803,913.000000
41162,32.819149,34.990047,1304.000000
55471,32.496964,35.498947,3704.000000
41352,32.812412,35.105610,906.000000
46135,32.499912,35.068626,3823.000000
43102,32.778942,34.982231,1620.000000
59927,32.960934,35.487640,3315.000000
41849,32.808903,34.959450,1514.000000
41610,32.856033,35.098534,702.000000
58530,33.215412,35.570251,3206.000000
56518,33.013569,35.109848,112.000000
59789,32.902519,35.250996,309.000000
52943,32.857613,35.793049,3110.000000
54154,32.860664,35.308887,3001.000000
57215,32.786961,35.525787,3519.000000
42634,32.801704,35.140568,913.000000
42234,32.799908,35.089863,904.000000
41382,32.477833,34.957153,3919.000000
42284,32.773392,35.012897,1750.000000
41124,32.808464,34.989586,1413.000000
54374,33.224613,35.605659,3203.000000
58119,32.796696,35.530457,3515.000000
47557,32.573021,34.950226,2503.000000
51130,32.966209,35.496998,3312.000000
40613,32.506279,35.004360,3902.000000
51524,32.962711,35.094074,108.000000
51446,33.170479,35.569427,3209.000000
43842,32.484486,34.914223,3912.000000
47865,32.521637,34.948437,3904.000000
47307,32.449123,34.902367,4007.000000
51255,32.971451,35.507301,3311.000000
41023,32.811653,34.956478,1514.000000
53182,32.993057,35.690865,3107.000000
47658,32.835510,35.068623,802.000000
51269,32.858685,35.312256,3009.000000
40508,32.804684,35.095692,904.000000
43408,32.387123,35.031235,4022.000000
53989,32.697899,35.317924,2007.000000
59404,32.958385,35.166225,230.000000
40447,32.475960,34.959129,3919.000000
41419,32.839024,35.090591,705.000000
43246,32.498596,34.924976,3912.000000
42474,32.759109,34.974636,2406.000000
51165,32.969627,35.498543,3311.000000
50629,32.850101,35.179798,416.000000
59419,32.927784,35.081699,222.000000
50880,32.694031,35.287613,1930.000000
55213,32.548069,35.415024,3621.000000
59653,32.757305,35.144524,2217.000000
41314,32.825417,35.070953,805.000000
41320,32.833336,35.060089,803.000000
59413,32.929329,35.137253,236.000000
40504,32.474056,34.970482,3919.000000
40397,32.472084,34.955505,3919.000000
57381,32.790073,35.526745,3518.000000
40003,32.493530,34.892506,3922.000000
52688,32.927353,35.079716,224.000000
52183,32.710545,35.305748,1908.000000
40781,32.442486,34.924732,4011.000000
41646,32.791698,35.010105,1736.000000
59879,33.193844,35.748951,3105.000000
46203,32.758369,35.021160,1810.000000
56374,32.664871,35.239273,2111.000000
56715,32.674088,35.236061,2110.000000
46904,32.551201,35.164001,3806.000000
42970,32.564667,34.957996,2505.000000
51303,32.966656,35.511566,3310.000000
57188,32.795174,35.535194,3515.000000
57230,32.791630,35.525101,3518.000000
42175,32.432335,34.943317,4005.000000
42990,32.802834,35.053215,1210.000000
55535,32.495998,35.467064,3709.000000
59975,32.993927,35.255627,3421.000000
42622,32.797749,35.014641,1702.000000
41656,32.801655,34.979389,1607.000000
42394,32.688011,35.057701,2305.000000
57060,32.774765,35.545830,3516.000000
42505,32.482395,34.948128,3921.000000
58109,32.781090,35.521633,3520.000000
43379,32.441250,34.914490,4011.000000
55038,32.708164,35.327076,2003.000000
52791,32.826424,35.652176,3111.000000
57274,32.782200,35.504738,3520.000000
47227,32.778534,34.983284,1620.000000
50038,33.005943,35.092545,106.000000
43914,32.857388,35.089809,601.000000
41087,32.820518,34.969208,1602.000000
41633,32.855717,35.094204,601.000000
53431,32.643459,35.090755,2221.000000
52269,32.677917,35.243183,2109.000000
47883,32.795052,35.021076,1727.000000
54668,32.858231,35.465145,3503.000000
43780,32.413273,35.029213,4019.000000
54855,32.486614,35.494553,3708.000000
47378,32.766659,35.039639,1806.000000
58170,32.787670,35.536240,3516.000000
43214,32.851696,35.065079,509.000000
55365,32.512249,35.495796,3705.000000
58945,32.602768,35.294327,3616.000000
43653,32.757545,34.964378,2421.000000
