17020,6.079,6.674,2.331,2.103,6.674,11.7,21.03,6.079,20.25,0,5.988,50.74,44.93,23.72,20.07,8.959,286.6,322.6,586.9,16.82,36.29,6.811,676.6,2.285,4.845,4.388,3.474,1.92,27.79,11.79,0.4571,23.81,3.245,0.32,3.52,1.554,2.057,6.902,6.034,3.108,0,1.006,64.27,9.782,3.565,6.171,1.6,3.245,23.13,107.6,0.5485,0.1371,0.2743,12.75,2.605,16.36,2.925,73.27,16.14,4.068,28.84,60.98,1.417,3.977,5.257,12.62,3.702
17022,1.398,1.726,0.4933,18.54,4.398,2.014,1.398,27.01,52.53,13.2,0,15.33,7.276,2.795,2.754,0.781,11.8,59.36,69.02,1.274,1.028,0.37,74.49,0.04111,0.4522,0.4933,0.2466,0,0.9044,1.069,0.1644,4.111,0.04111,0,0.6166,1.726,0,0.08221,0.3289,1.151,0,0.04111,8.55,0.1644,0.3289,2.055,0,0.2877,3.33,12.13,0,0,0.1233,1.809,0.1233,2.179,1.973,6.166,0.04111,0.08221,18.09,10.36,0.37,0.2466,0.2877,0.4522,12.41
17024,10.61,13.81,1.919,34.54,15.31,7.487,8.428,57.87,145.1,96.74,2.935,0,5.38,7.487,42.63,12.98,158.8,467.6,847.9,15.35,22.88,5.456,762,3.687,19.94,8.165,4.477,3.612,18.32,6.622,3.085,27.09,3.01,0.2258,3.8,4.44,1.392,3.574,5.079,4.44,0,2.333,85.52,7.262,6.472,9.068,0.301,2.86,21.86,133.6,2.333,1.054,0.6773,3.424,0.7149,1.016,0.07525,102.8,4.44,0.1129,8.127,75.89,1.43,2.822,7.977,6.321,19.15
17026,1.738,1.49,0.1419,5.32,5.036,0.9222,0.6739,8.654,25.11,23.87,0.1773,5.498,0,4.469,58.95,16.49,174.5,193.5,370.2,6.491,10.29,1.277,325.9,0.9576,0.9576,2.164,0.9222,2.199,14.65,0.7448,1.809,21.46,1.88,0.4966,1.029,1.206,0.3192,1.206,0.9576,0.4256,0,0.1064,9.789,6.774,3.192,3.086,1.064,2.376,13.44,62.92,0.1419,0,0.07094,0.1419,0.07094,0.03547,0,131.5,0.9931,0.4611,2.944,15.53,0.2128,1.632,6.1,7.838,3.299
17028,2.574,3.51,0.5683,15.95,4.58,2.039,2.942,28.55,53.66,45.3,1.504,15.51,19.12,0,67.83,13.14,207.9,316.2,795.5,13.37,18.62,2.541,666.9,2.206,4.179,5.249,1.137,2.908,22.2,3.176,4.379,21.3,2.808,0.234,3.544,2.808,1.203,3.477,6.251,1.237,0,0.9695,37.04,5.282,4.446,4.346,0.6686,3.443,13.1,115.9,0.4012,0.1003,0.5349,2.775,0.03343,0.1672,0.06686,241.2,0.468,0.7355,3.744,33.1,1.036,2.741,9.394,9.16,7.722
17030,2.711,3.753,0.3475,7.263,2.224,3.788,3.162,21.23,29.89,30.89,1.911,18.56,47.3,13.21,0,14.18,125.8,254.2,930.1,16.65,23.39,2.085,799.4,1.425,3.232,10.32,2.989,12.72,27.8,13,3.614,46.01,5.456,1.216,5.421,3.823,9.278,2.467,2.537,5.525,0,0.3475,44.06,2.294,4.935,11.4,1.043,3.267,19.56,116.9,1.077,0.4865,0.7645,1.355,0,0.2433,0.03475,12.75,2.259,0,2.398,48.1,2.328,3.336,6.568,3.51,6.29
17032,0.8916,2.261,0.1274,1.751,0.7961,0.6369,0.5732,4.936,12.58,9.521,0.8598,8.757,5.828,2.484,3.089,0,65.09,226.3,675.1,6.146,5.414,0.2548,744.9,2.293,4.108,3.407,0.7006,8.12,15.48,8.471,2.452,40.76,2.197,0.1911,1.911,2.707,2.325,1.56,3.789,2.579,0,0.3184,19.74,0.5732,2.611,6.114,0.414,1.624,14.33,64.07,1.306,0.4458,0.7643,0.2229,0,0,0.03184,1.72,0.2229,0,0.4777,29.9,0.8598,1.146,0.6369,0.1274,2.006
17034,2.489,3.843,0.1098,11.45,1.098,3.513,5.599,17.93,43.62,51.86,0.9881,9.478,10.17,6.77,18.33,7.649,0,98.15,466.7,3.916,10.03,2.708,722.7,1.025,2.123,5.27,1.317,9.478,15.33,14.46,3.294,47.83,2.928,0.4757,5.892,5.27,6.331,7.941,18.99,13.91,0,1.464,50.17,2.598,4.501,8.966,0.4026,2.159,15.19,53.98,1.94,0.4026,1.025,0.2928,0.0366,0.1464,0,28.98,0.4757,0.07319,2.159,139.7,4.099,4.428,1.354,1.208,7.502
17036,4.898,4.72,0.4007,5.387,2.538,2.582,4.274,15.81,38.87,45.19,2.449,14.16,10.46,7.614,11,8.148,24,0,32.19,2.093,12.24,3.161,77.47,4.541,12.07,8.237,2.538,15.67,11.71,7.792,2.582,43.59,1.959,0.2226,5.699,9.395,2.315,2.805,16.65,10.33,0,0.5788,39.8,2.226,6.144,15.41,0.1336,3.072,13.62,24.27,2.093,0.7569,1.915,0.5343,0.04452,0.8014,0.1781,19.06,0.935,0.08905,3.117,112.1,1.87,2.939,0.5343,1.113,10.82
17038,32.36,21.51,1.12,24.96,7.978,9.681,17.66,39.49,92.87,130.1,5.737,45.58,53.51,18.47,51.9,28.82,170,118.3,0,12.1,5.199,5.378,14.97,2.241,19.85,9.143,3.227,25.23,50.15,37.96,10.13,181.2,16.09,6.499,20.17,27.79,15.87,34.42,110.3,59.21,0,7.306,146.1,10.53,13.63,53.29,0.5826,8.65,61.09,16.54,6.185,2.196,4.616,1.255,0.04482,1.12,0.3586,113.3,3.003,0.3137,8.874,461.4,6.364,16.22,4.616,7.306,28.86
17040,0.1603,0.3608,0,0.1603,0.1603,0.08017,0,0.08017,0.04009,0.04009,0,0.2405,0.04009,0.08017,0.7216,0.1603,3.127,4.049,6.735,0,0.3608,2.044,11.38,0.7216,1.443,0.9621,0.6414,1.122,1.363,0.2405,0,0.6815,0,0,1.122,1.523,0.2806,0.2405,0,0.1603,0,0,0.6414,3.808,2.245,3.608,0,0.8017,7.095,1.563,0.3207,0.1203,0.04009,0,0,0,0,0.8418,0,0,0,0.9621,0,0,0.2405,2.445,0
17042,0.8241,0.3746,0.03746,1.161,0.1873,0.2622,0.4121,1.985,7.717,6.256,0.2622,2.547,4.271,1.011,3.446,0.6743,11.84,134.8,28.77,30.27,0,0.2997,66.61,0.8991,3.259,6.331,1.648,0.1124,5.207,1.611,0.03746,4.982,0.3746,0.1124,6.031,6.968,0.1124,1.011,3.034,5.956,0,0.2997,2.922,4.832,3.896,20.19,0,2.885,29.89,7.005,0.5245,0.1498,0.7492,0.1498,0,0.07492,0,7.979,0.07492,0,0.5245,6.181,0.4121,0.974,2.023,5.507,1.124
17044,0.1088,0.1451,0.03628,0.1814,0.2177,0.1088,0.1451,1.524,2.467,2.866,0.2903,0.8708,0.8345,0.5442,0.2903,0.3628,6.748,64.94,75.61,30.55,7.147,0,133.2,0.5805,2.866,2.358,1.016,0.3265,0.5442,0.254,0,2.358,0.1088,0,3.556,1.959,0.1088,0.3628,1.234,1.052,0,0.254,0.5805,3.483,1.415,6.132,0.1088,0.6893,14.88,13.79,0.4354,0.07256,0.2177,0.03628,0,0,0.03628,0.8345,0.03628,0,0.2177,2.612,0.1451,0.254,2.939,0.8345,0.3991
17046,20.44,27.28,0.6654,9.744,2.757,3.898,7.51,20.77,40.4,66.88,3.042,29.99,25.43,13.74,32.08,23.1,101.5,72.68,17.54,9.174,5.609,7.557,0,1.949,9.791,8.841,6.322,23.2,45.53,26.47,7.13,126.1,8.603,1.236,20.01,14.97,12.03,18.96,95.97,34.37,0,3.85,123.6,12.88,9.031,44.44,0.808,10.22,52.43,10.17,8.698,1.901,5.323,0.9031,0,0.713,1.141,68.25,1.283,0.1901,4.896,403.9,8.365,14.97,3.993,6.702,13.02
17048,0.1934,0.1612,0,0.2901,0.3223,0.03223,0,0.06447,0.2579,1.225,0.06447,0.1934,0.9025,0.9025,0.8058,0.1934,4.19,26.3,68.62,17.21,6.866,1.579,55.05,0,0.5802,0.1612,0.2256,0.03223,0.8381,0.2256,0,0.1934,0,0.03223,2.127,1.515,0,0.06447,0.8058,1.193,0,0.03223,1.547,1.837,2.289,5.286,0.03223,0.8058,5.093,1.16,0.1289,0.0967,0.2901,0.03223,0,0,0,2.611,0,0,0.0967,1.934,0.0967,0.6124,0.3223,0.8058,0.1289
17050,1.142,2.518,0.1343,0.7051,0.1343,0,0.235,0.9737,2.854,0.7387,0,0.8394,0.9401,1.074,0.9401,2.182,9.099,29.98,55.67,9.368,4.432,3.828,53.55,2.283,0,3.626,0.9065,1.276,4.197,1.645,0.4365,5.372,0.2686,0.06715,9.468,4.868,0.9401,1.276,1.78,2.015,0,0.2686,5.943,2.552,3.559,29.85,0.06715,0.6379,7.655,32.6,1.88,0.1343,0.3022,0,0,0.06715,0,2.015,0.1007,0,0.3022,14.03,0.4365,1.142,0.5708,0.8394,0.5372
17052,1.377,2.385,0.06718,1.075,0.1679,0.3023,0.3359,1.679,4.467,3.225,0.2015,2.687,1.747,1.075,5.072,1.679,25.63,99.46,263.6,45.24,23.68,9.64,313.7,4.938,6.382,0,0.9405,7.39,5.912,2.083,1.041,12.39,0.7726,0.3359,30.03,17.67,1.075,2.62,2.351,5.206,0,0.03359,20.86,11.45,9.64,101.9,0,3.493,32.11,24.05,2.586,0.7726,1.041,0.06718,0,0.03359,0,12.26,0.1008,0,0.4703,9.472,0.571,0.8733,2.654,2.822,0.9069
17054,0.2506,0.716,0,0.179,0.0716,0.0358,0.1432,0.9308,1.539,1.826,0.1074,0.9308,0.5728,1.289,2.255,0.9308,12.85,52.19,129.4,22.45,6.265,3.222,201.2,1.468,2.041,1.11,0,1.11,3.186,0.895,0.1432,1.11,0.0358,0.0358,13.32,7.912,0.2506,0.5728,2.399,2.112,0,0.1074,9.415,2.935,3.687,34.47,0,1.432,3.795,17,0.5728,0.5012,1.11,0.0716,0,0,0,4.582,0,0,0,7.16,0.2864,2.184,1.253,2.148,0.3222
17056,0.3,0.03334,0,0.2,0.03334,0.1334,0.06668,0.5001,1.334,2.167,0.03334,0.7668,0.5001,0.7001,3.467,0.7334,23.57,50.04,96.08,2.534,0.3,0.06668,143.9,0,3.167,0.5334,0,0,17.77,0.4667,1.334,3.1,0.5667,0.06668,0.9001,3.3,8.334,0.5334,0.9668,2,0,0.03334,1.1,0.2,0.4001,0.6001,0,0.03334,0.7334,23.8,0.06668,0.1667,0.5001,0,0,0.03334,0.06668,4.801,0.1,0,0.1334,4.501,0.06668,0.2,0.5667,0.3334,0.4334
17058,0.8328,0.6155,0,0.9776,0.03621,0.6517,0.2534,1.376,5.322,7.205,0.03621,1.702,5.54,4.055,7.64,3.367,44.5,135.9,342.8,3.657,2.86,0.3621,401.5,0.5069,3.693,4.779,0.4707,29.36,0,1.014,3.403,84.43,9.269,7.241,16.37,18.86,17.16,16.37,41.53,42.43,0,2.643,8.762,3.766,0.9414,3.476,19.77,1.05,4.055,174.6,4.019,2.39,2.353,0.07241,0,0.03621,0,13.47,0.07241,0,0.869,9.921,7.748,8.907,2.534,2.245,0.6517
17060,0.06888,1.412,0,1.55,0.06888,0.4133,0.1722,0.5855,2.135,1.929,0.06888,0.4133,0.2755,0.62,1.378,0.5511,13.95,44.46,149.6,3.616,3.272,0.4133,210,0.3444,2.824,1.343,0.1722,0.62,1.343,0,0.1378,4.65,0,0,0.31,0.1378,4.202,7.44,10.4,21.42,0,1.757,5.029,0.5511,0.2755,1.998,0.1033,0.3789,0.5511,58.1,0,0.1033,0,0,0,0,0,0.3789,0,0,0.2067,1.274,3.479,3.375,0.1722,0.4822,0.3789
17062,1.124,0.1729,0,0.08644,0,0,0.1152,0.3169,0.4898,0.2593,0,0.3746,1.988,1.297,2.276,0.1729,14.58,45.67,104.7,3.746,0.8355,0.3169,132.6,0.2017,2.449,1.325,1.671,0.5762,7.606,1.441,0,21.18,2.708,1.037,2.247,0.7779,0.2593,4.005,0.8355,0.4898,0,0,3.313,0.8644,0.05762,3.486,0.8932,0.3169,3.198,89.95,0.1152,0.05762,0.02881,0,0,0,0,4.408,0.05762,0,0.05762,2.276,0.05762,0.6915,0.1729,1.613,0.02881
17064,1.661,0.6227,0,2.449,0.2906,0.2906,0.2491,2.574,7.763,10.46,0.2906,9.299,6.767,5.272,13.62,8.843,110.1,336.9,516.3,4.857,8.76,1.287,861.3,0.08303,2.449,0.9133,0.2906,11.42,63.06,0.4151,3.778,0,21.55,2.159,31.47,18.64,2.325,2.366,10.34,12.66,0,0.4982,12.16,2.865,2.74,0.2491,0.2491,2.449,1.038,155.3,3.612,1.785,4.567,0,0,0,0,36.03,0,0,0.4567,6.269,0.7888,0.2076,2.532,5.687,1.328
17066,0.1886,0.3772,0.3017,0.1131,0.1131,0,0,0.9806,1.697,2.15,0.4526,2.98,3.168,1.018,6.864,1.848,46.58,135.2,297.3,2.112,2.602,0.1131,445.5,0.07543,0.2263,0.6035,0.07543,1.32,13.24,1.471,3.659,28.7,0,1.546,2.866,2.678,1.886,0.6412,1.396,2.225,0,0.1886,4.262,0.792,1.207,0.1886,0,0.2263,0.03772,84.22,0.03772,0.1131,0.1509,0,0,0,0,24.06,0,0,0.1509,2.452,0.4149,0.4526,0.9429,0.9429,0.264
17068,0.07947,0.6755,0,0.1192,0.03973,0.2384,0.03973,0.596,0.3973,0.8344,0.3179,1.311,0.7549,0.4371,5.086,1.669,33.22,31.99,64.96,0.1589,0.3179,0.1192,117.9,0,0.07947,0.03973,0,3.338,44.3,0.3179,0.8344,40.61,5.602,0,3.934,8.582,0.3973,0.1192,3.02,4.569,0,0,2.344,0.03973,0,0.2781,0.2384,0.03973,0.03973,19.63,3.497,0.3576,2.622,0,0,0,0,4.569,0,0,0,1.828,0,0.07947,0.03973,0.07947,0.1589
17070,1.148,1.328,0,0.6459,0.1077,0.2512,0.2512,1.005,3.373,3.804,0.4665,4.055,2.691,2.62,9.832,2.548,54.04,196.6,455.1,44.96,28.24,6.495,693.3,16.15,38.79,49.27,18.3,2.261,89.93,2.799,3.876,343.9,21.28,10.05,0,54.11,1.615,0.7536,18.44,43.31,0,0.03588,31.54,3.409,3.696,91.22,1.902,1.758,153.5,147.4,10.77,6.208,18.12,0.03588,0,0,0,18.52,0,0,0.2512,6.064,0.03588,0.1794,1.256,4.88,0.4665
17072,0.5109,1.46,0,0.03649,0.07299,0,0.03649,0.4744,1.861,1.861,0.1095,2.701,2.336,2.591,8.248,3.759,44.6,120,283.8,27.3,30.4,7.883,540.5,17.19,30.8,42.92,23.14,4.781,91.16,2.628,7.7,315.5,22.66,17.74,239.3,0,1.642,0.292,34.09,45.58,0,0.1825,16.53,5.657,5.365,161.7,1.277,1.642,169.9,157.9,8.54,5.146,24.23,0,0,0,0,10.44,0,0,0,6.058,0.07299,0.1095,1.35,2.774,0.292
17074,0.07411,0,0,0.03706,0,0,0,0.63,1.371,2.928,0,0.8894,0.1482,0.5188,4.558,2.89,36.95,64.48,191.4,0.5188,2.298,0.2223,291.2,0.1853,0.7782,0.8894,1.371,15.45,32.09,23.49,1.297,22.9,2.335,0.07411,0.3706,0.5929,0,0.1112,0.4447,1.964,0,0.1112,3.706,0.2594,0.7411,0.7041,1.371,0.03706,1.927,64.26,0.8153,0.07411,0.1112,0,0,0,0,1.149,0,0,0,0.1112,0.1112,1.371,0.2965,0.2594,0.03706
17076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0,0,0,0,0
17078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04762,0,0,0,0,0
17080,0.7433,0.6017,0,0.4247,0.3893,0.1416,0.1062,1.38,2.69,3.61,0.0354,1.911,1.239,1.805,3.61,1.876,28.56,85.09,200.8,0.8495,3.893,0.7079,358.8,0.4955,2.159,1.31,1.274,6.23,62.4,30.19,0.1062,11.29,0.3893,0.3186,0.0354,0.1062,0.1416,0,83.64,104,0.1416,2.619,11.5,0.5309,2.195,0.177,2.088,0.3893,4.424,109.2,0.1062,0.3893,0.9911,0,0,0,0,1.841,0,0,0.2478,2.124,4.991,6.619,0.5309,1.982,0.9203
17082,2.29,0.6784,0,0,0,0,0.0424,1.526,1.908,7.844,0,2.841,1.442,2.586,2.883,0.848,34.05,126.8,248,2.841,11.24,2.035,423.8,0.9328,2.544,2.502,0.7208,2.756,64.36,14.71,0.9752,59.74,1.102,0.3392,15.18,7.59,0.424,62.54,0,3.986,0.8056,3.222,14.03,2.247,2.12,4.325,1.399,1.06,10.35,153.2,21.24,12.08,9.455,0,0,0,0,2.883,0,0.0424,0,6.954,10.3,3.392,0.5088,2.417,0.0424
17084,0.371,0.9539,0,0.053,0,0,0,1.749,2.332,5.141,0,1.908,0.371,2.968,2.915,1.166,17.97,69.79,201.1,1.007,3.816,1.219,281.9,0.212,2.226,1.643,0.9539,3.18,59.94,24.64,0.159,39,0.9539,0.9009,11.18,6.73,0.424,81.4,5.3,0,0.159,3.127,17.22,1.007,1.219,4.929,1.007,0.8479,8.797,114,17.17,10.97,5.512,0,0,0,0,1.643,0,0,0,4.823,15,5.724,0.7949,1.908,0
17086,0,0.1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1856,0,0,0,0,0.1856,0.1856,0,0,0,0,0.1856,0,0,0,0,0,0,0,0,0.9281,16.71,0.5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17088,0.1782,0.1188,0,0,0,0,0,0,0,0,0,0,0,0,0.1782,0.4753,14.73,29.29,61.31,0.5347,1.366,0.1782,88.64,0.2376,0.5347,0.2971,0.05941,0.1782,18.48,23.82,0,5.822,0.2971,0,0,0,0.1782,11.59,41.94,25.43,0,0,2.198,0.5347,0.2971,1.248,0.1782,0.1782,2.317,44.32,0,0.4753,0,0,0,0,0,0.5347,0,0,0,2.733,2.911,4.515,0.2376,0.3565,0
17090,5.229,26.3,1.488,5.47,1.971,2.051,5.148,3.781,7.28,20.43,2.132,19.67,1.569,7.803,11.38,5.751,19.55,23.69,54.22,0.6033,0.7642,0.08044,69.9,0.8044,1.367,6.878,1.006,0.6837,3.177,2.252,0.5631,3.218,1.207,0.2011,7.722,6.516,1.327,3.901,3.982,3.218,0,0.724,0,3.298,0.8446,3.74,0.4022,1.448,2.051,70.63,0.6435,0.4826,0.3218,0.6033,0,0.7642,0.2011,4.746,1.569,0.3218,7.481,147.9,0.6033,0.9653,1.086,0.2011,2.494
17092,0.551,0.5904,0,0.7085,0.07872,0.07872,0.433,1.378,3.503,4.408,0.03936,2.362,0.7478,1.574,1.378,0.3542,35.42,81.55,213.2,76.24,110.2,2.48,335.3,4.881,7.36,6.612,0.8265,4.566,2.283,1.929,0.5117,6.101,0.3936,0,2.519,1.614,0.2755,0.3936,1.692,1.535,0,0.03936,7.242,0,14.44,9.918,0.2362,0.9053,17.08,25.7,0.551,0.1181,0.4723,0,0,0,0,2.047,0.07872,0,0.03936,17.2,0.6297,3.424,4.644,1.653,1.338
17094,0.264,0.7921,0,0.8298,0.3395,0.7921,0.4149,1.735,4.3,4.413,0.6035,2.225,1.282,0.7544,3.357,0.7167,19.76,106.4,299.1,75.97,64.08,1.169,364.1,6.148,9.845,10.41,3.885,1.735,2.791,3.055,0.03772,4.866,0.4526,0,3.659,4.489,0.9053,0.8675,1.735,3.734,0,0.2263,2.716,8.449,0,13.92,0.03772,4.489,20.67,35.12,0.7167,0.264,0.7544,0.03772,0,0,0,4.225,0.1886,0,0.3018,11.09,0.6789,2.753,23.05,9.694,1.169
17096,0.5195,0.2078,0,0.2078,0.2078,0.03463,0.1385,0.7619,2.32,2.286,0,2.009,1.247,0.3463,1.074,0.4502,10.84,105.4,248.9,29.54,15.97,5.818,415.5,4.883,25.77,25,11.95,0.5195,0.2771,0.1039,0.03463,0,0,0.06926,12.78,11.29,0.2771,0.1039,0.9004,1.351,0,0.03463,3.429,1.697,2.216,0,0,0.9004,44.57,88.83,3.359,0.7273,3.255,0,0,0,0,1.628,0.06926,0,0.1385,3.048,0.03463,0,0.7965,2.39,0.3463
17098,0.04785,0.04785,0,0,0,0,0,0.1914,0.4785,0.3828,0,0.04785,0.1435,0.2392,0.622,0.3828,8.9,14.5,15.5,0.3349,0,0.04785,37.23,0,0,0.04785,0,0.1435,23.06,0.0957,0.5742,0.04785,0.0957,0,0.0957,0.1435,3.589,2.488,7.225,4.45,0,0.1914,0.5742,0,0.04785,0,0,0,0,1.77,0.04785,0,0.1435,0,0,0,0,3.971,0,0,0,0,0.7656,0.04785,0.2871,0.04785,0
17100,0.471,0.7279,0,1.841,0.2141,0.2569,1.37,2.398,6.037,7.75,0.1713,2.184,1.285,1.028,2.912,0.5138,51.94,67.78,202.4,49.88,101.3,0.942,321,2.74,4.41,4.025,0.471,1.627,1.927,1.413,0.471,11.56,0.2997,0,2.012,1.713,0.2997,0.942,2.355,1.456,0,0.1713,8.735,1.028,8.82,5.523,0,0,14.47,24.88,0.3425,0,0.4282,0,0,0,0,3.682,0,0,0.2141,17.77,0.8135,2.612,2.355,1.199,2.312
17102,0.9118,0.3858,0.03507,1.157,0.07014,0.1403,0.2455,1.753,3.051,3.577,0.2455,2.069,0.9469,0.7715,4.559,0.7014,29.46,120.5,245,40.54,18.9,5.155,377.2,1.122,3.717,3.928,0.5962,0.5611,1.368,0.2104,0.6313,0.1052,0.03507,0,21.81,17.64,0.7365,0.3858,2.876,4.664,0.03507,0.1753,6.172,5.611,3.963,39.28,0,3.402,0,21.95,2.139,1.438,2.595,0,0,0,0,9.118,0,0,0.3507,6.032,0.6663,0.3858,0.6663,3.752,0.8767
