ID,TAZ_1270,TAZ_250,TAZ_33,TAZ_15,CITY,NEIGHBOURH,DISTRIC,SUBDISTRIC,AREA,ID2,SUPERZONE,TAZ_NUMBER,SZ_ARZI_21,SZARZI_OLD,TABAAT,ARZI_1270,ARZI_250,SZ_NEW,longtitude,latitude
623,100398,2000156,300012,40000006,מועצה אזורית עמק חפר,כפר מונש מדרשת רופין בית הלוי העוגן,4,41,13212836,,,,,,,,,99,34.925181,32.354615
622,100399,2000155,300012,40000006,מועצה אזורית עמק חפר,בארותיים עולש בורגתה חניאל,4,41,20088872,,,,,,,,,99,34.96942,32.333384
762,100400,2000160,300012,40000006,מועצה אזורית לב השרון,נורדייה גנות הדר,4,41,4467733,,,,,,,,,99,34.886587,32.304963
761,100401,2000162,300012,40000006,מועצה מקומית אבן יהודה,אבן יהודה,4,41,8494165,,,,,,,,,99,34.880584,32.267433
760,100402,2000162,300012,40000006,מועצה אזורית חוף השרון,אודים,4,41,2380305,,,,,,,,,99,34.849088,32.265298
759,100403,2000162,300012,40000006,מועצה אזורית חוף השרון,בית יהושע כפר נטר תל יצחק,4,41,9493850,,,,,,,,,99,34.866431,32.263654
815,100404,2000162,300012,40000006,מועצה אזורית חוף השרון,שפיים געש ארסוף רשפון יקום,4,41,17371898,,,,,,,,,99,34.831208,32.225754
813,100405,2000162,300012,40000006,מועצה אזורית חוף השרון,בצרה קריית שלמה בני ציון חרוצים,4,41,16284168,,,,,,,,,99,34.857805,32.215092
812,100406,2000155,300012,40000006,מועצה אזורית לב השרון,גאולים ינוב תנובות,4,41,7960453,,,,,,,,,99,34.950135,32.30353
811,100407,2000160,300012,40000006,מועצה מקומית פרדסיה,פרדסיה וצור משה,4,41,4757878,,,,,,,,,99,34.915052,32.301611
825,100408,2000154,300012,40000006,מועצה אזורית עמק חפר,יד חנה בת חפר ניצני עוז בחן,4,41,14630786,,,,,,,,,99,35.0111,32.330941
822,100409,2000154,300012,40000006,מועצה אזורית לב השרון,שער אפרים,4,41,2551816,,,,,,,,,99,35.00152,32.28945
794,100410,2000149,300012,40000006,טייבה,טייבה: שטח פתוח,4,41,6291360,,,,,,,,,99,34.983796,32.261176
800,100411,2000149,300012,40000006,טייבה,צפון טייבה,4,41,5514442,,,,,,,,,99,35.009358,32.271757
799,100412,2000149,300012,40000006,טייבה,דרום טייבה,4,41,6430690,,,,,,,,,99,35.004937,32.254451
798,100413,2000157,300012,40000006,טירה,מזרח טירה,4,41,9156492,,,,,,,,,99,34.966664,32.232963
797,100414,2000157,300012,40000006,טירה,מערב טירה,4,41,2772955,,,,,,,,,99,34.944564,32.235441
842,100415,2000146,300012,40000006,מועצה מקומית תל מונד,תל מונד ובני דרור,4,41,7627402,,,,,,,,,99,34.907148,32.254467
840,100416,2000160,300012,40000006,מועצה אזורית לב השרון,כפר יעבץ עזריאל יעף עין ורד פורת עין שריד,4,41,16690869,,,,,,,,,99,34.945292,32.267653
839,100417,2000146,300012,40000006,מועצה אזורית לב השרון,חירות כפר הס משמרת כפר עבודה,4,41,15386259,,,,,,,,,99,34.919327,32.23801
838,100418,2000147,300012,40000006,מועצה מקומית כוכב יאיר צור יגאל,כוכב יאיר צור יגאל,4,42,10564981,,,,,,,,,99,34.983328,32.214502
847,100419,2000147,300012,40000006,מועצה אזורית דרום השרון,צור נתן צור יצחק,4,42,3745770,,,,,,,,,99,35.001859,32.24063
829,100420,2000146,300012,40000006,מועצה אזורית דרום השרון,צופית גן חיים שדה ורבורג,4,42,13005489,,,,,,,,,99,34.911786,32.206982
827,100421,2000146,300012,40000006,בית ברל,המכללה האקדמית בית ברל,4,42,1676587,,,,,,,,,99,34.92642,32.201622
834,100422,2000146,300012,40000006,מועצה אזורית דרום השרון,רמת הכובש וניר אליהו,4,42,8296646,,,,,,,,,99,34.945939,32.207604
833,100423,2000148,300014,40000006,מועצה אזורית דרום השרון,נוה ירק אלישמע עדנים,4,42,12439097,,,,,,,,,99,34.913733,32.139386
832,100424,2000148,300014,40000006,מועצה אזורית דרום השרון,נווה ימין ושדי חמד,4,42,7698432,,,,,,,,,99,34.949,32.169567
831,100425,2000148,300014,40000006,מועצה אזורית דרום השרון,ירחיב נירית מתן חגור חורשים,4,42,12002239,,,,,,,,,99,34.9624,32.141155
871,100426,2000159,300015,40000007,כפר ברא,כפר ברא,4,42,1922358,,,,,,,,,99,34.974602,32.128715
869,100427,2000141,300015,40000007,כפר קאסם,אזור תעשיה לב הארץ,4,42,4509188,,,,,,,,,99,34.955968,32.117363
868,100428,2000159,300015,40000007,כפר קאסם,כפר קאסם,4,42,4919243,,,,,,,,,99,34.975984,32.114622
867,100429,2000161,300024,40000010,מועצה אזורית חבל מודיעין,נופך נחלים בארות יצחק מזור רינתיה מגשימים,4,42,15651232,,,,,,,,,99,34.913318,32.046892
853,100430,2000161,300024,40000010,מועצה אזורית חבל מודיעין,טירת יהודה גבעת כח ברקת בני עטרות,4,42,13245460,,,,,,,,,99,34.927486,32.026285
851,100431,2000163,300024,40000010,נמל תעופה בן גוריון,התעשיה האווירית,4,43,2875899,,,,,,,,,99,34.906457,32.002715
849,100432,2000143,300015,40000007,מועצה אזורית דרום השרון,נחשונים,4,42,4138731,,,,,,,,,99,34.955801,32.064993
859,100433,2000143,300015,40000007,אלעד,רובע A,4,42,929332,,,,,,,,,99,34.960082,32.056271
858,100434,2000143,300015,40000007,אלעד,"רובע E, רובע H, רובע F, רובע G",4,42,894510,,,,,,,,,99,34.94859,32.049795
857,100435,2000143,300015,40000007,אלעד,"רובע B, רובע C",4,42,1013906,,,,,,,,,99,34.960075,32.04816
855,100436,2000161,300024,40000010,מועצה אזורית חבל מודיעין,אזור התעשיה חבל מודיעין,4,43,16209512,,,,,,,,,99,34.978431,32.019021
911,100437,2000161,300024,40000010,מועצה אזורית חבל מודיעין,בית עריף,4,43,5393358,,,,,,,,,99,34.924982,31.996998
909,100438,2000161,300024,40000010,מועצה אזורית חבל מודיעין,כפר טרומן בית נחמיה,4,43,9923011,,,,,,,,,99,34.933077,31.982971
908,100439,2000010,300027,40000012,ירושלים,מאה שערים,1,11,688901,,,,,,,,,99,35.216604,31.785097
887,100440,2000153,300024,40000010,מועצה אזורית חבל מודיעין,כפר דניאל גמזו,4,43,12113443,,,,,,,,,99,34.938112,31.927392
885,100441,2000132,300024,40000010,מועצה אזורית חבל מודיעין,כרם בן שמן גינתון בן שמן (כפר נוער) בן שמן (מושב),4,43,7813751,,,,,,,,,99,34.921071,31.957219
883,100442,2000161,300024,40000010,מועצה אזורית חבל מודיעין,מבוא מודיעים,4,43,34287322,,,,,,,,,99,34.967534,31.966207
881,100443,2000130,300024,40000010,מועצה אזורית חבל מודיעין,שילת כפר רות לפיד,4,43,6370784,,,,,,,,,99,35.015872,31.918056
897,100444,2000135,300024,40000010,רמלה,קרית האומנים,4,43,623010,,,,,,,,,99,34.870914,31.915246
894,100445,2000152,300023,40000010,מועצה אזורית גזר,ישרש,4,43,2766068,,,,,,,,,99,34.845895,31.913619
891,100446,2000152,300023,40000010,מועצה אזורית גזר,מצליח,4,43,3738098,,,,,,,,,99,34.869454,31.907125
889,100447,2000153,300024,40000010,מפעל נשר,תחנת הכח גזר,4,43,6887794,,,,,,,,,99,34.915934,31.912871
950,100448,2000153,300024,40000010,מועצה אזורית גזר,יד רמבם גזר עזריה כפר שמואל בית חשמונאי משמר איילון וכפר בן נון,4,43,31444715,,,,,,,,,99,34.932251,31.87944
949,100449,2000161,300024,40000010,בסיס נחשונים,מחנה נחשונים,4,42,8388860,,,,,,,,,99,34.975958,32.040772
947,100450,2000153,300024,40000010,מועצה אזורית גזר,בית עוזיאל פדיה פתחיה,4,43,11729395,,,,,,,,,99,34.890634,31.865624
925,100451,2000153,300024,40000010,מועצה אזורית גזר,חולדה משמר דוד ככרמי יוסף יסודות נצר חזני,4,43,35722874,,,,,,,,,99,34.866072,31.827458
924,100452,2000152,300023,40000010,מועצה אזורית גזר,נען סתרייה רמות מאיר גני הדר,4,43,18169507,,,,,,,,,99,34.859766,31.884939
921,100453,2000220,300028,40000013,מועצה אזורית נחל שורק,חפץ חיים יד בנימין גני טל בית חלקיה בני ראם ורבדים,4,44,14906017,,,,,,,,,99,34.801529,31.780941
920,100454,2000153,300024,40000010,בסיס חיל האוויר תל נוף,בסיס חיל האוויר תל נוף,4,44,12947192,,,,,,,,,99,34.827168,31.835758
935,100455,2000151,300025,40000011,מועצה אזורית ברנר,בית אלעזרי גבעת ברנר,4,44,20352966,,,,,,,,,99,34.788545,31.856163
931,100456,2000144,300025,40000011,מועצה אזורית גן רווה,בית חנן בית עובד אירוס עיינות פלמחים כפר הנגיד נטעים גן שורק,4,44,25772158,,,,,,,,,99,34.736955,31.915645
929,100457,2000220,300028,40000013,מועצה מקומית בני עייש,בני עיש,4,44,854180,,,,,,,,,99,34.760597,31.791382
927,100458,2000207,300025,40000011,גן יבנה,נאות הדרים,4,44,3983575,,,,,,,,,99,34.71405,31.793638
1146,100459,2000207,300025,40000011,גן יבנה,נאות הפרחים וגבעת שמשון,4,44,6931262,,,,,,,,,99,34.691211,31.786392
1145,100460,2000151,300025,40000011,מועצה אזורית גדרות,שדמה עשרת מישר כפר מרדכי משגב דב כפר אביב בן זכאי,4,44,24750859,,,,,,,,,99,34.728584,31.833257
1143,100461,2000207,300025,40000011,מועצה אזורית חבל יבנה,ניר גלים בני דרום גן דרום,4,44,13113150,,,,,,,,,99,34.685306,31.804469
1131,100462,2000184,300021,40000010,תל אביב,חניון אוטובסים,5,51,1367240,,,,,,,,,99,34.788082,32.03917
1130,100463,2000177,300024,40000010,תל אביב,פארק אריאל שרון,5,51,4762708,,,,,,,,,99,34.809629,32.030588
1128,100464,2000107,300016,40000007,פתח תקוה,כפר גנים ונווה עוז,4,42,906545,,,,,,,,,99,34.864168,32.07459
1127,100465,2000108,300016,40000007,פתח תקוה,כפר גנים ב',4,42,1204975,,,,,,,,,99,34.879388,32.073301
1137,100466,2000107,300016,40000007,פתח תקוה,כפר גנים א',4,42,620512,,,,,,,,,99,34.875448,32.082076
1135,100467,2000108,300016,40000007,פתח תקוה,"בן יהודה, התשעים ושלוש, כהן חיים, כץ מיכל לייב",4,42,406847,,,,,,,,,99,34.881141,32.080892
1133,100468,2000108,300016,40000007,פתח תקוה,המרכז השקט,4,42,539498,,,,,,,,,99,34.885969,32.080038
1132,100469,2000111,300016,40000007,מועצה אזורית דרום השרון,גבעת השלושה כפר סירקין עינת,4,42,14831178,,,,,,,,,99,34.927898,32.088806
1167,100470,2000127,300014,40000006,כפר סבא,כפר סבא הצעירה,4,42,1834313,,,,,,,,,99,34.918435,32.188642
1166,100471,2000128,300014,40000006,כפר סבא,גאולים ותקומה,4,42,839253,,,,,,,,,99,34.919869,32.168917
1165,100472,2000115,300013,40000006,נתניה,קרית רבין וקדמה,4,41,1437079,,,,,,,,,99,34.883276,32.315523
1153,100473,2000081,300005,40000001,קרית שמונה,"אשכול, זאב ז'בוטינסקי. אזור תעשיה דרומי",2,21,1499391,414,32,3208,5,1,4,100473,2000081,32,35.572765,33.200343
1152,100474,2000160,300012,40000006,קדימה- צורן,קדימה,4,41,9107307,,,,,,,,,99,34.910389,32.282196
1151,100475,2000160,300012,40000006,קדימה- צורן,תעשיון השרון,4,41,266714,,,,,,,,,99,34.92013,32.27472
1149,100476,2000160,300012,40000006,קדימה- צורן,צורן,4,41,2466444,,,,,,,,,99,34.94279,32.291226
1158,100477,2000144,300025,40000011,יבנה,נאות רבין,4,44,3699623,,,,,,,,,99,34.726379,31.863105
1156,100478,2000151,300025,40000011,מועצה אזורית חבל יבנה,בניה ובית גמליאל,4,44,9321738,,,,,,,,,99,34.749107,31.855062
1154,100479,2000144,300025,40000011,מועצה אזורית גן רווה,גאליה,4,44,3953043,,,,,,,,,99,34.763935,31.882749
1193,100480,2000193,300020,40000009,רמת גן,"מרכז רפואי ע''ש שיבא, תל השומר",5,51,801398,,,,,,,,,99,34.846203,32.047104
1191,100481,2000193,300020,40000009,רמת גן,"נווה אפעל, רמת אפעל",5,51,2088827,,,,,,,,,99,34.836965,32.04597
1189,100482,2000189,300017,40000007,רמת גן,"כפר אזר""",5,51,1174887,,,,,,,,,99,34.839501,32.057647
1186,100483,2000171,300019,40000008,תל אביב,מונטיפיורי והרכבת,5,51,679640,,,,,,,,,99,34.785318,32.063911
1174,100484,2000174,300019,40000008,תל אביב,יד אליהו (דרום-מערב) - היכל נוקיה,5,51,225326,,,,,,,,,99,34.788762,32.061538
1173,100485,2000178,300019,40000008,תל אביב,קרית עתידים,5,51,1529019,,,,,,,,,99,34.839114,32.112379
1172,100486,2000202,300018,40000006,רמת השרון,המוסד וחניון סינמה סיטי,5,51,692792,,,,,,,,,99,34.805577,32.143861
1170,100487,2000205,300018,40000006,רמת השרון,הכפר הירוק,5,51,805032,,,,,,,,,99,34.825665,32.132816
1179,100488,2000169,300019,40000008,תל אביב,רכבת מרכז,5,51,247243,,,,,,,,,99,34.795734,32.081814
1176,100489,2000202,300018,40000006,רמת השרון,מחנה גלילות,5,51,1904301,,,,,,,,,99,34.822005,32.143072
1208,100490,2000202,300018,40000006,תל אביב,פי גלילות,5,51,1337697,,,,,,,,,99,34.802313,32.133605
1220,100491,2000206,300017,40000007,תל השומר,מחנה יעקב דורי,5,51,2864534,,,,,,,,,99,34.854707,32.041941
1218,100492,2000205,300018,40000006,רמת השרון,"תעש רמת השרון""",4,42,4383975,,,,,,,,,99,34.867085,32.137401
1216,100493,2000139,300014,40000006,הוד השרון,נווה נאמן ופארק הוד השרון,4,42,1631529,,,,,,,,,99,34.891342,32.129399
1213,100494,2000183,300021,40000009,חולון,מולדת צפון,5,51,2268671,,,,,,,,,99,34.792148,32.000309
1202,100495,2000183,300021,40000009,חולון,מולדת דרום,5,51,1632654,,,,,,,,,99,34.786996,31.993236
1201,100496,2000244,300011,40000005,אריאל,"פארק תעשיות ברקן, אריאל מערב",7,71,8692968,,,,,,,,,99,35.117124,32.100243
1200,100497,2000132,300024,40000010,לוד,אחיסמך,4,43,4724229,,,,,,,,,99,34.902289,31.937985
1198,100498,2000158,300024,40000010,מחנה ידין - צריפין,צריפין,4,43,1394841,,,,,,,,,99,34.83901,31.95533
1206,100499,2000163,300024,40000010,קרית שדה התעופה,קרית שדה התעופה,4,43,1012557,,,,,,,,,99,34.912342,31.9898
65,100500,2000171,300019,40000008,תל אביב,תל אביב -יפו: קניון עזריאלי,5,51,220141,,,,,,,,,99,34.793442,32.076405
64,100501,2000171,300019,40000008,תל אביב,שכונת מונטיפיורי,5,51,230926,,,,,,,,,99,34.790101,32.070292
63,100502,2000174,300019,40000008,תל אביב,"נחלת יצחק, את נחלת יצחק""",5,51,555253,,,,,,,,,99,34.797315,32.074998
114,100503,2000154,300012,40000006,קלנסווה,קלנסווה,4,41,8385753,,,,,,,,,99,34.977561,32.292883
110,100504,2000148,300014,40000006,ג'לג'וליה,ג'לג'וליה,4,42,2179698,,,,,,,,,99,34.948073,32.149502
108,100505,2000002,300027,40000012,ירושלים,אזור תעשיה עטרות,1,11,3761045,,,,,,,,,99,35.215423,31.864498
106,100506,2000002,300027,40000012,ירושלים,כפר עקב,1,11,2045850,,,,,,,,,99,35.216585,31.872784
119,100507,2000011,300027,40000012,ירושלים,מצודת נחמיה,1,11,342796,,,,,,,,,99,35.236312,31.841183
118,100508,2000011,300027,40000012,ירושלים,נווה יעקב,1,11,1379952,,,,,,,,,99,35.24391,31.839536
117,100509,2000011,300027,40000012,ירושלים,פסגת זאב מזרח,1,11,2820427,,,,,,,,,99,35.248474,31.820305
93,100510,2000003,300027,40000012,ירושלים,מזרח שועפאט,1,11,721303,,,,,,,,,99,35.232685,31.812813
92,100511,2000003,300027,40000012,ירושלים,מערב שועפאט,1,11,1403875,,,,,,,,,99,35.224148,31.812741
91,100512,2000002,300027,40000012,ירושלים,דרום בית חנינא,1,11,1812642,,,,,,,,,99,35.224951,31.823987
90,100513,2000003,300027,40000012,ירושלים,שועפט- ענתות,1,11,430716,,,,,,,,,99,35.237548,31.813317
145,100514,2000002,300027,40000012,ירושלים,צפון בית חנינא,1,11,1830616,,,,,,,,,99,35.225183,31.833698
143,100515,2000002,300027,40000012,ירושלים,בית חנינא- ביסאן,1,11,1665978,,,,,,,,,99,35.2233,31.842599
141,100516,2000003,300027,40000012,ירושלים,עיסוויא,1,11,1929252,,,,,,,,,99,35.252141,31.793808
139,100517,2000003,300027,40000012,ירושלים,ענתות- ענאתא,1,11,1710561,,,,,,,,,99,35.24842,31.808751
153,100518,2000005,300027,40000012,ירושלים,רובעי העיר העתיקה,1,11,957531,,,,,,,,,99,35.230543,31.778047
151,100519,2000009,300027,40000012,ירושלים,אוניברסיטה העברית- הר הצופים,1,11,930731,,,,,,,,,99,35.242932,31.795023
122,100520,2000004,300027,40000012,ירושלים,"שייח ג'ארח, ואדי ג'וז",1,11,1072829,,,,,,,,,99,35.233797,31.79132
128,100521,2000004,300027,40000012,ירושלים,באב א זהרה,1,11,777168,,,,,,,,,99,35.231257,31.786276
127,100522,2000006,300027,40000012,ירושלים,הר הזיתים,1,11,2316385,,,,,,,,,99,35.24885,31.77905
126,100523,2000008,300027,40000012,ירושלים,רמות ב',1,11,1042954,,,,,,,,,99,35.194246,31.812132
125,100524,2000008,300027,40000012,ירושלים,רמות ד',1,11,1030687,,,,,,,,,99,35.187496,31.81953
170,100525,2000008,300027,40000012,ירושלים,רמות אלון ונווה אורות,1,11,1051386,,,,,,,,,99,35.203352,31.814134
168,100526,2000008,300027,40000012,ירושלים,רמות פולין,1,11,1419479,,,,,,,,,99,35.197706,31.820382
167,100527,2000009,300027,40000012,ירושלים,צמרת הבירה,1,11,1264686,,,,,,,,,99,35.235768,31.801973
166,100528,2000009,300027,40000012,ירושלים,רמת אשכול,1,11,1198102,,,,,,,,,99,35.221625,31.800996
175,100529,2000009,300027,40000012,ירושלים,מעלות דפנה,1,11,631904,,,,,,,,,99,35.225658,31.79319
157,100530,2000008,300027,40000012,ירושלים,רמת שלמה,1,11,1131411,,,,,,,,,99,35.218547,31.811999
155,100531,2000008,300027,40000012,ירושלים,"רמת שלמה, הר חוצבים, קרית תעשיות עתירות מדע",1,11,1022138,,,,,,,,,99,35.209677,31.805013
162,100532,2000006,300027,40000012,ירושלים,אבו תור,1,11,1045143,,,,,,,,,99,35.231199,31.766756
161,100533,2000006,300027,40000012,ירושלים,סילוואן- כפר השילוח,1,11,1044132,,,,,,,,,99,35.234596,31.773118
160,100534,2000006,300027,40000012,ירושלים,ראס אל עמוד,1,11,1279351,,,,,,,,,99,35.245875,31.76726
159,100535,2000007,300027,40000012,ירושלים,ערב א סוואחרה ואום ליטון,1,11,6073877,,,,,,,,,99,35.247027,31.744942
198,100536,2000001,300027,40000012,ירושלים,סור באהר ואום טובא,1,11,3877164,,,,,,,,,99,35.233278,31.732437
196,100537,2000010,300027,40000012,ירושלים,ירושלים: תחנה מרכזית,1,11,103659,,,,,,,,,99,35.201774,31.788853
195,100538,2000010,300027,40000012,ירושלים,מוסררה ונחלת השבעה,1,11,672988,,,,,,,,,99,35.221149,31.780841
194,100539,2000010,300027,40000012,ירושלים,שכונת הבוכרים,1,11,636537,,,,,,,,,99,35.219923,31.790826
181,100540,2000010,300027,40000012,ירושלים,רחביה וקרית וולפסון,1,11,671335,,,,,,,,,99,35.212577,31.774914
179,100541,2000012,300027,40000012,ירושלים,קרית הלאום,1,11,1301766,,,,,,,,,99,35.201263,31.780777
177,100542,2000012,300027,40000012,ירושלים,מוזיאון ישראל עמק המצלבה,1,11,608675,,,,,,,,,99,35.204047,31.770866
187,100543,2000012,300027,40000012,ירושלים,האוניברסיטה העברית- גבעת רם,1,11,1003413,,,,,,,,,99,35.197191,31.773642
185,100544,2000010,300027,40000012,ירושלים,נחלאות,1,11,509714,,,,,,,,,99,35.21157,31.782588
184,100545,2000010,300027,40000012,ירושלים,רוממה,1,11,830871,,,,,,,,,99,35.206832,31.790406
182,100546,2000017,300027,40000012,ירושלים,רוממה עילית וקרית מטרסדורף,1,11,458914,,,,,,,,,99,35.200687,31.793791
232,100547,2000009,300027,40000012,ירושלים,קרית בעלאז ועזרת תורה,1,11,946218,,,,,,,,,99,35.210313,31.796623
231,100548,2000017,300027,40000012,ירושלים,גבעת שאול א',1,11,1233354,,,,,,,,,99,35.191282,31.790546
230,100549,2000018,300027,40000012,ירושלים,גבעת שאול ב',1,11,788948,,,,,,,,,99,35.185353,31.787633
209,100550,2000017,300027,40000012,ירושלים,הר המנוחות,1,11,1260642,,,,,,,,,99,35.177741,31.796581
208,100551,2000017,300027,40000012,ירושלים,יער רמות,1,11,1757416,,,,,,,,,99,35.184088,31.804921
206,100552,2000017,300027,40000012,ירושלים,ירושלים:ליפתא,1,11,454254,,,,,,,,,99,35.19436,31.795577
204,100553,2000017,300027,40000012,ירושלים,נחל שורק / פארק  תמנע,1,11,1006136,,,,,,,,,99,35.193734,31.801723
219,100554,2000017,300027,40000012,ירושלים,בית זית וגבעת הברושים,1,11,2591696,,,,,,,,,99,35.165424,31.786853
216,100555,2000012,300027,40000012,ירושלים,בית וגן,1,11,1079692,,,,,,,,,99,35.183941,31.764232
212,100556,2000012,300027,40000012,ירושלים,הר הרצל,1,11,1548555,,,,,,,,,99,35.172594,31.774086
211,100557,2000012,300027,40000012,ירושלים,בית הכרם ויפה נוף,1,11,1534425,,,,,,,,,99,35.187416,31.775187
267,100558,2000017,300027,40000012,ירושלים,כפר שאול והר נוף,1,11,1489191,,,,,,,,,99,35.176825,31.785724
266,100559,2000013,300027,40000012,מועצה אזורית מטה יהודה,עמידנב ואורה,1,11,15864211,,,,,,,,,99,35.125166,31.747094
264,100560,2000013,300027,40000012,מועצה אזורית מטה יהודה,אבן ספיר,1,11,1961927,,,,,,,,,99,35.129518,31.762837
244,100561,2000017,300027,40000012,מבשרת ציון,גן לאומי הר חרות,1,11,6522643,,,,,,,,,99,35.143192,31.778212
243,100562,2000013,300027,40000012,ירושלים,הדסה עין כרם,1,11,1155101,,,,,,,,,99,35.146006,31.766304
242,100563,2000001,300027,40000012,ירושלים,חומת שמואל הר חומה,1,11,5434752,,,,,,,,,99,35.223032,31.724372
240,100564,2000001,300027,40000012,ירושלים,ירושלים: גבעת המטוס,1,11,369437,,,,,,,,,99,35.208622,31.737191
255,100565,2000015,300027,40000012,ירושלים,מזרח גילה,1,11,3072257,,,,,,,,,99,35.191007,31.730264
252,100566,2000015,300027,40000012,ירושלים,מערב גילה,1,11,2467382,,,,,,,,,99,35.179701,31.738124
249,100567,2000020,300028,40000013,ירושלים,נופי אביב וגבעת שרת,1,11,986758,,,,,,,,,99,34.983214,31.736925
246,100568,2000242,300028,40000013,ירושלים,אל ולג'ה,1,11,4879939,,,,,,,,,99,35.16497,31.733036
293,100569,2000016,300027,40000012,ירושלים,גבעת מרדכי,1,11,426087,,,,,,,,,99,35.197984,31.762892
292,100570,2000016,300027,40000012,ירושלים,עמק הצבאים,1,11,322011,,,,,,,,,99,35.194807,31.760291
291,100571,2000016,300027,40000012,ירושלים,איצטדיון טדי,1,11,263750,,,,,,,,,99,35.191113,31.752342
278,100572,2000012,300027,40000012,ירושלים,הולילנד ורמת שרת,1,11,525015,,,,,,,,,99,35.187662,31.757957
277,100573,2000013,300027,40000012,ירושלים,קרית היובל,1,11,586333,,,,,,,,,99,35.175795,31.756504
276,100574,2000013,300027,40000012,ירושלים,עין כרם,1,11,2717828,,,,,,,,,99,35.167269,31.76606
274,100575,2000013,300027,40000012,ירושלים,עיר גנים וגבעת משואה,1,11,2559883,,,,,,,,,99,35.173382,31.751668
285,100576,2000014,300027,40000012,ירושלים,ימין משה ( קניון ממילא),1,11,265438,,,,,,,,,99,35.224107,31.773831
283,100577,2000014,300027,40000012,ירושלים,"מתחם ימקא""",1,11,262205,,,,,,,,,99,35.220542,31.774287
280,100578,2000014,300027,40000012,ירושלים,ארנונה ותלפיות,1,11,1212202,,,,,,,,,99,35.22188,31.74794
279,100579,2000014,300027,40000012,מועצה אזורית מטה יהודה,רמת רחל,1,11,905642,,,,,,,,,99,35.218461,31.738402
500,100580,2000014,300027,40000012,ירושלים,תלפיות מזרח,1,11,1356339,,,,,,,,,99,35.232794,31.747287
499,100581,2000016,300027,40000012,ירושלים,קטמונים,1,11,1704246,,,,,,,,,99,35.20566,31.757492
496,100582,2000016,300027,40000012,ירושלים,קטמון הישנה,1,11,680146,,,,,,,,,99,35.209916,31.764963
483,100583,2000014,300027,40000012,ירושלים,צמרת אלנבי (מתחם אלנבי) ויער השלום,1,11,914072,,,,,,,,,99,35.225872,31.756675
482,100584,2000014,300027,40000012,ירושלים,עמק רפאים ובקעה,1,11,1287867,,,,,,,,,99,35.21544,31.758986
481,100585,2000017,300027,40000012,ירושלים,ירושלים,1,11,598178,,,,,,,,,99,35.167999,31.797317
478,100586,2000016,300027,40000012,ירושלים,גונן ט' וח',1,11,405888,,,,,,,,,99,35.194985,31.753444
488,100587,2000014,300027,40000012,ירושלים,תלפיות- תעשיה ומסחר,1,11,1186006,,,,,,,,,99,35.212003,31.747262
486,100588,2000243,300011,40000005,מעלה אדומים,אזור תעשייה מישור אדומים,7,71,8938113,,,,,,,,,99,35.336514,31.794054
484,100589,2000243,300011,40000005,מעלה אדומים,המצדים ואבני חושן,7,71,1380166,,,,,,,,,99,35.299551,31.779056
540,100590,2000243,300011,40000005,מעלה אדומים,כלי שיר ומצפה נבו,7,71,2381986,,,,,,,,,99,35.299003,31.787218
538,100591,2000243,300011,40000005,מעלה אדומים,נופי הסלע,7,71,4433804,,,,,,,,,99,35.315937,31.787039
536,100592,2000246,300011,40000005,אבו דיס,א זעים עזרייה אבו דיס דאר סלאח ג'והזם,7,71,50709714,,,,,,,,,99,35.279728,31.734155
533,100593,2000243,300011,40000005,מעלה אדומים,מגדים ומשואה,7,71,2340846,,,,,,,,,99,35.301717,31.772829
520,100594,2000023,300028,40000013,מועצה אזורית מטה יהודה,רמת רזיאל צובה גבעת יערים כסלון איתנים,1,11,36408931,,,,,,,,,99,35.067353,31.774456
519,100595,2000022,300028,40000013,מועצה אזורית מטה יהודה,בר גיורא נס הרים מטע,1,11,33101608,,,,,,,,,99,35.063107,31.738592
517,100596,2000022,300028,40000013,מועצה אזורית מטה יהודה,מחסיה ושמורת טבע נחל דולב,1,11,3317467,,,,,,,,,99,35.011334,31.738331
514,100597,2000023,300028,40000013,מועצה אזורית מטה יהודה,שורש שואבה בית מאיר,1,11,12710860,,,,,,,,,99,35.052041,31.79811
525,100598,2000011,300027,40000012,ירושלים,מרכז פסגת זאב,1,11,2746654,,,,,,,,,99,35.243722,31.830878
522,100599,2000023,300028,40000013,מועצה אזורית מטה יהודה,קריית ענבים מעלה החמישה בית נקופה הר אדר נווה אילן יד השמונה נטף,1,11,40626893,,,,,,,,,99,35.085457,31.827803
971,100600,2000023,300028,40000013,קרית יערים,קריית יערים,1,11,544016,,,,,,,,,99,35.098104,31.803427
970,100601,2000250,300011,40000005,מועצה מקומית גבעת זאב,גבעת זאב גבעון החדשה בית חורון,7,71,14205074,,,,,,,,,99,35.153336,31.856636
978,100602,2000244,300011,40000005,מועצה אזורית מטה בנימין,כוכב יעקב ופסגות,7,71,16637139,,,,,,,,,99,35.247388,31.890302
977,100603,2000244,300011,40000005,מועצה אזורית מטה בנימין,עפרה,7,71,7552592,,,,,,,,,99,35.278521,31.965059
976,100604,2000244,300011,40000005,מועצה אזורית מטה בנימין,גבע בנימין,7,71,3723675,,,,,,,,,99,35.280222,31.851048
975,100605,2000244,300011,40000005,מועצה אזורית מטה בנימין,עלמון,7,71,2919564,,,,,,,,,99,35.292123,31.826372
