AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,15493.9,1691.99,562.829,29.6191,351.394,246.414,550.34,0.668659,311.751,0.912275,155.572,233.636,580.685,1.51082,752.836,24.7538,0,17.6806,0,0,0,0,0,55.0561,0,239.552,179.301,0.705537
2,998.066,907.262,198.002,41.4823,243.883,193.163,101.247,79.5812,72.0405,103.231,11.1852,12.7963,48.0332,28.8946,20.9126,9.06562,0.592988,4.58489,0,0,0,0,2.04025,29.2909,5.34043,11.137,19.5478,10.1873
3,164.044,568.32,477.884,66.463,46.903,340.86,208.176,125.464,342.622,290.416,8.82528,32.781,37.953,54.1157,14.2745,0.42603,1.91224,0,0,0,0,0,6.57932,28.005,16.1359,13.469,25.5723,0
4,163.325,392.641,229.872,217.866,269.09,191.317,117.285,24.2741,33.9843,379.066,1.72457,6.3423,69.1691,4.4172,2.76176,0.149956,0.369972,0,0,0,0,0,1.27293,9.54198,3.6749,1.71874,26.4931,0
5,228,109.771,162.505,287.955,402.151,324.981,135.604,1547.52,223.665,746.351,0.0552704,0,27.3915,0,0,0.218289,0,0,0,0,0,0,0,37.5072,97.3938,43.5541,106.12,0
6,381.347,211.219,156.038,100.419,57.9127,1732.88,537.523,132.7,99.3723,119.862,8.43389,42.4233,157.678,10.0244,4.1241,2.67625,0.524145,1.53862,0.92626,0.000796398,0.0651766,0,1.50041,26.6032,66.0885,2.95713,58.2211,0.202213
7,322.997,817.569,158.562,209.047,218.852,1297.7,700.546,438.432,492.244,313.781,73.8469,0,149.353,50.6317,0,0.248232,0,0,0,0,0,0,0,15.1582,2.03281,7.77751,58.9226,0
8,0,284.119,100.231,15.2009,0,2056.5,57.6421,618.001,64.5078,197.132,0.0438387,23.0001,212.502,0,2.44166,12.2023,0,8.38438,30.1137,0,0,0,36.8898,8.16574,4.47434,0.048415,269.832,81.9129
9,0.0187636,0.0966613,42.296,6.42189,0.0167142,19.2642,27.843,492.906,767.737,138.641,22.8572,0.00316288,34.7396,0.336141,218.05,10.0641,64.9444,6.65359,50.4886,0.000415104,0.0339718,0,290.519,30.1967,89.8184,11.4837,17.4952,0.105399
10,0,0,155.85,55.0776,35.9206,37.7082,45.534,281.121,482.64,2890.8,7.15487,0,90.3367,120.23,336.507,15.4041,0,10.7398,5.95373,0,0,0,22.8371,14.4151,3.87948,16.207,275.22,11.8608
11,7.10585,8.01335,7.35606,1.12399,0.0190916,1.6585,0.0741124,0,5.69925,0.0368304,439.98,150.421,3.5349,0.383952,1.6559,7.49254,0.0534072,4.80087,2.80155,0.000474147,0.0388038,0,0.00337512,50.3754,124.864,32.8468,1.8081,0.12039
12,248.947,0,9.96533,1.51133,0,2.02353,0,0,0,0,44.2095,0,14.2291,0,0.23737,1.19097,0,0.815101,1.04231,0,0,0,3.44005,1.10623,0.473509,0.00629071,158.968,0
13,0.129481,33.8545,54.4683,2.13807,1.54399,76.9217,222.976,0,3.97681,0.222506,7.04418,0.0218259,162.474,24.0823,2.64964,6.02799,8.63403,11.61,2.91296,0.00286449,0.234427,0,0.0203903,40.3316,90.1478,29.3612,32.6489,10.5996
