AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,15725.3,1857.07,725.161,68.0599,382.002,361.894,671.521,28.6189,358.316,207.408,159.718,269.639,593.478,7.77412,763.766,27.6319,1.00963,18.723,0,0,0,0,0.468718,70.7531,20.0641,241.942,203.933,5.56877
2,1038.89,991.869,309.833,68.7258,261.001,278.213,176.271,106.999,118.171,182.547,17.1545,48.5113,69.3935,42.0789,34.2284,23.9912,0.771266,10.4313,0,0.00146269,0.00566705,0,2.19244,66.1505,23.4878,13.6313,24.2531,36.1377
3,188.333,651.073,601.525,97.3024,62.5285,436.756,275.405,150.992,392.732,357.299,15.0159,66.294,61.3196,69.341,28.6351,18.0593,2.02713,8.47056,0,0.00149639,0.00587813,0,6.89986,71.4897,31.6993,16.3809,28.5733,22.4286
4,206.602,538.804,396.775,257.948,300.453,316.557,249.397,74.3824,111.577,507.537,12.479,72.9741,106.888,26.5952,26.5372,26.4327,0.557131,8.93267,0,0.0028839,0.0110323,0,1.36711,73.9782,37.2187,5.7813,31.3829,53.649
5,270.226,268.866,333.966,326.531,430.521,448.727,269.621,1572.85,301.296,868.908,11.7488,68.2416,66.6033,23.4949,25.4495,27.8926,0.191955,9.24152,0,0.00301345,0.0117777,0,0.0278141,101.689,131.703,46.936,109.591,55.706
6,407.416,303.453,266.713,126.619,76.5901,1811,615.184,163.523,148.373,195.901,15.164,82.1796,180.219,24.2296,19.2629,20.0489,0.649631,8.0897,0.932787,0.00255436,0.0824176,5.03164e-05,1.58826,67.1567,86.3565,5.59155,61.0993,31.3427
7,374.027,997.118,366.205,259.424,257.617,1447.46,851.054,502.166,589.197,460.574,87.6162,76.5481,194.901,78.7432,30.1312,32.9119,0.222388,11.2743,0,0.00344669,0.0137414,0,0.0313104,89.4029,44.2577,12.9837,65.0589,62.179
8,7.44809,322.91,143.558,25.6318,8.43152,2081.19,91.4006,634.33,88.5428,235.942,7.76147,49.2,237.681,15.5035,15.5566,12.8125,0.871722,8.55163,30.7275,0.00119987,0.345125,0.00730311,37.8647,14.3232,26.8772,2.89594,286.4,83.9961
9,9.18191,51.0333,97.3546,19.8815,10.4285,60.8984,68.1584,511.321,796.24,186.141,32.6709,31.3782,66.8449,19.7692,236.88,10.7256,66.5136,6.80692,52.0342,0.00187665,0.463534,0.00885855,297.654,37.0157,116.803,15.1612,37.7995,2.17746
10,9.12704,71.2691,232.117,73.8674,50.0989,96.5916,100.918,310.468,526.65,3011.94,23.3916,45.5162,142.728,151.961,362.692,16.1417,1.30113,10.9157,6.10074,0.00304811,0.301922,0.00625905,26.47,30.0941,32.937,22.219,319.699,14.7767
