TAZ,SZ,corridor,P_2022,P_year,E_2022,E_year,I_2022,I_year,J_2022,J_year,O_2022_car,O_year_car,origin basis,D_2022_car,D_year_car,destination basis,O_2022_transit,O_year_transit,D_2022_transit,D_year_transit,O_2022_taxi,O_year_taxi,D_2022_taxi,D_year_taxi
206,2,False,1220.7781,1188.0000,2121.3796,1506.0000,871.6769,781.2546,2030.9669,1527.2850,650.6301,583.1378,own rate (multiplicative),4869.8011,3493.8071,own rate (multiplicative),0.1354,0.1214,435.5243,323.7830,0.0000,0.0000,0.0000,0.0000
207,2,False,4768.0425,4713.0000,1148.9543,1905.0000,2548.0592,2610.9714,2192.2960,2785.7611,2625.1342,2689.9493,own rate (multiplicative),2143.2910,2598.3418,own rate (multiplicative),0.8542,0.8753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,2,False,6402.5755,11603.0000,3227.6666,7165.0000,3623.7620,6725.0250,4298.9919,8849.0466,1805.5863,3350.8306,own rate (multiplicative),3994.1733,7843.8127,own rate (multiplicative),167.0928,310.0930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,2,False,6296.3102,6541.0000,807.8342,1180.0000,3279.6355,3447.9870,2324.4017,2688.8238,3738.2306,3930.1229,own rate (multiplicative),2171.7545,2396.8030,own rate (multiplicative),3.4375,3.6140,0.2648,0.3029,0.0000,0.0000,0.0000,0.0000
210,2,False,5621.0408,12592.0000,634.4643,4234.0000,2917.4909,6873.1910,2005.3536,6754.6225,4045.6994,9531.0887,own rate (multiplicative),1331.6372,5727.9732,superzone rate on the increment,0.8437,1.9878,0.1470,212.6529,0.0000,0.0000,0.0000,14.6692
211,2,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,2,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,2,False,0.0000,0.0000,1201.0000,1201.0000,144.1355,144.1355,965.9918,965.9918,0.0000,0.0000,superzone rate on the increment,682.2425,650.8925,own rate (multiplicative),9.2559,9.2559,422.4289,417.6169,0.0000,0.0000,0.0000,0.0000
214,2,False,4318.8279,4114.0000,906.1557,1283.0000,2291.8494,2233.5383,1877.5291,2126.1551,2705.0559,2636.2317,own rate (multiplicative),2836.9864,3065.0388,own rate (multiplicative),394.4889,384.4520,157.2861,176.0853,15.1716,14.7856,0.0000,0.0000
215,2,False,5591.6600,5922.0000,519.2609,672.0000,2888.8135,3074.1258,1904.8784,2115.5911,3509.2982,3734.4135,own rate (multiplicative),1557.4391,1650.2358,own rate (multiplicative),510.3238,543.0602,89.0048,97.7242,19.6822,20.9448,0.0000,0.0000
216,2,False,6884.8782,7837.0000,1089.7551,2025.0000,3610.9815,4204.5054,2707.6997,3713.1764,4329.5260,5041.1545,own rate (multiplicative),3521.8049,4607.6643,own rate (multiplicative),651.7235,758.8450,193.7722,262.7005,24.2825,28.2737,0.0000,0.0000
217,2,False,1785.3978,1911.0000,1960.0000,2042.0000,1137.7155,1211.0465,2051.3387,2150.6998,1120.4581,1192.6767,own rate (multiplicative),908.3149,908.5510,own rate (multiplicative),73.7331,78.4856,12.4052,12.8579,0.0000,0.0000,0.0000,0.0000
218,2,False,0.0000,1486.0000,170.0000,170.0000,20.4022,771.5516,136.7349,531.9693,0.0000,758.7606,superzone rate on the increment,91.6988,458.4407,superzone rate on the increment,0.4479,37.8638,0.0000,17.6849,0.0000,1.9642,0.0000,1.2208
219,2,False,2742.4412,3928.0000,334.0434,682.0000,1426.3501,2067.3905,998.0913,1593.2862,977.7816,1417.2233,own rate (multiplicative),211.9976,322.8680,own rate (multiplicative),379.8035,550.4975,14.4247,22.7644,0.0000,0.0000,0.0000,0.0000
220,2,False,3324.0933,6033.0000,645.0045,1445.0000,1757.6853,3223.0045,1402.9076,2766.8556,1181.8503,2167.1165,own rate (multiplicative),416.1821,783.0893,own rate (multiplicative),464.7928,852.2738,28.0077,54.6083,0.0000,0.0000,0.0000,0.0000
221,2,False,2942.6287,2996.0000,432.8279,562.0000,1539.3971,1581.8778,1130.7902,1248.8816,912.1762,937.3483,own rate (multiplicative),850.2813,895.9264,own rate (multiplicative),65.9399,67.7596,92.5554,101.0568,0.0000,0.0000,60.1867,65.4708
222,2,False,4098.3220,4207.0000,580.1757,746.0000,2141.2654,2216.1014,1556.6875,1718.9691,1270.7777,1315.1907,own rate (multiplicative),1204.0351,1268.4584,own rate (multiplicative),92.6735,95.9124,128.9335,140.7527,0.0000,0.0000,85.2268,92.6939
223,2,False,2991.9757,3030.0000,580.8530,777.0000,1582.1061,1624.8670,1262.9751,1430.8540,931.2706,956.4408,own rate (multiplicative),1173.3243,1268.2038,own rate (multiplicative),65.3364,67.1023,128.6749,144.1181,0.0000,0.0000,83.0529,92.6753
224,2,False,0.0000,275.0000,918.0000,933.0000,110.1718,250.9802,738.3684,823.5756,959.3647,1101.5998,superzone rate on the increment,1833.6508,1951.2703,own rate (multiplicative),9.2708,16.2847,78.7347,86.8203,0.0000,0.3682,0.0000,0.0000
225,2,False,9768.6256,10043.0000,6902.1896,9714.0000,5766.2371,6242.3825,8149.7700,10484.3494,2602.0076,2816.8676,own rate (multiplicative),4924.9368,6044.5957,own rate (multiplicative),4.4792,4.8490,264.8331,336.8160,0.0000,0.0000,0.0000,0.0000
226,2,False,0.0000,0.0000,1107.0000,1160.0000,132.8543,139.2150,890.3854,933.0146,270.5935,277.0186,superzone rate on the increment,715.4396,715.2433,own rate (multiplicative),0.0000,0.3168,57.6637,59.7362,0.0000,0.0166,0.0000,0.0000
227,2,False,0.0000,5049.0000,1409.0000,1499.0000,169.0982,2732.0888,1133.2910,2548.5726,344.4143,2933.3747,superzone rate on the increment,910.6185,1953.7208,own rate (multiplicative),0.6667,128.3332,76.0804,169.1424,0.0000,6.7019,0.0000,0.0000
228,2,False,0.0000,4140.0000,1409.0000,1499.0000,169.0982,2272.6037,1133.2910,2306.8041,344.4143,2469.2339,superzone rate on the increment,910.6185,1768.3825,own rate (multiplicative),1.3646,106.1435,72.7439,146.3828,0.0000,5.5004,0.0000,0.0000
229,2,False,842.6473,821.0000,257.1324,284.0000,456.8041,449.0861,430.9381,446.7907,449.2762,441.6855,own rate (multiplicative),702.5632,694.9365,own rate (multiplicative),0.1146,0.1126,56.0705,57.4709,0.0000,0.0000,0.0000,0.0000
230,2,False,4620.2226,4181.0000,1102.1095,1064.0000,2467.7166,2241.1229,2115.3017,1967.8285,2543.7902,2310.2112,own rate (multiplicative),2844.8884,2524.9374,own rate (multiplicative),0.4375,0.3973,0.0287,0.0264,0.0000,0.0000,0.0000,0.0000
231,2,False,5511.2747,6105.0000,732.9635,1246.0000,2873.8271,3235.5168,2055.3841,2625.9453,3034.6836,3416.6182,own rate (multiplicative),1409.2107,1717.6675,own rate (multiplicative),0.8363,0.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,2,False,4268.6345,4561.0000,1361.3615,2286.0000,2321.1080,2579.8627,2230.3115,3051.7804,1203.8663,1338.0720,own rate (multiplicative),1652.8335,2157.6815,own rate (multiplicative),111.2356,123.6360,3.9924,5.4006,0.0000,0.0000,0.0000,0.0000
233,2,False,4075.5037,4372.0000,825.9243,1328.0000,2159.2241,2369.3538,1748.2797,2230.9704,2419.5955,2655.0639,own rate (multiplicative),2316.8185,2820.6251,own rate (multiplicative),0.0625,0.0686,0.2556,0.3225,0.0000,0.0000,0.0000,0.0000
234,2,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6783,36.6783,superzone rate on the increment,54.0103,51.5285,superzone rate on the increment,0.1458,0.1458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,2,False,6419.9728,7164.0000,2203.4763,3686.0000,3509.6400,4063.6560,3479.8394,4870.1576,3592.3982,4159.4779,own rate (multiplicative),3664.7812,4893.3054,own rate (multiplicative),0.2917,0.3377,0.1363,0.1886,0.0000,0.0000,0.0000,0.0000
236,2,False,5431.5454,7963.0000,269.9859,551.0000,2777.9619,4091.2974,1661.7948,2561.1169,3039.8809,4477.0437,own rate (multiplicative),427.1937,628.1268,own rate (multiplicative),0.6042,0.8898,1.5140,2.3068,0.0000,0.0000,0.0000,0.0000
237,2,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6783,36.6783,superzone rate on the increment,54.0103,51.5285,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,2,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6783,36.6783,superzone rate on the increment,54.0103,51.5285,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,2,False,5621.0408,6270.0000,1968.6619,2918.0000,3077.6118,3519.5832,3078.4793,4014.6586,4045.6994,4626.6965,own rate (multiplicative),3644.5167,4534.4308,own rate (multiplicative),1.3438,1.5367,2.4668,3.1803,0.0000,0.0000,0.0000,0.0000
240,2,False,5619.5425,9671.0000,1584.4276,3519.0000,3030.7414,5310.8626,2769.0323,5402.6274,4045.7941,7089.5711,own rate (multiplicative),2896.8112,5392.2206,own rate (multiplicative),0.7813,1.3690,0.0807,0.1556,0.0000,0.0000,0.0000,0.0000
241,2,False,1268.7999,9961.0000,2017.0000,2067.0000,883.4243,5283.1943,1959.7845,4311.8824,913.5496,5357.9008,superzone rate on the increment,3556.3539,7465.0722,own rate (multiplicative),0.2187,219.3781,0.4996,1.0867,0.0000,11.5048,0.0000,0.0000
242,2,False,8007.9188,13128.0000,1634.0544,4618.0000,4243.9836,7190.2155,3444.1894,7206.0435,7800.1330,13215.0927,own rate (multiplicative),5155.8937,10291.6322,own rate (multiplicative),7.5417,12.7772,0.6066,1.2546,0.0000,0.0000,0.0000,0.0000
243,2,False,0.0000,5106.0000,0.0000,882.0000,0.0000,2686.8534,0.0000,2067.4658,0.0000,2714.0783,superzone rate on the increment,0.0000,1940.4637,superzone rate on the increment,0.0000,133.8363,0.0000,92.5094,0.0000,7.0258,0.0000,6.3858
244,2,False,0.0000,4079.0000,0.0000,975.0000,0.0000,2178.8824,0.0000,1869.1146,0.0000,2200.9602,superzone rate on the increment,0.0000,1754.2970,superzone rate on the increment,0.0000,108.5335,1.6443,85.2597,0.0000,5.6975,0.0000,5.7732
245,2,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.2917,0.2917,0.0313,0.0309,0.0000,0.0000,0.0000,0.0000
301,3,False,9903.4137,10390.0000,1726.5733,3051.0000,5213.2297,5618.1397,4022.7531,5217.4382,4067.1365,4383.0297,own rate (multiplicative),2662.1023,3294.0419,own rate (multiplicative),29.8492,32.1676,188.0388,241.1047,0.0000,0.0000,0.0000,0.0000
302,3,False,0.0000,0.0000,4756.0000,5943.0000,570.7813,713.2366,3825.3597,4780.0910,539.5468,674.2066,own rate (multiplicative),1884.8802,2247.0777,own rate (multiplicative),0.0000,0.0000,143.0644,176.7339,0.0000,0.0000,0.0000,0.0000
303,3,False,4052.2535,8843.0000,2729.4192,14256.0000,2375.9154,6180.9001,3273.1203,13818.4176,2117.4289,5508.4521,own rate (multiplicative),4156.0111,13148.8776,superzone rate on the increment,424.9644,1105.5371,21.2415,471.8817,128.7529,334.9483,0.0000,45.7657
304,3,False,3883.3973,3888.0000,437.7832,616.0000,2015.5354,2039.2503,1384.9939,1529.5620,3880.1268,3925.7806,own rate (multiplicative),1273.1459,1341.4295,own rate (multiplicative),456.4505,461.8212,8.2907,9.0518,0.0000,0.0000,0.0000,0.0000
305,3,False,3514.8075,3544.0000,1275.0000,1561.0000,1929.6959,1978.7760,1960.3521,2198.1528,457.3781,469.0111,own rate (multiplicative),777.5830,831.8423,own rate (multiplicative),0.4396,0.4508,0.1075,0.1192,0.0000,0.0000,0.0000,0.0000
306,3,False,2823.2710,2494.0000,3314.0000,3616.0000,1824.8415,1694.6441,3416.4371,3571.7657,718.5460,667.2797,own rate (multiplicative),4600.3998,4588.5511,own rate (multiplicative),2.4844,2.3072,194.1199,200.6338,0.0000,0.0000,0.0000,0.0000
307,3,False,1031.9219,3094.0000,333.3084,1449.0000,561.6215,1737.8666,542.5499,1988.3812,164.9170,1297.4149,superzone rate on the increment,176.9796,1428.0137,superzone rate on the increment,0.1299,51.5692,0.0000,61.8190,0.0000,5.4996,0.0000,6.2748
308,3,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,793.3795,793.3795,superzone rate on the increment,2004.8149,1912.6906,superzone rate on the increment,0.0812,0.0812,42.2562,41.7748,0.0000,0.0000,0.0000,0.0000
309,3,False,1955.8612,1884.0000,460.9935,502.0000,1043.9820,1012.5786,890.9919,904.8613,2800.1498,2715.9202,own rate (multiplicative),1063.8558,1030.7693,own rate (multiplicative),153.0721,148.4676,0.3164,0.3177,0.0000,0.0000,0.0000,0.0000
310,3,False,8717.5884,12422.0000,4927.4884,6256.0000,4997.9649,7029.9248,6281.9261,8335.7481,1904.3868,2678.6294,own rate (multiplicative),1376.7771,1742.9537,own rate (multiplicative),3.0511,4.2915,24.0615,31.5645,0.0000,0.0000,0.0000,0.0000
311,3,False,813.8819,794.0000,318.1966,284.0000,449.5921,435.4381,472.4026,439.6095,0.0000,0.0000,own rate (multiplicative),291.6053,258.8932,own rate (multiplicative),0.4086,0.3957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
312,3,False,1217.7760,1318.0000,638.8463,665.0000,692.2363,746.0367,837.7330,885.4258,0.0000,0.0000,own rate (multiplicative),22.6969,22.8867,own rate (multiplicative),0.0185,0.0200,1.3405,1.4007,0.0000,0.0000,0.0000,0.0000
313,3,False,5469.9687,5480.0000,1100.4525,1564.0000,2897.0510,2957.7533,2339.9776,2715.4875,2733.5529,2790.8294,own rate (multiplicative),2207.5466,2444.0858,own rate (multiplicative),29.9473,30.5748,4.5604,5.2319,0.0000,0.0000,0.0000,0.0000
314,3,False,6761.4272,7861.0000,930.6494,1670.0000,3529.4842,4174.0324,2546.8929,3434.0251,7743.3958,9157.4812,own rate (multiplicative),5040.3577,6483.7252,own rate (multiplicative),177.4527,209.8588,155.9076,207.8187,0.0000,0.0000,0.0000,0.0000
315,3,False,8783.9693,10867.0000,2107.1176,3593.0000,4693.0385,5924.3026,4031.0927,5780.2498,537.7223,678.7989,own rate (multiplicative),835.4373,1142.8998,own rate (multiplicative),1.6036,2.0243,0.0422,0.0598,0.0000,0.0000,0.0000,0.0000
316,3,False,4582.4242,5767.0000,604.6364,1095.0000,2388.9070,3046.5412,1705.1194,2414.5941,957.5901,1221.2018,own rate (multiplicative),1063.5255,1436.8377,own rate (multiplicative),3.7038,4.7234,0.8434,1.1807,0.0000,0.0000,0.0000,0.0000
317,3,False,4856.1680,5069.0000,740.5515,1021.0000,2543.5917,2684.8323,1887.2472,2169.4257,2412.2860,2546.2355,own rate (multiplicative),1947.1083,2135.3868,own rate (multiplicative),66.5549,70.2506,0.1687,0.1917,0.0000,0.0000,0.0000,0.0000
318,3,False,8118.3359,10526.0000,2055.4574,4271.0000,4350.3715,5833.3012,3812.5014,6234.8843,8500.8321,11398.5470,own rate (multiplicative),6359.7121,9922.6185,own rate (multiplicative),3.9317,5.2719,4.5730,7.3933,0.0000,0.0000,0.0000,0.0000
319,3,False,0.0000,6733.0000,5741.0000,5930.0000,688.9940,4115.1012,4617.6178,6560.4242,651.2907,3949.9731,superzone rate on the increment,2275.2531,3083.9982,own rate (multiplicative),0.7610,150.5908,170.5286,239.5165,0.0000,16.0189,0.0000,0.0000
320,3,False,0.0000,0.0000,7024.0000,7168.0000,842.9705,860.2524,5649.5640,5765.3865,796.8419,813.1781,own rate (multiplicative),2783.7248,2710.2556,own rate (multiplicative),5.8932,6.0140,274.5513,276.9884,0.0000,0.0000,0.0000,0.0000
321,3,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,superzone rate on the increment,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
322,3,False,0.0000,7007.0000,0.0000,0.0000,0.0000,3541.9274,0.0000,1863.6658,0.0000,3410.1950,superzone rate on the increment,0.0000,1623.0563,superzone rate on the increment,0.0000,154.8948,0.0000,79.6842,0.0000,16.5604,0.0000,8.0882
323,3,False,3865.0920,7050.0000,1574.6083,6940.0000,2142.7160,4396.5527,2294.4997,7457.1035,2020.0216,4144.8009,own rate (multiplicative),2334.5446,6723.3520,superzone rate on the increment,409.1378,839.4934,8.0361,228.6805,122.8299,252.0297,0.0000,22.4053
324,3,False,3653.0940,7362.0000,392.4352,671.0000,1893.6784,3801.9030,1287.2653,2497.7865,1899.3741,3813.3381,own rate (multiplicative),530.4823,982.0387,own rate (multiplicative),394.6653,792.3622,1.0668,2.0464,115.4938,231.8748,0.0000,0.0000
325,3,False,2708.7766,3228.0000,350.4360,561.0000,1411.3005,1699.0301,1002.3224,1309.7827,1749.1460,2105.7540,own rate (multiplicative),633.3419,789.5880,own rate (multiplicative),104.2697,125.5277,108.2149,139.7987,0.0000,0.0000,0.0000,0.0000
326,3,False,2969.1222,5566.0000,734.4286,1985.0000,1588.9851,3051.7504,1380.4210,3076.9811,1917.6640,3682.9998,own rate (multiplicative),1466.0235,3117.6304,own rate (multiplicative),180.9821,347.5880,247.5100,545.4191,0.0000,0.0000,0.0000,0.0000
327,3,False,4267.9742,9270.0000,3664.4547,18265.0000,2597.1751,6877.8735,4082.5665,17156.5181,2774.3529,7347.0780,own rate (multiplicative),7059.4610,18121.1008,superzone rate on the increment,182.1794,482.4499,1121.5066,1667.7302,0.0000,0.0000,0.0000,56.7399
328,3,False,4264.3272,3953.0000,1564.9399,1769.0000,2343.3628,2210.4816,2392.9086,2474.2345,2753.8051,2597.6497,own rate (multiplicative),2901.6088,2862.3587,own rate (multiplicative),166.5323,157.0890,524.3502,535.9949,0.0000,0.0000,0.0000,0.0000
329,3,False,2081.0686,2429.0000,159.5228,235.0000,1071.0920,1256.0240,681.8138,835.0619,295.9789,347.0819,own rate (multiplicative),179.2433,209.4432,own rate (multiplicative),80.8306,94.7867,37.2156,45.0611,0.0000,0.0000,117.4645,141.6994
330,3,False,4553.6774,4056.0000,345.6624,527.0000,2343.2957,2113.4905,1489.1748,1502.6606,647.6261,584.1139,own rate (multiplicative),380.8926,366.6808,own rate (multiplicative),163.1980,147.1933,78.5282,78.3367,0.0000,0.0000,249.6121,248.0786
331,3,False,4973.5521,6084.0000,927.5959,1009.0000,2625.3752,3196.4586,2068.9122,2429.7354,2381.2342,2899.2109,own rate (multiplicative),2434.5383,2727.7463,own rate (multiplicative),69.3875,84.4809,19.1023,22.1782,0.0000,0.0000,0.0000,0.0000
332,3,False,5617.4980,5133.0000,815.1839,976.0000,2937.3888,2711.7827,2149.7682,2150.2534,2683.8376,2477.7056,own rate (multiplicative),2188.6655,2088.5643,own rate (multiplicative),84.6855,78.1813,0.4601,0.4549,0.0000,0.0000,0.0000,0.0000
333,3,False,0.0000,671.0000,0.0000,168.0000,0.0000,359.3420,0.0000,313.5935,0.0000,345.9773,superzone rate on the increment,0.0000,273.1068,superzone rate on the increment,0.0000,15.7147,0.0000,13.4082,0.0000,1.6801,0.0000,1.3610
334,3,False,6275.4051,5812.0000,1397.9335,1848.0000,3339.8878,3159.6577,2793.4719,3032.2179,3135.7172,2966.5047,own rate (multiplicative),2814.0061,2914.1480,own rate (multiplicative),34.4550,32.5957,1.6746,1.7970,0.0000,0.0000,0.0000,0.0000
335,3,False,4343.3576,5825.0000,1028.5014,1998.0000,2318.9318,3184.2309,1982.4587,3156.3240,2170.6892,2980.6722,own rate (multiplicative),2092.5962,3178.5813,own rate (multiplicative),29.6218,40.6750,0.3634,0.5719,0.0000,0.0000,0.0000,0.0000
336,3,False,6499.9504,11202.0000,1217.6051,2819.0000,3431.7502,6000.7498,2708.1525,5246.8045,7440.3885,13010.2446,own rate (multiplicative),6117.2563,11307.0394,own rate (multiplicative),170.4318,298.0165,220.7024,422.7205,0.0000,0.0000,0.0000,0.0000
337,3,False,3748.3216,3947.0000,531.6304,875.0000,1958.5196,2100.1572,1424.5511,1753.5740,783.1326,839.7677,own rate (multiplicative),819.4473,962.3600,own rate (multiplicative),0.5648,0.6056,0.0814,0.0991,0.0000,0.0000,0.0000,0.0000
338,3,False,5556.0816,5822.0000,736.9609,1104.0000,2896.9560,3075.4230,2070.5166,2436.4614,1160.7673,1232.2764,own rate (multiplicative),1290.8101,1449.1510,own rate (multiplicative),1.6524,1.7542,0.1687,0.1962,0.0000,0.0000,0.0000,0.0000
401,4,False,7528.8103,7759.0000,741.4787,1473.0000,3894.6813,4098.8305,2598.8410,3248.4443,3341.9458,3517.1221,own rate (multiplicative),2160.6695,2576.6446,own rate (multiplicative),32.4303,34.1302,0.3330,0.4115,0.0000,0.0000,0.0000,0.0000
