AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,14151.4,1187.44,606.442,0,175,262.5,262.5,0,507.652,175,175,87.4944,175,0,392.038,0,0,0,0,0,0,0,141.076,0,0,116.666,233.334,0
2,123.664,635.492,64.2542,0,175,0,0,29.9409,0,0,0,0,119.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,180.197,394.555,0,0,5.80234,17.407,0,175,0,0,0,0,28.0382,0,0,0,0,0,0,0,0,0,0,175,28.0382,0,0
4,168.849,225.508,278.852,838.32,1170.74,299.781,427.192,48.0288,125.464,360.671,19.0484,0,28.8557,0,0,67.9236,0,0,0,0,0,0,0,0,100.17,0,57.7114,67.9236
5,440.539,71.7862,123.425,963.35,1521.02,412.806,527.009,1101.34,178.019,508.864,19.0484,0,12.2931,0,37.5407,0,31.648,0,0,0,0,0,0,35.6014,218.354,17.8007,74.0009,60.5806
6,183.291,226.089,65.5724,189.807,158.407,2638.03,1029.96,153.946,269.853,128.601,17.6966,19.3721,80.5877,16.0626,35.3398,0,0,0,0,0,0,0,27.7557,0,129.589,16.0626,161.175,0
7,221.862,397.895,0,232.532,252.558,1121.94,1608.16,269.48,466.841,224.111,53.0897,0,34.9559,48.1878,106.019,0,0,0,0,0,0,0,83.267,0,74.5402,48.1878,69.9118,0
8,0,214.358,0,0,31.4751,1548.04,39.2258,545.264,49.1729,191.329,0,361.142,86.7396,0,0,0,0,0,5.44905,0,0,0,0,0,0,0,298.074,65.2656
9,0,0,0,0,0,47.1196,19.1387,495.221,1432.82,480.443,84.1544,111.186,14.8017,32.0012,166.757,0,65.118,0,19.9464,0,0,0,111.601,0,101.989,43.7659,17.8386,0
10,0,12.8669,47.4094,45.1519,45.1765,37.9986,113.996,236.261,852.805,2891.25,53.8928,0,38.786,115.721,260.231,0,0,0,0,0,0,0,0,0,43.4578,26.7048,325.178,7.32514
11,7.36239,6.37203,0,0,0,0,0,0,11.052,145.833,679.086,76.1206,15.173,24.435,0,0,0,0,0,0,0,0,0,63.1206,250.37,86.3414,0,0
12,252.277,119.913,0,0,0,0,0,0,0,72.9167,76.1206,0,71.8873,0,0,0,0,0,0,0,0,0,0,36.2596,0,0,211.31,0
13,0,35.5572,128.393,5.9262,5.9262,75.0238,225.071,0,3.68399,0,37.8331,119.913,186.499,27.4941,0,0,25.9916,29.6638,1.33334,0,0,0,0,26.9324,93.4907,63.2362,152.659,29.6638
14,0,90.9286,0,0,0,0,0,0,43.0531,0,10.0129,0,71.198,217.244,149.664,23.0098,0,0,0,0,0,0,0,118.218,243.649,183.562,14.8894,78.617
15,10.2584,27.3603,0,0,0,14.4342,43.3027,0,0,0,0,0,0,0,111.875,72.4391,0,0,28.6027,0,87.4943,0,0,234.913,178.882,32.3417,0,132.846
16,0,0,0,0,0,0,0,0,181.943,143.749,214.02,0,125.396,82.6292,264.31,2010.17,0,116.315,0,0,0,0,0,0,1006.41,82.6292,492.722,5287.18
17,182.264,0,183.273,0,0,269.972,203.982,0,170.302,0,0,34.2151,382.891,55.8024,213.548,342.8,1592.6,0,0,0,0,0,0,35.0353,753.525,73.32,152.961,240.449
18,0,287.519,408.716,0,0,0,0,0,80.0486,0,0,60.7566,0,30.3784,238.754,243.737,0,1385.63,0,116.315,0,0,0,47.7671,538.379,30.3784,0,2600.62
19,0,0,0,0,0,132.597,0,0,268.2,59.5444,131.831,140.943,127.192,27.0649,385.35,210.897,0,0,5461.97,5.31664,22.6769,0,73.9051,0,133.244,30.6378,616.437,0
20,0,0,0,0,0,64.1488,192.446,0,0,0,0,0,22.4938,0,1.69444,0,0,116.315,90.5013,2229.97,0,169.221,60.4632,72.5192,686.259,0,0,133.803
21,95.1072,0,0,0,0,0,0,0,0,0,37.1802,0,0,33.4966,0,0,0,0,301.197,152.157,7481.73,18.7436,102.292,15.8768,40.0495,33.4966,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,37.1424,0,255.945,0,0,0,0,0,0,1200.91,0,0,61.8576,0,339.767,0
23,0,0,0,0,0,291.667,0,0,133.672,0,0,0,49.7916,26.7389,0,0,0,0,140,0,0,333.834,25640.6,0,350,26.7389,138.736,0
24,0,297.505,30.4332,30.4332,0,314.164,239.814,0,458.904,343.684,328.264,0,266.851,663.286,1300.7,428.381,460.76,0,0,0,0,0,0,22030.3,8016.27,880.68,529.487,235.936
25,298.728,1082.85,257.57,0,0,469.741,102.838,0,1646.72,359.042,781.175,192.484,675.931,1106.64,1532.92,341.899,3991.47,787.166,0,0,0,86.686,39.1528,8529.73,44721,1378.62,1439.71,949.794
26,0,30.3096,7.76323,7.76323,0,0,0,0,50.4211,0,83.8769,0,27.959,210.78,50.0049,23.0098,0,0,0,0,0,0,0,79.1883,348.698,270.135,14.8894,78.617
27,0,416.256,256.786,11.8524,11.8524,29.0067,87.0202,0,12.7829,91.4515,52.6824,212.56,336.528,8.91936,137.656,12.2452,51.9833,59.3276,2.66667,0,0,0,0,11.7844,51.9832,39.1327,2452.19,59.3277
28,85.0204,0,175,0,37.8014,361.436,0,190.078,317.44,41.8444,194.908,0,609.574,156.768,1529.28,5773.86,95.924,0,0,0,0,0,98.4206,514.663,2280.82,109.499,1090.49,20193.1
