AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,3876.45,457.152,87.4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.076,0,0,0,0,0
2,0,204.845,64.2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,32.1272,220.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,496.738,824.941,0,0,0,0,0,19.0484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,31.648,586.258,1140.46,0,0,0,0,17.4119,19.0484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,21.2272,21.2272,841.867,563.722,7.86876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7557,0,24.8467,0,0,0
7,0,0,0,29.9853,29.9853,501.337,1276.21,23.6063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.267,0,74.5402,0,0,0
8,0,0,0,0,31.4751,0,0,31.4752,0,87.5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,25.3609,555.094,406.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,6.43345,0,0,0,0,0,25.3609,408.969,1005.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,151.819,0,8.4978,24.435,0,0,0,0,0,0,0,0,0,0,0,41.4306,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,8.4978,0,2.8326,8.145,0,0,0,0,0,0,0,0,0,0,0,13.8102,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3732,35.2532,0,0,0,0,0,0,0,0,0,0,52.3732,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7369,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.636,0,0,0,0,0,0,0,0,27.794,0,0,1169.79
17,0,0,143.486,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.05,0,0,0,0,0,0,0,47.3708,0,0,0
18,0,127.422,0,0,0,0,0,0,0,0,0,0,0,0,56.3308,0,0,243.027,0,0,0,0,0,0,0,0,0,112.662
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.89,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1687,1040.52,0,169.221,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9852,107.139,3090.05,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10065.2,0,0,0,0,0
24,0,55.252,0,0,0,0,0,0,0,0,130.83,0,16.3685,64.3834,0,0,0,0,0,0,0,0,0,11992.9,1422.15,140.043,0,22.8866
25,0,395.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.569,432.288,0,0,0,0,0,1474.76,13212,21.3824,0,179.119
26,0,0,0,0,0,0,0,0,0,0,33.9912,0,11.3304,68.6632,35.2532,0,0,0,0,0,0,0,0,0,0,91.324,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,6.55002,0,0,0,0,0,0,0,0,0,0,0,0,0,271.674,0
28,0,0,0,0,0,272.5,0,0,0,14.6503,0,0,0,0,0,1004.46,0,0,0,0,0,0,0,33.5452,27.794,0,191.848,5548.25
