AggAreaCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,10099.9,730.29,175,0,175,87.5,262.5,0,188.735,0,175,87.4944,175,0,392.038,0,0,0,0,0,0,0,0,0,0,116.666,233.334,0
2,123.664,430.647,0,0,175,0,0,29.9409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,148.069,173.98,0,0,5.80234,17.407,0,175,0,0,0,0,28.0382,0,0,0,0,0,0,0,0,0,0,0,28.0382,0,0
4,168.849,204.41,113.726,323.243,309.198,121.118,73.3332,0,0,225.992,0,0,28.8557,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7114,0
5,214.674,50.6878,18.5981,317.399,343.954,209.87,100.332,970.323,123.194,365.216,0,0,12.2931,0,0,0,0,0,0,0,0,0,0,35.6014,66.4364,17.8007,74.0009,0
6,183.291,184.238,0,139.678,101.603,1612.42,466.241,146.078,109.669,51.8148,17.6966,19.3721,80.5877,5.93788,0,0,0,0,0,0,0,0,0,0,104.742,5.93788,161.175,0
7,221.862,272.342,0,149.537,149.537,620.601,331.952,245.875,287.338,113.776,53.0897,0,34.9559,17.8136,0,0,0,0,0,0,0,0,0,0,0,17.8136,69.9118,0
8,0,214.358,0,0,0,1548.04,39.2258,513.789,49.1729,103.829,0,11.1412,72.9084,0,0,0,0,0,5.44905,0,0,0,0,0,0,0,270.412,65.2656
9,0,0,0,0,0,6.37956,19.1387,469.86,877.728,71.9248,39.7511,0,14.8017,0,166.757,0,65.118,0,19.9464,0,0,0,111.601,0,101.989,11.7647,17.8386,0
10,0,0,47.4094,29.9744,29.999,6.37956,19.1387,149.638,443.836,1812.83,9.48948,0,35.7757,115.721,260.231,0,0,0,0,0,0,0,0,0,0,26.7048,248.128,7.32514
11,7.36239,6.37203,0,0,0,0,0,0,11.052,0,527.267,76.1206,6.67524,0,0,0,0,0,0,0,0,0,0,63.1206,202.497,44.9108,0,0
12,77.2777,0,0,0,0,0,0,0,0,0,76.1206,0,19.3721,0,0,0,0,0,0,0,0,0,0,36.2596,0,0,106.28,0
13,0,35.5572,128.393,5.9262,5.9262,75.0238,225.071,0,3.68399,0,29.3353,0,183.666,19.3491,0,0,25.9916,29.6638,1.33334,0,0,0,0,26.9324,93.4907,49.426,152.659,29.6638
14,0,90.9286,0,0,0,0,0,0,11.052,0,10.0129,0,71.198,164.871,114.411,23.0098,0,0,0,0,0,0,0,118.218,243.649,131.189,14.8894,78.617
15,10.2584,27.3603,0,0,0,14.4342,43.3027,0,0,0,0,0,0,0,54.1378,72.4391,0,0,28.6027,0,87.4943,0,0,234.913,178.882,32.3417,0,132.846
16,0,0,0,0,0,0,0,0,181.943,143.749,214.02,0,125.396,82.6292,152.745,1209.92,0,116.315,0,0,0,0,0,0,798.487,82.6292,492.722,3912.21
17,0,0,39.787,0,0,269.972,203.982,0,116.989,0,0,0,382.891,55.8024,187.024,342.8,189.58,0,0,0,0,0,0,35.0353,641.036,73.32,152.961,187.399
18,0,160.097,408.716,0,0,0,0,0,80.0486,0,0,60.7566,0,30.3784,161.186,116.315,0,824.041,0,116.315,0,0,0,47.7671,538.379,30.3784,0,1676.3
19,0,0,0,0,0,132.597,0,0,268.2,59.5444,131.831,95.1246,127.192,21.121,385.35,210.897,0,0,2243.65,5.31664,22.6769,0,73.9051,0,133.244,24.6939,550.138,0
20,0,0,0,0,0,64.1488,192.446,0,0,0,0,0,22.4938,0,1.69444,0,0,116.315,69.3328,1189.45,0,0,60.4632,72.5192,686.259,0,0,133.803
21,95.1072,0,0,0,0,0,0,0,0,0,37.1802,0,0,33.4966,0,0,0,0,252.212,45.0174,4391.68,18.7436,102.292,15.8768,40.0495,33.4966,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,37.1424,0,255.945,0,0,0,0,0,0,1200.91,0,0,61.8576,0,339.767,0
23,0,0,0,0,0,175,0,0,133.672,0,0,0,49.7916,0,0,0,0,0,140,0,0,333.834,14510.7,0,0,0,138.736,0
24,0,176.03,30.4332,30.4332,0,270.414,108.564,0,372.301,234.126,64.9879,0,202.709,436.114,544.877,0,460.76,0,0,0,0,0,0,8875.11,5691.21,577.848,493.497,173.86
25,298.728,565.869,0,0,0,469.741,102.838,0,789.98,311.711,597.551,54.8909,638.059,1037.84,1082.82,327.123,2490.4,354.878,0,0,0,86.686,39.1528,6435.19,29507.5,1336.55,1334.43,513.603
26,0,30.3096,7.76323,7.76323,0,0,0,0,18.42,0,49.8856,0,16.6285,142.117,14.7517,23.0098,0,0,0,0,0,0,0,79.1883,348.698,178.811,14.8894,78.617
27,0,66.2556,256.786,11.8524,11.8524,29.0067,87.0202,0,12.7829,91.4515,52.6824,212.56,329.978,8.91936,0,12.2452,51.9833,59.3276,2.66667,0,0,0,0,11.7844,51.9832,39.1327,2176.89,59.3277
28,85.0204,0,0,0,37.8014,0,0,190.078,181.943,27.1941,194.908,0,386.147,156.768,1445.45,4400.44,95.924,0,0,0,0,0,98.4206,321.258,1736.47,109.499,537.292,13523
